Official Symbol Interactor A	Official Symbol Interactor B
PINK1	SARM1
SARM1	PINK1
TOMM20	PINK1
EP300	HIF1A
EP300	TP53
APC	CTNNB1
APC2	CTNNB1
TXNIP	ECD
ECD	TXNIP
MDM2	TP53
CUL3	KLHL2
CUL3	KLHL3
KLHL2	WNK1
KLHL3	WNK1
KLHL3	WNK2
KLHL2	WNK3
KLHL3	WNK3
KLHL2	WNK4
KLHL3	WNK4
RPS20	MDM2
MDM2	RPS20
LAMP2	HIF1A
NUMB	TP53
SKP2	E2F1
SKP2	SKP1
SKP2	CUL1
SKP2	KMT2A
AKT1	AKT1
HSP90B1	MLLT3
NRP1	PDGFB
NOS3	NOS3
KAT6A	PML
KAT6A	TP53
ICT1	MRPL3
ICT1	MRPL12
ICT1	DAP3
ICT1	MRPS18B
BECN1	MCL1
MCL1	BECN1
MCL1	PMAIP1
BECN1	BCL2L1
RAB14	RAB11FIP1
RAB11FIP1	RAB14
TXNDC9	FEZ1
APLP1	ZNF24
GAPDH	RPA2
GOLGB1	PFN2
XRCC6	ARAP1
HSP90AA1	RPS3A
KAT5	DLEU1
POLR3F	PRPF4B
TP53	BTBD2
ETV4	STK11
KCNH2	HSP90AA1
KCNH2	STUB1
CENPT	COPS5
COPS5	CENPT
COPS5	CENPW
CENPW	COPS5
GPS1	COPS5
COPS5	GPS1
COPS5	CDK2
TNFRSF9	TRAF2
VBP1	VHL
MSH4	VBP1
VBP1	MSH4
FBXO25	ELK1
ELK1	FBXO25
UXT	VHL
VHL	UXT
VHL	AR
UXT	AR
AR	VHL
PARK2	FBXO7
FBXO7	PINK1
ATP4A	ATP4A
ATP4A	RAB11A
ATP4A	RAB25
ATP4A	STX3
ATP4A	STX7
ATP4A	STX12
ATP4A	VAMP8
ATP4A	SYPL1
ASB10	HSPA1A
TRIM72	UBE2H
UBE2H	TRIM72
PCTP	ACOT13
PCTP	PAX3
RELA	PRMT5
PRMT5	RELA
BRCA1	RAD18
BRCA1	RPA1
BRCA1	ATR
BRCA1	TOPBP1
RAD18	BRCA1
EPM2A	NHLRC1
HSP90AA1	HSF1
HSP90AA1	HDAC6
DDX58	RNF135
DDX58	TRIM25
TRAF6	MTOR
TRAF6	SQSTM1
MTOR	RPTOR
PAIP2	PABPC1
PABPC1	PAIP2
BTRC	BCL2L11
BCL2L11	BTRC
SYK	TRAF6
UBE2K	TP53
TP53	UBE2K
SMURF1	AXIN1
SMAD7	SMURF1
AXIN1	CTNNB1
AXIN1	GSK3A
AXIN1	GSK3B
AXIN1	LRP6
FANCD2	POLH
POLH	FANCD2
POLH	PCNA
RBCK1	FKBPL
FKBPL	HSP90AA1
FKBPL	RBCK1
ESR1	HSP90AA1
ESR1	RBCK1
RBCK1	ESR1
HSP90AA1	ESR1
HSP90AA1	FKBPL
CUL1	SF3B3
CUL1	CAND2
CUL1	SKP1
CUL1	SKP2
SF3B3	CUL1
CUL2	SF3B3
CUL3	SF3B3
UBC	BCR
UBC	ABL1
GRB2	ABL1
CFTR	PDZK1
EGFR	CBL
BAX	BCL2
BECN1	BCL2
SQSTM1	PRKCZ
FAF2	PNPLA2
ABHD5	PNPLA2
EGFR	AP2A1
EGFR	KIAA1524
KIAA1524	EGFR
PLA2G16	PPP2R1A
PPP2R1A	PLA2G16
BCL2	BECN1
ATG7	FOXO1
ADRA1D	SNTB2
ADRA1D	SNTB1
ADRA1D	UTRN
RB1	ENC1
PLD1	ACTG1
RELA	NFKB1
RELA	EP300
RAF1	HSP90AA1
SIN3A	STAT3
GABARAP	MAPK15
GABARAPL1	MAPK15
MAPK15	MAP1LC3B
PEX19	SLC25A17
PEX19	PEX11B
PEX19	PEX16
PEX19	ABCD3
GPX1	SELENBP1
CD3E	ZAP70
CD247	ZAP70
CDK1	SQSTM1
SQSTM1	PRKCZ
SQSTM1	TRAF6
CDK1	CCNB1
TCF21	TCF3
TCF21	TCF4
TCF21	TCF12
TCF3	TCF21
TCF4	TCF21
TCF12	TCF21
XIAP	04-Sep
ARFGEF2	PNPLA2
GBF1	PNPLA2
CYTH2	PNPLA2
CCNH	CTBP2
ALDH7A1	EPS8
BRCA1	HSPD1
BICD1	STAT3
CASP10	RIOK3
CCNG1	TNIP1
DDB1	STAT1
ECH1	STAT3
ARF4	RCHY1
GCH1	YWHAZ
ARRB1	GNMT
JUN	KPNA2
LMO2	RELA
MYD88	SPOP
RXRA	STAT1
SRI	STAT3
STAT3	SULT2A1
MRPS31	STAT3
BCKDK	STAT3
CORO1A	STAT3
GNL3	STAT3
OGDHL	STAT3
HDAC4	MIF4GD
PIAS2	RUFY1
CRK	PTPN4
PHC2	PLK1
GATA2	SMAD4
GTF2E2	MCC
NR4A1	STAT3
IRF3	SGTA
IRF5	SGTA
IKBKG	KRT8
MYD88	SMAD3
PCK2	SMAD3
SMAD3	SQSTM1
SMAD4	UBE2I
MYD88	SIAH1
MYD88	USP7
OFD1	PLK1
PML	PSMA3
MAPK10	RELA
KEAP1	RELA
GIT2	TRAF1
GIT2	TSN
GIT2	IKBKG
PLK1	TANK
CDKN2A	DEAF1
CDKN2A	TDRD7
GIT2	TNIP1
TAB2	ZBTB16
PPP1R12C	SMAD3
RNF31	SMAD3
SMAD3	ZC3H12A
SMAD3	TSC22D4
GSK3B	ZFPM1
NKD2	RCHY1
SERTAD1	SETD7
CDKN2A	CRELD2
YWHAZ	ZAK
RPS6KA5	ZAK
CTBP1	THAP11
IKBKG	KRT18
CTBP1	HEMGN
CDKN2A	HNRNPU
MYD88	TXN
BCL3	CTBP2
ERRFI1	GRB2
DAXX	SPOP
SETD2	SMAD3
NIPSNAP3A	TP63
CAPN1	STAT3
MORC4	STAT3
AIG1	RCHY1
ABCC2	NFKB1
CTBP2	PROX1
CTBP2	PPP1R15A
CTBP2	SOX13
GADD45A	NUCB2
GADD45A	SH3GLB1
CHRD	SMAD3
RPS9	STAT3
GABARAPL1	STBD1
TGFBR2	NRP1
TGFBR1	NRP1
YWHAE	CDK11B
CSK	CD247
PTGIR	PDE6D
YWHAB	CDK11B
YWHAG	CDK11B
YWHAQ	CDK11B
YWHAZ	CDK11B
ABCC4	SNX27
SNX27	ABCC4
BHLHB9	PPP2R4
BAX	BAX
YWHAE	RAF1
YWHAE	KIF1C
EGR1	EP300
RASA1	ARHGAP35
RASA1	KHDRBS1
FCGR3A	SYK
RASA1	ARHGAP35
RASA1	KHDRBS1
AGO1	AGO2
AGO1	POLR2A
AGO2	AGO1
POLR2A	AGO1
PTGIR	RAB11A
ALOX5	COTL1
DICER1	ALOX5
TBXA2R	PRDX4
TBXA2R	NME2
GNAQ	RIC8A
RIC8A	GNAQ
TBXA2R	WDR36
TBXA2R	GNAQ
WDR36	TBXA2R
ADRBK1	GNAQ
DOK1	RASA1
CREB1	NR5A2
NR5A2	CREB1
AR	PTGES3
PFN1	ESR1
RARRES3	PTGDS
PTGDS	RARRES3
TAB2	SIK3
TAB2	SIK1
MAP3K7	SIK3
MAP3K7	TAB2
MAP3K7	SIK1
TRAF6	TAB2
TNFAIP3	TNFAIP3
TNFAIP3	TRAF2
FBXO4	TERF1
FBXO4	SKP1
CCND1	FBXO4
CDC20	CDC27
CDC20	CCNB1
VCP	UFD1L
VCP	NPLOC4
VCP	AMFR
OTUB1	SMAD2
OTUB1	SMAD3
OTUB1	SMAD4
OTUB1	UBE2D1
OTUB1	UBE2N
GNA11	SLC9A3R1
SLC9A3R1	GNA11
TBXA2R	GNA11
PLCB1	SLC9A3R1
TBXA2R	GNB2L1
PLK1	BUB1B
PLK1	KLHL22
TP53	RNF38
PPARG	USP7
HSPA8	CFTR
STUB1	HSPA8
NR1H3	BARD1
UHRF1	USP7
ASB2	TCEB2
ASB2	TCEB1
ASB2	CUL5
ASB2	RNF7
COPS5	TYK2
TYK2	COPS5
HIF1A	VHL
HIF1A	EGLN3
HDAC1	HIF1A
HIF1A	HDAC1
RELA	NFKBIA
EGFR	CAV1
CALM1	CCP110
GRB2	EGFR
GRB2	PIK3R1
GRB2	PTPN11
GRB2	SHC1
GRB2	IRS4
ATP6AP2	REN
NEK6	RELB
SQSTM1	MAP1LC3A
SQSTM1	UBC
SQSTM1	SQSTM1
SQSTM1	KEAP1
KEAP1	SQSTM1
KEAP1	NFE2L2
PTEN	USP7
PTEN	NEDD4
PTEN	WWP2
NUB1	VCP
NFKB1	NFKBIA
HDAC6	UBC
UBC	HDAC6
NFE2L2	KEAP1
UBE2N	PARK2
UBE2N	STUB1
RBL1	E2F1
EZH2	PJA1
MXD3	NFKB1
NFKB1	NFKBIA
RELA	NFKBIA
GABARAPL1	DVL2
GABARAPL1	SQSTM1
DVL2	SQSTM1
CHAF1A	PCNA
CHAF1A	CBX3
MAPK1	MBP
MAPK1	RAF1
RAF1	KRAS
RAF1	MAP2K1
GRB2	EGFR
SHC1	EGFR
NFKB1	MXD3
NFKB1	RELA
PTK2B	PXN
PTK2	PXN
BECN1	PIK3C3
WASH1	BECN1
BECN1	WASH1
BECN1	AMBRA1
FZR1	CCNA1
FZR1	CDC27
BTRC	FZR1
SKP2	FZR1
FZR1	PLK1
FZR1	BTRC
SOX2	FZR1
MMS19	FAM96B
MMS19	CIAO1
PTK2B	EGFR
BIRC3	RIPK1
TRAF2	RIPK1
TRAF2	EGFR
BIRC2	RIPK1
FADD	RIPK1
CASP8	RIPK1
EGFR	EGFR
FADD	CASP8
AR	USP12
TBK1	TBK1
FOXP3	STUB1
STUB1	FOXP3
SIRT6	STUB1
STUB1	SIRT6
TCEB1	TCEB2
OPTN	TFRC
RAB12	OPTN
ZFYVE9	SMAD2
TGFBR1	SMAD2
TP63	TP53
TP53	SMAD2
TP53	SMAD3
CAV1	VCP
PTGS2	CAV1
CAV1	PTGS2
TBXA2R	TBXA2R
TARDBP	HNRNPH1
TARDBP	PABPC1
EP300	PPARG
EP300	CREB1
EP300	BRCA1
OPRD1	GPRASP1
SRC	EGFR
EP300	CREB1
ARRB1	SRC
SRC	PTGER4
SRC	ARRB1
MAX	MYC
PAG1	CSK
CSK	PAG1
FLT3	CBL
CBL	FLT3
ELMO1	DOCK1
PTGIR	TBXA2R
TBXA2R	PTGIR
SRC	TLR4
TLR4	SRC
CDK6	CDKN2B
CDK4	CDKN2B
DYRK2	DYRK4
FOS	JUN
SRPK1	RNPS1
SRPK1	DGCR8
SRPK1	YTHDC1
SRPK2	YTHDC1
RQCD1	AKT1
RQCD1	GRB10
RQCD1	EGFR
RQCD1	GIGYF1
RQCD1	GIGYF2
GIGYF1	GRB10
GIGYF2	GRB10
FBXL5	FAM96B
FBXL5	MMS19
FBXL12	STYX
FBXL13	CETN2
FBXL14	DICER1
FBXL17	SUFU
FBXL17	ZBTB10
FBXL17	BACH1
FBXL17	SKP1
FBXL17	CUL1
SP1	FOXM1
TP53	TP53
TP53	MDM2
MAVS	TRAF3
NFKB1	HIF1AN
NFKBIA	NFKB1
NFKBIA	RELA
HLA-A	GNAS
MAP1LC3B	BNIP3
HSP90AA1	EIF2AK2
PTGES3	HSP90AA1
EIF2AK2	EIF2AK2
CDKN1A	CDK2
CDKN1A	CDK4
CEBPB	EGR1
EGR1	CEBPB
PTGIR	PDZD3
PTGIR	GNAS
TBXA2R	TBXA2R
APC	CTNNB1
PTGIR	RAB5A
SRPK2	RBM39
SRPK2	U2AF2
SRPK2	DDX21
SRPK2	LUC7L
DYRK1A	RBL1
DYRK1A	RB1
DYRK1A	LZTS2
DYRK1A	TROAP
DYRK1B	RBL1
DYRK1B	RB1
DYRK1B	LZTS2
DYRK1B	TROAP
TBXA2R	GNA11
EGFR	CLTA
EGFR	GAPDH
EGFR	GRB2
EGFR	LYN
EGFR	SFN
EGFR	S100A9
EGFR	SLC3A2
GPX1	ABL2
RICTOR	BRCA1
TBXA2R	AAMP
ICT1	MRPL3
ICT1	MRPL12
ICT1	MRPS6
ICT1	DAP3
MRPS27	ICT1
MRPS27	DAP3
HDAC5	YWHAE
TBXA2R	TBXA2R
MAPKAPK2	MAPK11
MAPK11	MAPKAPK2
MAPK14	AKT1
HSPB1	AKT1
CREBBP	CREB1
CREBBP	ATF2
CREBBP	ATF4
TBXA2R	YWHAZ
PTGIR	PDZK1
PTGS2	NUCB1
NUCB1	PTGS2
TBXA2R	GHRL
GHRL	TBXA2R
GHRL	PTGER3
PTGER3	GHRL
NFKB1	NFKBIA
PTGDR	ANKRD13C
LTB4R2	RANBP9
PTGIR	PTGIR
PTGS2	TP53
PTGS2	EP300
TP53	PTGS2
TP53	EP300
CREB1	CREM
TBXA2R	KCNMA1
KCNMA1	TBXA2R
TBXA2R	GNA13
PTGIR	RAB11A
TBXA2R	RAB11A
PTGIR	RAB5A
PARK2	TOMM70A
PARK2	HK1
PARK2	PSMD2
PARK2	ADRM1
PARK2	PSMD4
TBXA2R	KCNMA1
MDM2	SIVA1
XIAP	SIVA1
TBXA2R	RAB11A
TBXA2R	PKN1
TBXA2R	GNAQ
CYTH2	GNAQ
AMFR	ADRB2
JKAMP	PSMC3
FBXW2	CUL1
FBXW8	CUL1
FBXL3	CUL1
FBXL5	CUL1
FBXO4	CUL1
FBXO22	CUL1
FBXO34	CUL1
SLMAP	STK4
SLMAP	STK3
MOB1A	PPP6C
MOB1B	PPP6C
MOB1B	PPP6R3
MOB1B	STK4
PPP1CA	YAP1
MDM2	TP53
TP53	MDM2
ITGB3	THBS1
CYTH1	GNAQ
BAIAP2L1	EPS8
CAV1	PTGIS
PTGIS	CAV1
SPTSSA	MBOAT7
LIPG	LIPG
ITCH	AMOT
YAP1	AMOT
RNF168	KDM1A
KDM1A	RNF168
KDM1A	RCOR1
CEP131	MIB1
MIB1	PCM1
PDLIM7	COPS5
COPS5	PDLIM7
BCL10	MALT1
SH3RF2	PAK4
PAK4	SH3RF2
TNFRSF1A	TRADD
TNFRSF1A	RIPK1
VCP	NFKBIA
VCP	BTRC
UFD1L	NPLOC4
UFD1L	VCP
NFKBIA	RELA
NFKBIA	VCP
TOPBP1	BLM
BLM	TOPBP1
BLM	MIB1
YWHAZ	LRRK2
YWHAE	LRRK2
YWHAH	LRRK2
YWHAB	LRRK2
YWHAG	LRRK2
YWHAZ	MARK3
YWHAE	MARK3
YWHAH	MARK3
YWHAB	MARK3
YWHAG	MARK3
STUB1	HSP90AA1
STUB1	HSPA1A
ASF1A	HIST3H3
ASF1A	H3F3A
ASF1B	HIST3H3
ASF1B	H3F3A
H3F3A	HIRA
H3F3A	DAXX
MAPK3	TP53
PTGS2	TP53
PTGS2	EP300
TP53	PTGS2
TP53	EP300
TP53	MAPK3
ZNRF3	LGR4
ZNRF3	RSPO1
HERC1	SOX9
SOX9	HERC1
HECW2	FZR1
KIF21B	TRIM3
UBTD1	UBE2D3
WDFY3	SQSTM1
MAFG	PARP1
MAFG	NFE2L2
PARP1	MAFG
UBE2I	TRAF3
TRAF3	UBE2I
TP53	MDM2
ARIH2	UBE2L3
ARIH2	CUL5
CUL5	ARIH2
CUL5	TCEB1
CUL5	TCEB2
CUL2	TCEB1
CUL2	TCEB2
CUL5	RNF7
ARIH1	CUL1
RANBP9	TGFBR1
TGFBR1	RANBP9
RANBP9	TRAF6
TGFBR1	TRAF6
RCHY1	HOXA2
PSMA3	HOXA2
PSMB2	HOXA2
PSMD2	UBE3C
SQSTM1	CASP8
CASP8	SQSTM1
C10orf90	TP53
TP53	MDM2
LOX	SH3KBP1
LOX	CD2AP
SH3KBP1	CBL
FGFR1	RPS6KA3
RPS6KA3	FGFR1
MEF2B	CABIN1
FBXL3	CRY1
FBXL3	CUL1
SKP2	CUL1
FBXL3	SKP1
SKP2	SKP1
SKP2	CDKN1B
FBXW7	NOTCH1
FBXO31	CCND1
FBXL3	CRY2
VASP	YWHAQ
NPM1	YWHAQ
TSC2	YWHAQ
CDK11B	CDK11B
PARK2	LRPPRC
PARK2	TOMM70A
EID1	PCID2
EID1	EP300
EID1	CREBBP
YWHAB	TSC2
RSPO1	LGR4
TAB1	MAP3K7
CCNE1	RHOBTB3
RHOBTB3	CCNE1
RHOBTB3	CUL3
RHOBTB3	RBX1
CUL3	RHOBTB3
CUL3	RBX1
UBC	ATG16L1
RB1CC1	ATG16L1
SMURF1	TRIB2
TRIB2	SMURF1
HSP90AA1	NR1I3
NFE2L2	KEAP1
UBQLN4	GJA1
GJA1	UBQLN4
UBQLN4	PSMD2
PSMD4	PSMD2
PSMD4	UBQLN4
SQSTM1	HDAC6
HDAC6	SQSTM1
AURKA	MDM2
PIK3R1	CBL
PIK3R1	EPOR
MYC	SKP2
VCP	PSMD4
XIAP	MDM2
MDM2	XIAP
KEAP1	NFE2L1
KEAP1	CUL3
KEAP1	RBX1
KEAP1	HSP90AA1
KEAP1	PGAM5
KEAP1	IKBKB
TP53	OTUD5
OTUD5	TP53
RNF41	MARK2
TNFAIP3	TP53
TP53	TNFAIP3
TIRAP	TRAF6
SNAI1	FBXL5
FBXL5	SNAI1
SNAI1	LATS2
UBR5	IGBP1
PPP2CA	IGBP1
DCUN1D5	CAND1
DCUN1D5	CUL1
DCUN1D5	CUL2
DCUN1D5	CUL3
DCUN1D5	RBX1
DCUN1D1	CAND1
DCUN1D1	CUL1
DCUN1D1	CUL2
DCUN1D1	CUL3
DCUN1D1	RBX1
DCUN1D5	UBE2M
MCMBP	MCM6
MCMBP	USP7
MCMBP	MCM3
GLI1	FEM1B
NFKB1	RELA
RELA	NFKB1
RNF8	JMJD1C
RNF8	MDC1
FAF2	UBQLN2
UBQLN2	FAF2
AKT1	JADE1
JADE1	AKT1
BMPR2	BMP7
ATR	CHEK1
WAS	FNBP1
GNB2L1	PTOV1
PTOV1	RPS6
FLOT1	AURKB
FLOT1	INCENP
AURKB	INCENP
AURKB	FLOT1
AURKB	CDCA8
AURKB	BIRC5
PTOV1	FLOT1
TBXA2R	GNAQ
NOS1	DLG4
POLH	PCNA
PCNA	POLH
SUGT1	PMF1
PLCB3	SLC9A3R2
EP300	JUN
JUN	EP300
PTGDS	PTGDR
MUS81	EME1
S100A9	S100A9
S100A8	S100A8
RBBP4	RB1
PSMA6	PSMA3
PSMA6	PSMA5
PSMG3	PSMA2
PSMG3	PSMG1
PSMG3	PSMG2
POMP	PSMB2
POMP	PSMB3
POMP	PSMB4
POMP	PSMB5
POMP	PSMA7
POMP	PSMA6
POMP	PSMA5
POMP	PSMA2
POMP	PSMG2
PSMG1	PSMG3
PSMG1	PSMA2
PSMG1	PSMG1
PSMG1	PSMG2
STUB1	TRAF6
BCL2	BAX
PDX1	PCIF1
PCIF1	PDX1
TRIM32	GLIS2
RND3	SKP2
XIAP	BIRC3
BIRC3	XIAP
CXCR4	ITCH
TRIM62	SMAD3
SMAD3	TRIM62
SMAD4	TRIM33
BAG2	PINK1
RNF11	ZFYVE9
RNF11	STAM2
RNF11	EPS15
IKBKG	ZC3H12A
NEDD4	RAPGEF2
UBQLN1	PSMD3
FOXM1	FZR1
CRBN	IKZF1
CRBN	IKZF3
IKZF1	CRBN
TP53	MDM2
DZIP3	ATXN1
MEX3B	SNUPN
USP33	RALA
USP33	RALB
RALB	EXOC2
RALB	EXOC8
EXOC2	EXOC8
EXOC2	RALB
BECN1	EXOC2
EXOC2	BECN1
HIF1A	VHL
VHL	HIF1A
TAB2	TRIM38
TRIM38	TAB2
RIPK1	TRAF2
RIPK1	MAP3K7
TRAF6	IRAK1
TRAF6	MAP3K7
TSG101	UBAP1
VPS28	UBAP1
UBAP1	TSG101
UBAP1	VPS37A
MVB12A	TSG101
MVB12A	VPS37B
VPS37A	UBAP1
RFWD2	CCT4
BTRC	VCP
TNFAIP8L1	FBXW5
FBXW5	TNFAIP8L1
BTRC	EZH2
BTRC	SUZ12
BTRC	CTNNB1
BTRC	SKP1
EZH2	BTRC
EZH2	SUZ12
SNCA	SNCA
TERF1	U2AF2
U2AF2	TERF1
TERF1	FBXO4
INSIG1	HMGCR
MDM2	NOC2L
NOC2L	MDM2
MDM2	TP53
HIST2H2BE	USP15
USP15	RNF40
USP15	SART3
SART3	USP15
USP7	ABL1
PARK7	PARK7
ETV6	ETV6
SHFM1	PSMD3
SHFM1	PCID2
NEDD4	MDM2
SHANK1	SHANK1
TNK2	CDC42
TNK2	EGFR
ATG16L1	TNK2
TNK2	SQSTM1
AR	SPOP
SPOP	AR
IL7R	KIT
HNRNPL	ILF3
HNRNPL	HNRNPA2B1
ILF3	HNRNPL
HNRNPA2B1	HNRNPL
NEDD4	ARRDC3
TNFAIP8L1	FBXW5
FBXW5	TNFAIP8L1
FBXW5	TSC2
VHL	HNRNPL
VHL	HNRNPA2B1
HNRNPL	VHL
HUWE1	MUTYH
FBXW7	CCNE1
FBXW7	FBXW7
FBXW7	SREBF1
CTNNB1	NEK2
BTRC	CTNNB1
CTNNB1	BTRC
PPARG	MUC1
TRAIP	POLH
POLH	TRAIP
DVL2	SQSTM1
RNF4	PML
BNIP3	BCL2
BCL2	BNIP3
BECN1	BCL2
BCL2	BECN1
RRM1	RNF2
RRM1	BMI1
CBLC	PDLIM7
PDLIM7	CBLC
CBLC	RET
RIPK1	CASP8
RIPK1	FADD
RET	PDLIM7
RET	CBLC
SKP2	AR
VHL	PIAS4
PIAS4	VHL
TUBA4A	MGRN1
MGRN1	TUBA4A
VCP	SYVN1
PINK1	BAG2
KIAA1524	STUB1
STUB1	KIAA1524
FBXW11	REST
FBXW11	PDCD4
FBXW11	CUL1
FBXW11	SKP1
FBXW11	CTNNB1
FBXW11	TFAP4
BTRC	TFAP4
LEF1	STAT5A
LEF1	NARF
NARF	LEF1
USP21	DDX58
DDX58	USP21
IKBKG	SQSTM1
TRAF6	IKBKG
CSNK1G1	RELA
RELA	CSNK1G1
RELA	CUL2
MUC1	PPARG
RPA2	PRPF19
PRPF19	RPA2
WWOX	ERBB4
MAD1L1	CDC20
MAD1L1	MAD2L1
CDC20	MAD2L1
CDC20	BUB1B
SYNPO	NCK1
SYNPO	NCK2
WAS	NCK1
WAS	NCK2
NCK1	CBL
NCK2	CBL
CBL	NCK1
CBL	NCK2
ARFGEF1	NCL
ARFGEF1	NUP62
NCL	ARFGEF1
NCL	NUP62
NUP62	ARFGEF1
NUP62	NCL
WWOX	DVL1
ZFAND2B	VCP
ZFAND2B	NPLOC4
ZFAND2B	FAF2
TRAF6	AKT1
AKT1	TRAF6
PIK3CA	AKT1
TRAF6	IRF7
LIN28B	TRIM71
TRIM71	LIN28B
HDAC6	TRIM50
CDC5L	TCP1
PRPF19	EXOC3
NDRG1	BCL2L11
WWOX	ITCH
WWOX	AMOT
NR1I2	UBR5
NR1I2	DDB1
NR1I2	RBBP7
NR1I2	DYRK2
STAM	HGS
VCP	VCP
TP53	UBE4B
UBE4B	MDM2
MDM2	UBE4B
AR	VHL
AR	RNF14
XPC	MDM2
XPC	RAD23A
XPC	RAD23B
FANCE	FANCA
FANCE	FANCG
FANCE	FANCC
FANCE	FANCD2
FANCE	FANCM
IRF3	IRF3
TRAF3	MAVS
MAVS	TMEM173
TRAF3	TMEM173
TRAF3	TBK1
TMEM173	TBK1
TMEM173	IRF3
OTUB1	TP53
CDT1	PCNA
ATG12	ATG5
CRBN	IKZF3
CRBN	IKZF1
TNFAIP3	OCLN
ATG7	MAP1LC3B
ATG3	MAP1LC3B
CHMP6	CHMP4B
CHMP6	VPS25
TAGLN	PIK3CD
USP37	UBC
ERG	USP9X
PTTG1	CUL1
SUPT16H	RNF20
SUPT16H	PAF1
RNF20	SUPT16H
PSMA1	PSMD14
PSMA1	PSMD4
PSMA1	ADRM1
PSME1	PSMA1
PSME1	PSMD14
06-Mar	SQLE
CACNA1B	UBE2L3
MAP1LC3B	UBE2L3
CTNNB1	BTRC
BTRC	GSK3B
GSK3B	AXIN1
ASB3	ASB6
ASB7	ASB4
ASB4	CUL4A
ASB4	CUL5
ASB11	RPN1
ARHGDIA	CDC42
CDC42	BIRC2
CDC42	TRAF2
CDC42	ARHGDIA
VCP	BRSK2
BRSK2	VCP
USP7	PTEN
USP8	PTEN
USP10	PTEN
USP13	PTEN
UBC	WWP2
WWP2	WWP2
DDX58	USP3
IFIH1	USP3
RHOBTB2	HSP90AA1
VCP	YOD1
YOD1	VCP
USP29	CLSPN
TRIM25	USP15
USP15	TRIM25
MDM2	IRF1
PTTG1IP	TP53
TP53	UBE2A
STUB1	TRAF6
TRAF6	STUB1
RNF185	DVL2
DVL2	RNF185
AXIN1	SMURF1
BRCA1	BARD1
MDM4	USP2
MDM4	TP53
USP2	MDM4
MDM4	BCL2
RAD18	UBE2A
SMURF1	SMAD4
TRAF4	SMURF2
PARP10	PCNA
PCNA	PARP10
TGFBR1	MAP3K7
TGFBR1	SMURF2
SMURF2	TRAF4
TGFBR1	USP15
IKBKG	CHUK
IKBKG	IKBKB
YWHAG	MDM4
ERBB3	NEDD4
NEDD4	ERBB3
EDEM1	SQSTM1
CRLS1	PINK1
BAP1	HCFC1
BAP1	UBE2O
BAP1	OGT
RNF4	RNF4
TRIM45	GNB2L1
GNB2L1	TRIM45
ZBTB1	MTA2
ZBTB1	TRIM28
HECTD3	CASP8
CASP8	HECTD3
SMURF2	MAVS
MAVS	SMURF2
GNB2L1	PRKCB
PRKCB	GNB2L1
DDR2	CBLB
POLK	MSH2
HSPA4	PA2G4
STUB1	PA2G4
OTULIN	RNF31
OTULIN	RBCK1
SHARPIN	RNF31
SHARPIN	RBCK1
TNF	RNF31
TNF	TNFRSF1A
TNF	RIPK1
NPHS1	CANX
CANX	NPHS1
RARA	E2F1
TNFSF10	CASP8
NEDD4	CCNH
CCNH	NEDD4
SIRT7	DDB1
TP53	MDM2
VPRBP	DDB1
SMAD3	FOXM1
TRIM33	SMAD4
SMAD3	SMAD4
SMAD4	TRIM33
SMAD3	TRIM33
UBE2G2	UBE2G2
HERC2	TP53
TP53	HERC2
CDC27	FZR1
TBC1D3	TUBB
TUBB	TBC1D3
EGFR	CBL
EGFR	STUB1
STUB1	EGFR
EPHA2	CBL
USP19	HSP90AA1
HSP90AA1	USP19
USP17L2	H2AFX
SLA	EPHA2
EPHA2	SLA
SLA	UBE4A
UBE4A	SLA
UBE3A	ARNTL
ARNTL	UBE3A
MAP4K1	PPP4C
MAP4K1	MAP4K1
ID2	ASB4
ASB4	ID2
KIAA0226	EXOC1
ATG14	EXOC1
EXOC4	EXOC2
EXOC4	EXOC7
EXOC2	BECN1
EXOC2	RALA
EXOC2	RALB
EXOC8	RALB
EXOC8	EXOC4
PGAM2	MDM2
MDM2	PGAM2
EXOC2	EXOC4
RALBP1	RALB
RALB	EXOC8
RALB	EXOC2
SYVN1	SEL1L
SYVN1	DERL2
ULK1	BECN1
EXOC8	ULK1
HEY2	HEY1
HEY1	HEY2
SEL1L	SYVN1
SEL1L	DERL2
SYVN1	SYVN1
BCL2L1	BAK1
BAK1	BCL2L1
HIST1H1C	CUL4A
HIST1H1C	PAF1
HIST1H1C	POLR2A
PAF1	POLR2A
MDM2	DNAJB1
MDM2	TP53
DNAJB1	MDM2
DDB1	DCAF8
05-Mar	MFN1
MFN1	05-Mar
STMN1	RLIM
ZC3H12A	USP10
USP10	ZC3H12A
USP10	IKBKG
IKBKG	USP10
DVL1	DVL2
DVL2	DVL3
BIRC2	PACS2
BIRC3	PACS2
VHL	PDCD5
KLF5	FBXW7
BTRC	SMURF2
LGR4	ZNRF3
LGR4	IQGAP1
UBE2D1	SMURF2
IQGAP1	LGR4
TRAF3	TICAM1
KEAP1	KEAP1
KEAP1	CUL3
EP300	DDIT3
KEAP1	NFE2L2
KEAP1	SLK
KEAP1	AMER1
KEAP1	MCM3
KEAP1	DPP3
KEAP1	IKBKB
KEAP1	SQSTM1
ZFAND2B	BAG6
LGMN	TRAF6
TRAF6	LGMN
RNF31	OTULIN
OTULIN	RBCK1
OTULIN	RNF31
OTULIN	SHARPIN
KCNH2	NEDD4L
