Official Symbol Interactor A	Official Symbol Interactor B
BCAR1	DOCK1
CRK	DOCK1
GRB2	DOCK1
SH3D19	SH3YL1
ABCC2	SLC9A3R1
CFTR	SLC9A3R1
PARK7	EFCAB6
EFCAB6	AR
ITPR1	CA8
CA8	ITPR1
MDC1	CHEK2
MDM2	HIF1A
AKAP3	AKAP4
TRIP10	HTT
ADCY5	RGS2
UNC5A	MAGED1
GRIK1	PICK1
GRIK1	SDCBP
GRIK1	DLG4
GRIK2	PICK1
GRIK2	SDCBP
GRIK2	DLG4
DAXX	NR3C1
GABRB3	AKAP5
MAPK1	ELK1
MAPK1	RPS6KA1
MAPK1	UBR5
PLD1	RHOA
PLD1	RHOA
RTKN	RHOA
MSH4	VBP1
RACGAP1	RND2
HDAC9	HDAC3
HDAC9	SIN3A
HDAC9	NCOR1
NUP98	NUP88
RB1	PIK3R3
CCNT1	GRN
TAT	GRN
MBD2	GPN1
TFAP2A	CITED2
PRPF40A	HTT
SETD2	HTT
PRPF40B	HTT
KAT6B	RUNX2
KAT6B	RUNX2
KAT7	ORC1
BCL3	BARD1
BCL3	PIR
BCL3	COPS5
BCL3	KAT5
KAT5	CREB1
MDM2	KAT5
KAT5	AR
KAT5	ETV6
EDNRA	HDAC7
EDNRA	KAT5
SNRPD3	PRMT5
SNRPD3	CLNS1A
SNRPD1	CLNS1A
CLNS1A	SNRPD1
CLNS1A	SNRPD3
CLNS1A	PRMT5
PRMT5	JAK2
WDR77	PRMT5
CLNS1A	PRMT5
PRMT5	CLNS1A
PRMT5	WDR77
RNF40	STX1A
HDAC4	MEF2A
MEF2C	HDAC4
HDAC4	HDAC4
MEF2C	HDAC4
HDAC1	YY1
HDAC2	YY1
HDAC3	YY1
PPARG	RB1
PPARG	HDAC3
RB1	PPARG
VCP	TOMM34
EP300	PPARG
EP300	ESR1
HDAC3	GTF2I
AURKA	MBD3
MBD2	GATAD2A
NR2C1	HDAC3
NR2C1	HDAC4
MBD2	GATAD2B
MBD3	GATAD2A
MBD3	GATAD2B
RBBP4	HDAC1
HDAC1	RBBP4
MBD3	GATAD2B
MBD2	GATAD2B
TAB2	HDAC3
RBBP7	GATAD2B
TAB2	NCOR1
RBBP4	GATAD2B
TAB2	NFKB1
NFKBIA	RELA
MORF4L1	MRFAP1
MORF4L1	RB1
HDAC4	HDAC3
HDAC4	NCOR1
HDAC4	NCOR2
NCOR1	HDAC4
HDAC7	HDAC3
NCOR1	HDAC3
NCOR1	HDAC7
HDAC4	HDAC3
HDAC3	HDAC3
BRD8	RXRA
GPS2	NCOR1
GPS2	TBL1X
NCOR1	TBL1X
BRD8	THRB
THRB	RXRA
YWHAE	HDAC4
YWHAG	HDAC4
YWHAZ	HDAC4
HDAC5	BCL6
HDAC5	ZBTB16
HDAC4	BCL6
HDAC4	ZBTB16
HDAC7	BCL6
MCRS1	NOP2
CCND1	THRB
HDAC3	TCP1
HDAC3	CCT5
HDAC3	NCOR2
NCOR2	HDAC3
HDAC1	TOP2B
HDAC2	TOP2B
MCRS1	DAXX
EP300	KAT2B
EP300	RELA
RELA	NFKBIA
NFKBIA	RELA
EP300	YY1
SNW1	RBPJ
STX1B	VAPB
CDK11A	PAK1
NCF1	RELA
MTA1	ESR1
ESR1	MTA1
MTA1	MNAT1
MNAT1	MTA1
ESR1	MNAT1
RUVBL1	CTNNB1
CTNNB1	RUVBL1
BAZ2A	SMARCA5
TAF6	TAF5
GTF3C4	GTF3C1
GTF3C4	GTF3C2
GTF3C4	GTF3C5
POLR3C	GTF3C4
DNMT1	DMAP1
DMAP1	DNMT1
POLE3	CHRAC1
BRD7	HNRNPUL1
HNRNPUL1	BRD7
PML	NCOR2
PML	SIN3A
PML	NCOR1
HDAC1	PML
NCOR1	SIN3A
NCOR1	SKI
SIN3A	SKI
PML	SKI
HDAC1	PML
HDAC2	PML
HDAC3	PML
PML	HDAC1
MYC	TRRAP
RFC1	HDAC1
RBBP7	BRCA1
RBBP4	BRCA1
RB1	BRCA1
RB1	RBBP7
BRCA1	HDAC2
MYC	EP400
RB1	HDAC1
HDAC1	TOP2A
TOP2A	HDAC1
TOP2B	HDAC1
HDAC1	RB1
HDAC1	MYOD1
RB1	HDAC1
EP400	RUVBL1
MYC	RUVBL1
CDK2AP1	CDK2
CDK2	RB1
CDK2	POLA1
NUMA1	YEATS4
RELA	HDAC1
HDAC1	RELA
HDAC1	NFKB1
RELA	CREBBP
FOS	JUN
HDAC1	RELA
TP53	MDM2
MDM2	HDAC1
CREBBP	TP53
SIN3A	SMARCA2
SIN3A	SMARCC1
SIN3A	SMARCA4
SP1	SMARCA4
NR3C1	SMARCA4
MYC	SMARCB1
HDAC1	PCNA
NCOA1	SMARCE1
SMARCE1	ESR1
RB1	DNMT1
TP53	SMARCB1
TP53	SMARCA4
SMARCB1	TP53
FKBP3	YY1
SMARCB1	XPO1
CREBBP	KLF1
MLLT10	YEATS4
YEATS4	MLLT10
YEATS4	SMARCB1
BRCA1	SMARCA4
RBL1	HDAC1
RB1	HDAC1
ESR1	HSP90AA1
ESR1	HSPA4
FES	HSP90AA1
BCOR	BCL6
HSF1	HSP90AA1
HSF1	HSPA4
HSF1	FKBP4
HSF1	PTGES3
ESR1	PTGES3
CTBP1	HDAC1
HDAC1	MTA1
ESR1	MTA1
HDAC2	MTA1
STAT2	SMARCA4
MIER1	HDAC1
CDK2	RBL2
CDK2	RBL1
STK11	SMARCA4
CBX5	SMARCA4
HDAC1	DAXX
HDAC2	DAXX
PML	PML
HDAC1	DAXX
SAP30	SIN3A
RBBP4	SIN3A
RBBP7	SIN3A
ARID1B	SMARCA4
ARID1B	SMARCA2
SAP30	HDAC1
RBBP4	SAP30
RBBP7	SAP30
HDAC1	SAP30
RB1	RBBP7
MBD3	MTA2
MBD3	HDAC1
MBD3	RBBP7
MBD3	RBBP4
MBD2	CHD3
MBD2	MTA2
MBD2	HDAC1
MBD2	HDAC2
MBD2	MBD3
SIN3A	HBP1
SIN3A	MXD1
BPTF	MAZ
MAZ	BPTF
RB1	RBBP4
SERBP1	CHD3
CHD3	SERBP1
CHD3	HABP4
MYOD1	HDAC1
MYOD1	RB1
MECOM	HDAC1
KLF11	SIN3A
KLF16	SIN3A
KLF10	SIN3A
MBD3	MTA2
MBD3	HDAC1
DNMT3L	HDAC1
HDAC1	DNMT3L
DNMT3L	HDAC1
HDAC1	DNMT3L
ZBTB16	SIN3A
ZBTB16	SIN3B
ZBTB16	HDAC1
HDAC1	ZBTB16
CABIN1	SIN3A
HIF1AN	HIF1A
HIF1A	HIF1AN
HIF1A	VHL
HDAC1	VHL
HDAC1	HIF1A
HDAC2	VHL
HDAC2	HIF1A
HDAC3	HIF1A
ZBTB18	DNMT3A
DNMT3A	ZBTB18
DNMT3A	HDAC1
HDAC1	DNMT3A
NCOR1	HDAC3
NCOR1	TBL1X
HDAC3	NCOR1
ACTB	ACTB
SMARCA5	BAZ1A
BAZ1A	SMARCA5
BAZ1A	SATB1
SATB1	BAZ1A
HUS1	HDAC1
AR	CDK9
NSD1	AR
ELK1	EP300
EP300	YY1
SS18	EP300
PAX6	CDX2
CDX2	EP300
PAX6	EP300
CDX2	PAX6
EP300	FEN1
EP300	FEN1
FEN1	PCNA
EP300	EP300
MEF2A	THRA
MEF2A	EP300
RORA	EP300
MYOD1	EP300
TSG101	EP300
EP300	MYBL2
EP300	TWIST1
KAT2B	TWIST1
TWIST1	EP300
TWIST1	KAT2B
EP300	NEUROD1
GATA4	HAND2
NCOR2	HDAC3
NCOR2	TBL1X
TBL1X	NCOR2
TBL1X	NCOR1
TBL1X	HDAC3
THRB	TBL1X
SIRT1	HES1
SIRT1	HEY2
HES1	SIRT1
NCOR2	SIN3A
NCOR1	HDAC5
NCOR1	HDAC4
NCOR2	HDAC4
NCOR2	HDAC5
MEF2A	HDAC5
MEF2A	HDAC4
MEF2A	HDAC9
EP300	GPS2
EP300	HNRNPU
SMAD7	EP300
EP300	SMAD7
MAML1	EP300
EID1	RB1
EP300	EID1
RB1	EID1
EP300	EID1
TARBP2	RBM14
RBM14	TARBP2
EP300	CITED4
EP300	CITED2
CITED2	TFAP2A
CITED2	TFAP2C
MDM4	MDM2
RARA	NCOA6
PRKDC	NCOA6
NCOA6	EP300
EP300	JMY
BRCA1	CSNK2B
NCL	CSNK2A2
CSNK2A2	NCL
CSNK2A2	KLF1
KLF1	CSNK2A2
KLF1	CSNK2A1
CSNK2A1	KLF1
CSNK2A1	UBTF
CSNK2A1	UBTF
CSNK2A1	PTEN
CSNK2A2	PTEN
PTEN	CSNK2A1
PTEN	CSNK2A2
CSNK2A1	RELA
CSNK2A2	RELA
CSNK2B	CSNK2B
CSNK2A1	CSNK2B
CSNK2B	CSNK2A1
CSNK2B	CSNK2A2
CSNK2A1	PLEKHO1
CSNK2A1	HNRNPA2B1
CSNK2A1	HNRNPA2B1
PIN1	CSNK2A1
PIN1	CSNK2A2
MAPK3	SPIB
MAPK8	SPIB
CSNK2A1	HDAC2
HSP90AA1	CSNK2A1
CSNK2A1	EEF1D
CSNK2A1	RPL5
HIST1H2BK	HIRA
CEBPB	SMARCA2
FGF1	CSNK2B
FGF1	CSNK2A1
CSNK2A1	FGF1
CSNK2A1	FGF2
CSNK2A1	FGF1
CSNK2A1	FGF2
CREBBP	PML
PML	RARA
PML	RXRA
RARA	PML
JUN	BCL3
FOS	BCL3
EP300	BCL3
NR3C1	NRIP1
YWHAQ	NRIP1
NRIP1	NR3C1
NR3C1	MED1
NR3C1	NCOA3
NR3C1	NCOA1
NR3C1	NCOA2
BRCA1	EP300
ATF1	CSNK2A1
ATF1	CSNK2A1
CSNK2A1	ATF1
CREBBP	CSNK2A1
CREBBP	CSNK2A1
ATF2	CSNK2A1
ATF2	CSNK2A1
FOS	CSNK2A1
FOS	CSNK2A1
JUN	CSNK2A1
JUN	CSNK2A1
CREBBP	CUX1
ESR1	CDC25B
CREBBP	CREB1
CREBBP	CREB1
CREBBP	EGR1
EP300	EGR1
ACTB	NCF1
EWSR1	CREBBP
NR3C1	CREBBP
CREBBP	NR3C1
PFN1	ACTB
PLD2	ARF1
HNF1A	CREBBP
HNF1A	KAT2B
CREBBP	HOXB7
EP300	TCF3
CREBBP	TCF3
KAT2B	TCF3
MGMT	ESR1
CREBBP	KMT2A
CREBBP	MYOD1
CREBBP	RELA
CREBBP	ATF2
ATF2	CREBBP
CREBBP	CREB1
CREBBP	JUN
CREBBP	MECOM
KAT2B	MECOM
CREBBP	GLI3
CREBBP	PTMA
CREBBP	MYB
CREB1	CREBBP
CREBBP	TP53
EP300	TP53
EP300	TP53
CREBBP	TP53
CREBBP	CREB1
CREB1	TP53
TP53	CREB1
CREBBP	FOXO1
CREBBP	FOXO4
EP300	CITED1
CREBBP	STAT1
STAT6	NCOA1
STAT6	CREBBP
CREBBP	RBBP4
CREBBP	CREB1
CREBBP	ONECUT1
CREBBP	SERTAD1
CREBBP	HNF4A
CREBBP	HNF4A
CREBBP	NFE2L2
CREBBP	SREBF1
CREBBP	SREBF2
CREBBP	NFATC2
THRB	TRIP4
TRIP4	NCOA1
HIF1A	CREBBP
NFE2	CREBBP
CREBBP	NFE2
NFE2	NFE2
CREBBP	STAT2
STAT2	EP300
ESR1	NCOA1
ESR1	SMARCA4
NCOA1	CREBBP
CREBBP	NCOA1
ESR1	NCOA1
ESR1	CREBBP
CREBBP	KMT2A
KMT2A	CREBBP
CREBBP	CREB1
CREBBP	TDG
CREBBP	KAT2B
CREBBP	GTF2B
CREBBP	TDG
EP300	CITED2
CREBBP	HIF1A
CREBBP	NUP98
EP300	TRERF1
CREBBP	TRERF1
TGS1	CREBBP
TGS1	EP300
TGS1	NCOA6
CREBBP	TGS1
EP300	TGS1
TGS1	MED1
AIRE	AIRE
CREBBP	AIRE
CREBBP	KLF4
CREBBP	NEUROG1
TP53	HIPK2
HIPK2	TP53
KHDRBS1	CREBBP
CREBBP	KHDRBS1
CREBBP	NFATC4
RING1	CBX4
RING1	RING1
RING1	BMI1
BMI1	BMI1
E2F6	RYBP
RYBP	E2F6
RING1	E2F6
E2F6	RING1
ZBTB16	BMI1
BMI1	ZBTB16
BIRC5	AURKB
BIRC5	INCENP
BIRC5	AURKB
RPS6KA5	CREB1
RPS6KA4	MAPK14
MAPK14	RPS6KA4
EP300	IRF2
KAT2B	IRF2
EP300	IRF2
IRF1	KAT2B
IRF2	KAT2B
KAT2B	IRF2
KAT2B	IRF1
KAT2B	TP53
MDM2	KAT2B
NOTCH1	SNW1
NCOA1	KAT2B
KAT2B	KLF13
KAT2B	KLF13
CREBBP	KLF13
RB1	PRDM2
UBE2D2	NEDD4
UBE2D3	NEDD4
UBE2E1	NEDD4
UBE2L3	NEDD4
UBE2D2	UBE3A
UBE2D3	UBE3A
UBE2L3	UBE3A
RNF8	RNF8
UBOX5	UBE2L3
RB1	SUV39H1
SUV39H1	HDAC1
SUV39H1	HDAC2
SUV39H1	HDAC3
RYBP	RING1
CBX2	RING1
RYBP	CBX2
RYBP	YY1
KDM5A	LMO2
ESR1	KDM5A
RB1	KDM5A
GRB2	FASLG
FNBP1	FASLG
PACSIN2	FASLG
SMARCB1	PPP1R15A
KMT2A	KMT2A
KMT2A	KMT2A
KMT2A	KMT2A
IFNAR1	PRMT1
ILF3	PRMT1
PRMT1	ILF3
PRMT1	KHDRBS1
PRMT1	BTG1
PRMT1	BTG2
PRMT1	HNRNPA1
BTG2	PRMT1
PRMT1	HNRNPR
PRMT1	HNRNPK
PRMT1	SYNCRIP
PRMT1	TAF15
PRMT1	FUS
PRMT1	CIRBP
PRMT1	ILF3
PRMT1	FUS
XRCC6	KAT2A
TADA2A	KAT2A
CREBBP	XRCC6
KAT2A	XRCC6
KAT2A	TADA2A
TADA2A	KAT2A
VAV1	EZH2
ATRX	EZH2
EZH2	ATRX
EED	HDAC2
EZH2	EED
EED	EZH2
ESR1	CREBBP
CREBBP	ESR1
CREBBP	FOS
CREBBP	GTF2B
ESR1	EP300
NR4A1	NCOA1
NR4A1	EP300
EP300	HNF1A
LEF1	EP300
LEF1	EP300
EP300	MYOD1
MYOD1	EP300
MYOD1	CREBBP
CREBBP	RELA
EP300	RELA
TP53	EP300
EP300	TP53
EP300	MDM2
MDM2	EP300
EP300	CCND1
EP300	PCNA
TAL1	EP300
EP300	TAL1
EP300	PTMA
EP300	CEBPB
TNRC6B	AGO1
TNRC6B	AGO2
SRPK1	SRSF1
SRSF1	SRPK1
YWHAZ	REM1
YWHAZ	REM1
AKAP11	GSK3B
SMARCB1	PPP1CA
SMARCB1	PPP1CB
SMARCB1	PPP1CC
PAN3	PABPC1
CNOT7	PABPC1
PPP1R9B	PPP1CA
PPP1R9B	PPP1CB
PPP1R9B	PPP1CC
PPP1R9B	DRD2
PPP1R9B	PPP1CC
PRKACA	RYR2
PRKACG	RYR2
PRKACB	RYR2
MLH1	PMS2
MLH1	MYC
MAX	MSH2
MAX	MYC
MED18	MED20
MED30	MED27
MED30	MED6
MED30	MED21
MED30	MED4
MED30	MED22
MED22	MED7
MED22	MED30
MED22	MED11
MED19	MED17
MED19	MED27
MED19	MED31
MED31	MED19
TLX1	PPP2CA
TLX1	PPP2CB
TLX1	PPP1CC
PIGK	PIGT
RAD17	RAD1
RAD17	HUS1
RAD17	RAD9A
PTK2B	GSN
TJP1	KIRREL
CHP2	SLC9A1
CHP2	SLC9A3
CHP1	SLC9A1
CHP1	SLC9A3
DLG4	PTK2B
DLG3	PTK2B
TNRC6A	AGO2
PDK1	PDK2
ARFGEF2	PRKAR1A
PRKAR1A	ARFGEF2
ARFGEF2	PRKAR2A
PLD2	ARF1
ARIH1	UBE2L3
FBXW7	CUL1
FBXW7	SKP1
GFRA1	GDNF
GFRA1	NRTN
GFRA2	NRTN
GFRA2	GDNF
CSF2RB	PTPN6
CSF2RB	PTPN11
YWHAZ	TSC2
CTLA4	CD80
CD28	CD80
NR3C1	MED14
MED1	NR3C1
CEACAM1	CEACAM8
PSEN1	GFAP
SNTA1	GLS
TIA1	FASTK
CRYAB	CS
ARAF	NELFCD
FAS	FASLG
YWHAG	KIF1C
IL12RB2	JAK2
HIF1A	PSMA7
E2F1	TP53BP1
TP53BP1	E2F1
RB1	E2F1
PTPRF	PPFIA1
PTPRD	PPFIA1
PTPRS	PPFIA1
IRF4	STAT6
IRF4	BCL6
MYC	RAF1
ITK	KPNA2
PAX5	DAXX
KIF11	DCTN1
BNIP2	CDC42
BNIP2	CDC42
PIK3R1	WAS
PLCG1	WAS
SRC	WAS
FGR	WAS
GRB2	WAS
FYN	WAS
PDGFRA	PDGFA
PDGFRA	PDGFB
SERTAD1	CDK4
CDK4	CCND1
CDK6	CCND1
CDKN2A	CCND1
CDKN2A	SERTAD1
ZNF10	TRIM28
PER1	CSNK1E
CSNK1E	PER1
EPOR	JAK2
PRKG1	MRVI1
PRKG1	ITPR1
TCEB1	TCEB2
VHL	TCEB1
VHL	TCEB2
CALM1	IQGAP1
NRF1	DYNLL1
GRB2	MAP4K1
CRK	MAP4K1
CRKL	MAP4K1
AHR	NEDD8
SNX1	F2R
HGS	NF2
TAF1	CCND1
THBS1	LRP1
TAF6	TAF1
TAF6	GTF2E1
USF1	USF1
FOSL1	USF1
JUN	FOSL1
JUN	FOS
RXRA	RARA
ITGB1	ITGB1BP1
PKN1	RHOA
SMN1	GEMIN5
GEMIN5	SNRPD1
GEMIN5	SNRPD2
GEMIN5	SNRPD3
GEMIN5	SNRPE
GEMIN5	SNRPF
GEMIN5	SNRPG
FBLN1	APP
MAFK	NFE2L2
TTN	TCAP
CDC7	MCM3
LMO1	TAL1
FER	FER
FER	CTTN
WASL	CTTN
DRAP1	DR1
CASP3	TRAF3
AGPS	GNPAT
MET	HGF
MET	HGF
POLR2A	TCERG1
TMSB4X	ACTA1
ABI1	EPS8
BCL10	MALT1
NFKB1	RELA
PTPRE	KCNB1
FYN	JAK2
CDK4	CDKN2A
UBR5	TOPBP1
APP	APBA1
APP	APBA2
APP	APBA3
IMPDH2	AKT1
CASP3	HCLS1
CDC7	DBF4
C3	CFP
XRCC1	POLB
XRCC1	POLB
RELN	VLDLR
LRPAP1	VLDLR
NCS1	DRD2
NEFL	PKN1
NEFH	PKN1
TNFRSF1B	TRAF2
RASSF1	HRAS
PTPN6	CD22
AMPH	PLD2
AMPH	PLD1
ELL	TP53
TP53	ELL
C5	C6
AR	COX5B
BCAR1	PTPN12
PTPN12	BCAR1
PTPN12	BCAR1
GRM7	PICK1
PICK1	GRM7
PLCG1	EEF1A1
PLCG1	EEF1A1
IL2RB	SHC1
NUP62	NUTF2
GTF2A1	TBP
GTF2A2	TBP
RAB11FIP4	RAB11A
NOLC1	COIL
AHR	AIP
RB1	PML
FADD	ABCA1
ABCA1	FADD
AKT1	BRAF
BAIAP2	SHANK1
BAIAP2	CDC42
S100P	S100Z
IKBKB	NFKB1
CSTF2	SYMPK
CSTF2	CSTF3
REL	NFKBIE
TLE1	UTY
PDGFRA	PDGFC
CXCR3	CXCL9
E2F1	MDM4
ARNT	AHR
GRB2	SYN1
GRB2	PDGFRB
PDCD2	HCFC1
MYC	MAX
MYCN	MAX
MYCL	MAX
LAMA3	SDC2
EPRS	IARS
IARS	EPRS
PTPRJ	CTNND1
YAP1	TP53BP2
KNG1	KLKB1
CBX5	TAF4
BLNK	MAP4K1
JUN	JUN
CACNA1A	CACNB4
EIF4ENIF1	EIF4E
GRB2	SOS1
GRB2	KHDRBS1
GRB2	CBL
GRAP2	CCNDBP1
CCNDBP1	CCND1
S100A10	CTSB
MCM7	CDC45
PIK3R1	VAV1
PIK3R1	GAB1
NCF2	NCF1
NCF2	NCF4
NCF1	NCF4
CDC20	BUB1B
CFI	C3
SF3B6	SF3B1
RERE	ATN1
ATN1	RERE
EZR	SLC9A3R2
MBD2	SIN3A
MYD88	RAC1
MITF	PIAS3
KPNB1	KPNA2
SREBF2	SREBF2
TGIF1	JUN
MAPK14	AKT1
IKBKG	CHUK
CDC6	PSKH1
CDC6	CCNA2
LYN	CD22
SH2B2	CBL
CAPN2	BCL2
CAPN2	BCL2
SFTPA1	DMBT1
DMBT1	SFTPA1
DMBT1	SFTPD
PDCD6	MAP3K5
FN1	COL7A1
SRC	KIFAP3
RAP1GDS1	KIFAP3
GRB2	WAS
NOSTRIN	NOS3
BMP2	COL2A1
CD28	GRAP2
GRAP2	LCP2
ACTN2	KCNA5
GIPC1	LRP2
MAPK8IP1	LRP2
DLG4	LRP2
DLG4	LRP1
GIPC1	LRP1
MAPK8IP1	LRP1
MAPK8IP2	LRP1
MAPK8IP2	LRP2
SYNJ2BP	LRP1
SYNJ2BP	LRP2
NOS1AP	LRP1
NOS1AP	LRP2
ITGB1BP1	LRP1
ITGB1BP1	LRP2
DAB1	LRP1
DAB1	LRP2
GNB2L1	PRKCB
RAF1	MRAS
RALGDS	MRAS
GOPC	BECN1
PPP1CA	EIF2AK2
PPP1CA	EIF2AK2
PAK2	CDC42
FYN	KHDRBS1
CCND1	TAF1
CCND1	RB1
RB1	TAF1
RIPK1	CRADD
DNAJC3	EIF2AK3
UXT	AR
NR3C1	TXN
ADAM17	MAPK1
MAPK1	ADAM17
CCNA1	HIST1H1A
HRAS	RAF1
HRAS	SHOC2
PPP2CA	CDK2
PPP2CA	CDK6
PPM1B	CDK2
PPM1B	CDK6
CTCF	YBX1
LMX1A	TCF3
BAK1	BCL2L1
RAF1	TSC22D3
TOPBP1	ZBTB17
C3	CFP
MDM2	TBP
MDM2	TAF1
FASLG	FN1
TNKS	TERF1
TNKS2	TERF1
GNG13	GNB4
GNG13	GNB1
EHD1	CLTC
SNAP29	EHD1
FLNB	PSEN1
FLNB	PSEN2
PA2G4	RB1
XPO1	NUP62
PPP4R2	PPP4C
ITGB5	PTK2
ITGB3	PTK2
IFNAR1	TYK2
IFNAR2	IFNA2
SLC9A3R1	CFTR
BLMH	UBE2I
MCF2L	CDC42
NUDC	PAFAH1B1
SRP19	IPO5
SRP19	IPO7
SRP19	IPO8
SRP19	TNPO1
CIT	RHOA
CIT	RHOB
USO1	GOSR1
USO1	STX5
STX5	GOSR1
XRCC6	CLU
NR0B2	AR
STX1A	CFTR
RANBP3	XPO1
MLXIP	MLX
PTPN7	MAPK1
PTPN7	MAPK3
PRLR	VAV1
PRLR	TEC
NUMA1	GPSM2
GPSM2	NUMA1
FADD	CASP10
KPNB1	NUP153
NUP153	RAN
NUP153	KPNB1
PRKDC	RPA2
PRKDC	RPA1
PTPRC	GANAB
CAV1	NOS2
GAR1	SMN1
FBL	SMN1
SMN1	FBL
SMN1	GAR1
ELF1	NFKB1
PIGT	GPAA1
DAZL	DAZL
ZHX1	ZHX1
MELK	CDC25B
SRC	ADRB3
CALCRL	RAMP1
EGF	EGFR
NTRK1	MATK
NOG	BMP7
POLR2A	POLR2H
POLR2A	POLR2L
POLR2A	POLR2C
POLR2A	POLR2E
POLR2A	POLR2G
POLR2B	POLR2C
POLR2B	POLR2E
POLR2B	POLR2L
POLR2C	POLR2A
POLR2C	POLR2B
POLR2C	POLR2C
POLR2C	POLR2E
POLR2C	POLR2F
POLR2C	POLR2G
POLR2C	POLR2H
POLR2C	POLR2K
POLR2C	POLR2L
POLR2A	POLR2F
POLR2B	POLR2H
POLR2E	POLR2A
POLR2E	POLR2B
POLR2E	POLR2C
POLR2E	POLR2G
POLR2E	POLR2H
POLR2E	POLR2L
POLR2F	POLR2E
POLR2F	POLR2C
POLR2G	POLR2C
POLR2G	POLR2E
POLR2G	POLR2F
POLR2G	POLR2H
POLR2H	POLR2A
POLR2H	POLR2B
POLR2H	POLR2C
POLR2H	POLR2E
POLR2H	POLR2G
POLR2K	POLR2A
POLR2K	POLR2B
POLR2K	POLR2C
POLR2K	POLR2E
POLR2K	POLR2F
POLR2K	POLR2H
POLR2L	POLR2A
POLR2L	POLR2B
POLR2L	POLR2C
POLR2L	POLR2E
POLR2L	POLR2G
POLR2L	POLR2H
POLR2C	POLR2J
POLR2J	POLR2C
NDEL1	PAFAH1B1
CDK5	NDEL1
NFKB1	MEN1
RELA	MEN1
NCK1	DNM1
SFPQ	PTBP1
FGF1	HSPA9
ITGB3BP	THRA
JUND	MEN1
SH3BP5	MAPK8
MAPK8	SH3BP5
SH3BP5	BTK
ID3	TCF4
EZR	NF2
BAD	S100A10
MSTN	FSTL3
SNCA	PLD1
SRSF1	U2AF1
SRSF1	SRSF1
SRSF1	SNRNP70
SSX2IP	MLLT4
ACTN1	SSX2IP
SKP1	FBXL5
TAF15	TAF7
TAF15	TAF5
TAF15	TAF13
TAF15	TAF11
TAF15	POLR2C
TAF15	POLR2G
TAF15	POLR2E
PML	EIF4E
GTF2B	GTF2F2
GTF2B	GTF2F1
HTT	SH3GL3
HSPA1A	MSR1
POU2F1	NCOR2
SKP2	CKS1B
SKP2	CDKN1B
CKS1B	CDKN1B
LYN	CDK1
GRB2	IRS1
ATF3	JUND
CDK10	ETS2
EGFR	EGF
PIK3R1	PIK3CA
KCNQ1	AKAP9
KCNQ1	PRKACA
KCNQ1	PPP1CA
SMAD3	ATF2
SMAD4	ATF2
PEX12	PEX10
PEX10	PEX10
PEX12	PEX5
PEX10	PEX5
PEX14	PEX5
POU2F1	RXRA
POU2F1	NR3C1
POU2F2	NR3C1
MAP2K4	FLNC
SREBF1	SP1
BNIP2	BNIP2
BNIP2	ARHGAP1
ARHGAP1	BNIP2
M6PR	GGA1
RANBP2	KPNB1
RANBP1	KPNB1
CTNNB1	APC2
SLC9A3R2	ACTN4
CDK9	RELA
GRHL3	GRHL2
GRHL3	GRHL1
GRHL3	GRHL3
NCOA3	RXRA
TERT	XRCC5
TERT	XRCC6
CACNB4	CACNA1A
RNF41	ERBB3
EPHB1	ACP1
GABARAP	TFRC
MPP6	LIN7A
PSEN1	ICAM5
SP1	HTT
PLCG1	LCP2
NCOA1	RARB
IL10RA	JAK1
HLA-A	CD8A
AMBP	AMBP
HLA-G	CD8A
DBNL	MAP4K1
RHOA	ARHGEF12
HSPG2	TTR
SYNJ1	AMPH
SYNJ1	SH3GL2
SH3GL2	DNM1
SH3GL2	SYNJ1
DNM1	AMPH
DNM1	SH3GL2
AMPH	DNM1
CALR	PDIA3
PDIA3	CALR
ALB	FCGRT
BCL2L1	PPP1CA
BCL2L2	PPP1CA
RRM1	RRM1
RRM1	RRM2
SNTA1	DMD
SNTA1	UTRN
SNTB2	DMD
BRD4	RFC2
BRD4	RFC3
BRD4	RFC4
BRD4	RFC5
BRD4	RFC1
LIMK1	PAK4
PAK4	LIMK1
HERC5	CCNE1
PTPN6	ROS1
PCLO	GIT1
PLK1	CDC25C
ARRB1	ARF6
CYTH2	ARRB1
CYTH2	ARRB2
FGFR1	FGFR1
ATF2	JUN
GRB2	BCR
ABL1	BCR
ADAM17	MAD2L1
ADAM9	MAD2L2
MAPK8	JUN
WASF1	PFN1
MAP3K1	MAPK8
MAPK8	MAP3K1
PEA15	PLD1
MAP3K10	RAC1
MAP3K10	CDC42
YWHAQ	CBL
ITGB2	ICAM1
IKZF4	IKZF5
IKZF5	IKZF4
IKZF1	IKZF4
IKZF1	IKZF5
IKZF3	IKZF4
IKZF3	IKZF5
PPP5C	GNA12
UNC119	LYN
MMP7	FASLG
CDC20	BUB1B
TGFBR1	ENG
TGFBR2	ENG
POLH	PCNA
MAP3K8	CHUK
VEGFA	CTGF
PSEN1	PKP4
CNOT3	CAND2
MEIS1	HOXA9
STAT5A	ESR1
IPO13	UBE2I
UBE2I	IPO13
TBP	GTF2A1
GTF2E2	GTF2A1
TRA2B	RBMX
NOTCH1	NFKB1
IQGAP1	S100B
TRPC1	TRPC4
TRPC2	TRPC2
TRPC3	TRPC6
TRPC4	TRPC4
TRPC4	TRPC5
TRPC3	TRPC3
TRPC1	TRPC5
