Official Symbol Interactor A	Official Symbol Interactor B
MLH1	MYC
TLX1	PPP2CA
TLX1	PPP2CB
PTK2B	GSN
RB1	CCND3
KDM1A	IMMT
ATP5C1	EGFR
ARAP1	XRCC6
CSE1L	HNRNPL
DYNLL1	DYNLL1
EFNA1	PPBP
EGFL6	SH3GL2
FBXO34	SKP1
SKP1	FBXO34
FMNL1	XRCC6
GABARAPL2	ATG4B
HDAC5	EEF1G
HMOX2	HAP1
CCDC106	ATF4
MAD2L1BP	TRIP13
PAM16	FEZ1
PNMA6A	PNMA1
TAF1D	PTN
NKAP	LUC7L2
NUDT3	ASB13
PHC2	RPL7
POLR3F	PRPF4B
PSME3	PSME3
RGS2	WDR74
RGS2	LRFN1
RGS2	NIPSNAP1
RGS2	VPS29
RNF2	CBX4
RPL15	COPS6
RPS10	HAP1
SCG5	UBQLN4
TSC22D1	CCDC90B
UBE2D3	MEX3B
DCTPP1	DCTPP1
APLP1	UTP14A
AXIN1	AXIN1
BMI1	IMMT
C10orf88	CLTC
YAE1D1	VIM
CASP8	CASP8
CUTC	CUTC
DNAJB11	BAG6
DPPA4	SH3GL1
SH3GL1	DPPA4
EIF3F	EIF3M
EMD	SH3GL2
FABP4	VIM
C8orf33	GIT1
C8orf33	HAP1
FTL	FTH1
FUS	PRMT1
GOLGB1	PFN2
HABP4	PRMT1
HBA1	HBB
LAMTOR5	ZBTB16
HSPBP1	HSPA8
HSP90AA1	HSP90AA1
CCDC106	TP53
EIF6	RPL6
MAP1LC3B	LUC7L2
MCM2	RPS4X
MCTS1	DENR
TAF1D	HAP1
MRPL44	IMMT
MYH9	MYL9
PDCD7	FEZ1
PFDN1	IMMT
PPP1R16A	PUF60
PSME1	PSME1
PSPC1	NONO
RABAC1	RABAC1
REG1B	BAG6
RGS2	DYNLL1
RGS2	PARK2
RGS2	PRKCSH
RPL35A	SH3GL3
RPL9	RPS3
SETMAR	SETMAR
SMN1	COPS6
SMN1	GDF9
SNRPB	PSMA3
SQSTM1	SQSTM1
TAC1	BAG6
TCEA2	MARK3
TERF1	TINF2
TK1	GDF9
TK1	CCDC90B
TK1	PTPRK
TRIP13	TRIP13
TSC22D1	APLP1
TSC22D1	TSC22D1
TTR	FEZ1
UBC	UCHL1
UCK1	UCK1
VIM	VIM
XRCC4	XRCC4
TXNDC9	FEZ1
ARL3	UNC119
ATF3	TP53
BCR	TP53
BTBD2	COPS6
YAE1D1	CHD3
YAE1D1	KIAA1377
CBX8	KAT5
CCT5	TP53
CDK4	SETDB1
CHD3	IMMT
DLEU1	KAT5
DNAJB11	PTN
DNAJB11	UBR1
EEF1D	EEF1D
FBP1	FBP1
FTL	FTL
HABP4	CHD3
HMG20B	VIM
HMOX2	GIT1
HMOX2	KIAA1377
HNRNPR	PRMT1
HNRNPUL1	PRPF40A
PRMT1	PRMT1
HSPB1	TP53
MAP1LC3B	ATG4B
MAP1LC3B	KBTBD7
MAP1LC3B	SQSTM1
MRPL44	SETDB1
MRPL44	VIM
NME3	NME2
NUDT3	RPLP1
SERBP1	CHD3
PDCD5	KAT5
PFDN1	GIT1
PHC2	SCMH1
PRDX1	GAPDH
PRKRA	PRKRA
PTPN4	KAT5
RGS2	DDR1
RGS2	HSPA8
RPL18A	RPL36
RPS21	RPSA
SFPQ	UBC
UBC	SFPQ
SH3GL1	SH3GL3
SIRT6	VIM
SMN1	BAG6
SMN1	UNC119
SUMO2	VIM
SNAP25	STX11
SRC	KHDRBS1
STX5	BAG6
TFG	TFG
TK1	APLP1
TK1	C14orf1
TK1	COPS6
TK1	RBM48
TK1	SETDB1
TK1	TUBB2A
TRIM28	CHD3
TTR	CHD3
TTR	SETDB1
TTR	VIM
VIM	KAT7
ZNF24	APLP1
ARIH2	TP53
ATP6V1E1	ATP6V1G1
BTBD2	TP53
NUDT21	RBM48
NUDT21	KIAA1377
NUDT21	RPLP1
EEF1G	ECH1
GABARAP	ATG4B
LAMA4	TP53
PAICS	PAICS
PSMA6	PSMA3
PTS	PTS
RGS2	GIT1
RXRG	PPARA
SIRT6	CHD3
SMN1	LRIF1
SNAP25	STX1A
STX1A	SNAP25
TK1	CRMP1
TK1	GAPDH
TK1	LRIF1
TK1	TLE1
TK1	TP53
TK1	UNC119
TSC22D1	SETDB1
TTR	IKBKAP
UBE2B	UBR1
ARIH2	UBE2L3
ARPC5L	ARPC4
UBQLN4	PTN
CDK4	CDKN2B
COPE	COPA
PTN	CHD3
RPA2	EEF1A1
RPA2	GAPDH
RPS3A	HSP90AA1
SELENBP1	MED31
SGTA	PTN
SUMO2	CHD3
EEF1B2	EEF1G
EEF1G	EEF1B2
EEF1D	EEF1G
EEF1G	EEF1D
LSM2	LSM3
LSM3	LSM2
UBE2L3	ARIH1
UBE2L3	CUL9
TSC2	YWHAZ
NR3C1	MED14
NR3C1	TSG101
AR	TSG101
PSEN1	GFAP
GLS	SNTA1
CTNNB1	LEF1
LEF1	CTNNB1
ARAF	NELFCD
PTPRF	PPFIA1
PTPRD	PPFIA1
PPFIA1	PTPRF
PPFIA1	PTPRS
PAX5	DAXX
KIF11	DCTN1
CDKN2A	CDK4
CDKN2A	SERTAD1
CSNK1E	PER1
PRKG1	MRVI1
GEM	GMIP
UCHL1	COPS5
FRS2	PTPN11
USF1	FOSL1
USF1	USF1
FOSL1	USF1
FOSL1	JUN
FOS	JUN
FOSL2	JUN
CDC42	CDC42EP3
APP	FBLN1
FAS	FAS
AURKA	NME1
CDK4	CDKN2A
UBR5	TOPBP1
AKT1	IMPDH2
NCS1	DRD2
DRD2	NCS1
PKN1	NEFL
TNFRSF1B	TRAF2
PKN1	NEFH
ELL	TP53
AR	COX5B
GRM7	PICK1
CDKN2A	E4F1
RAB11FIP4	RAB11FIP3
NOLC1	COIL
COIL	NOLC1
AHR	AIP
SHANK1	BAIAP2
S100P	S100Z
UTY	TLE1
COPB2	COPA
COPB2	COPE
COPA	COPE
E2F1	MDM4
ARNT	AHR
MEF2C	SP1
NR3C1	NCOR1
HCFC1	PDCD2
ARCN1	COPB1
COPZ2	COPG1
COPA	COPB1
COPB1	COPB2
COPB2	COPG1
COPG1	COPE
ARF1	COPB1
ESR1	ESR1
COPS5	JUN
EPRS	IARS
EPRS	RARS
YAP1	TP53BP2
TP53BP2	YAP1
BRCA1	NMI
TAF4	CBX5
CAMLG	TNFRSF13B
IKZF4	IKZF1
S100A10	CTSB
GOSR1	STX5
GOSR2	STX5
MBD2	SIN3A
SNAP23	STX1A
SNAP23	STX2
SNAP23	STX3
SNAP23	STX4
STX1A	SNAP23
STX2	SNAP23
STX3	SNAP23
STX4	SNAP23
INSR	IRS1
MAP3K14	CHUK
MUSK	SYNE1
RAP1GDS1	KIFAP3
NPHP1	FLNA
NOS3	NOSTRIN
NOSTRIN	NOS3
CD28	GRAP2
ACTN2	KCNA5
LRP2	MAPK8IP1
LRP2	SYNJ2BP
LRP2	NOS1AP
LRP2	DAB1
LRP2	DLG4
LRP2	MAPK8IP2
LRP2	ITGB1BP1
LRP2	GIPC1
LRP1	GIPC1
LRP1	MAPK8IP1
LRP1	DLG4
LRP1	MAPK8IP2
LRP1	SYNJ2BP
LRP1	NOS1AP
LRP1	DAB1
LRP1	ITGB1BP1
LDLR	DAB1
GOPC	BECN1
GRID2	GOPC
CTNND1	ZBTB33
WEE1	YWHAB
TXN	NR3C1
KRAS	RALGDS
KRAS	RAF1
HRAS	RAF1
HRAS	SHOC2
HRAS	PIK3CA
HRAS	RALGDS
RRAS2	RAF1
LMX1A	TCF3
LMX1A	LMX1A
ZBTB17	TOPBP1
TERF1	TNKS
CASP2	CRADD
EHD1	SNAP29
CDC16	CDC27
PSEN1	FLNB
PSEN2	FLNB
IKZF4	CTBP1
PDE6D	HRAS
PDE6D	RND1
PDE6D	RAP1A
JUN	JUN
JUN	FOS
PAFAH1B1	NUDC
NUDC	PAFAH1B1
TPBG	GIPC1
GIPC1	TPBG
PPP2CA	ETF1
RHOA	CIT
RHOB	CIT
XRCC6	XRCC5
XRCC6	XRCC6BP1
XRCC6	CLU
NR0B2	AR
MLX	MXD4
GPSM2	NUMA1
NUMA1	GPSM2
HMGA2	PIAS3
BCAR1	SRC
BCAR1	FYN
BCAR1	NPHP1
DAZL	DAZ1
DAZL	DAZL
SH3KBP1	BLNK
PAFAH1B1	NDEL1
FGF1	HSPA9
ITGB3BP	THRA
THRA	ITGB3BP
MEN1	JUND
MAPK8	SH3BP5
ID3	TCF4
BAD	YWHAE
BAD	YWHAB
BAD	YWHAQ
BAD	YWHAH
BAD	S100A10
AXL	TENC1
MLLT4	SSX2IP
FLNA	FLNB
HTT	SH3GL3
RGS6	STMN2
ARRB1	DVL2
ARNT	NCOA2
EZR	EZR
PEX10	PEX12
PEX14	PEX5
PAFAH1B1	DYNC1H1
MAP2K1	MAPK3
MAP2K2	MAPK3
HSPA5	SIL1
BNIP2	CDC42
BNIP2	BNIP2
BNIP2	ARHGAP1
M6PR	GGA3
M6PR	GGA1
GRHL3	GRHL1
GRHL3	GRHL3
GRHL3	GRHL2
SMAD1	PSMB4
TFRC	GABARAP
PSEN1	ICAM5
CFLAR	CASP8
CFLAR	CASP10
MAP2K1	MAPK1
MAP2K2	MAPK1
AMBP	AMBP
ROS1	PTPN6
PDGFRB	PTPN11
GIT1	PCLO
PCLO	GIT1
GIT1	ARHGEF7
GIT1	GIT1
GIT1	GIT2
GIT2	GIT1
FHL5	CREM
CREB1	FHL5
CREB1	FHL2
CREB1	FHL3
FHL2	FHL3
FHL2	FHL2
MAD2L1	ADAM17
MAD2L2	ADAM9
MEFV	PYCARD
CDC42	MAP3K10
CDC42	ARHGAP1
CDC42	MAP3K11
PLD1	PEA15
MAP3K10	KIF3A
MAP3K10	KIFAP3
IKZF5	IKZF5
IKZF5	IKZF4
IKZF5	IKZF1
IKZF5	IKZF3
IL5RA	UNC119
BUB1B	CDC20
POLH	PCNA
PSEN1	PKP4
BCL2	RRAS
CAND2	CNOT3
MAPK7	SGK1
DLG4	HGS
SPI1	GATA2
DLG4	CASK
SYNGAP1	DLG3
TNKS	TNKS1BP1
TNKS	TERF1
CDH23	USH1C
ARFGEF2	PRKAR1A
ARFGEF2	PRKAR2A
ABCD3	ABCD1
TAF1	TAF7
PPEF1	CALM1
PPEF2	CALM1
KIF5B	SNAP23
KIF5B	SNAP25
DYNLL1	DYNLL1
DYNLL1	DYNC1I1
DYNC1I1	DYNLL1
SYK	SH3BP2
DDIT3	JUND
FLNB	ITGB1
IGF1R	ARHGEF12
SRCIN1	SNAP25
STK4	STK4
PEX7	PEX5
ITGB3	ITGB3BP
KIT	GRB2
KIT	PIK3R1
KIT	SOCS1
GATA4	ZFPM2
LATS1	CDK1
EPOR	SOCS2
ZNF148	PTRF
CTNNB1	FHL2
SOX9	MAF
KCNB1	KCNB1
KCNB1	KCNG3
KCNB1	KCNH1
KCNB1	KCNV2
ITGB4	EIF6
SLA	EPHA2
PCNA	POLDIP2
ITGB4	ERBB2IP
DST	ERBB2IP
SREBF1	NR0B1
NR5A1	NR0B1
FAS	PDCD6
IL1A	HAX1
IGFBP7	CHMP3
LGALS1	GEMIN4
UBE2K	RNF2
APOBEC1	SYNCRIP
MLH3	MLH1
PMS2	MLH1
PMS1	MLH1
MLH1	PMS2
NR3C1	DAP3
MKI67	KIF15
RAD51	RAD51
ATRX	RAD51
DLGAP1	DYNLL2
DLGAP1	DYNLL1
DYNLL2	DLGAP1
DYNLL2	MYO5A
CDC42	CDC42SE1
CDC42	CDC42SE2
GRID2	PTPN4
PRKCQ	FYN
NR0B2	HNF4A
NR0B2	RXRA
MAPK8	IKBKAP
ERBB2IP	ERBB2
ERBB2	PICK1
ERBB2	ERBB2IP
ERBB2IP	ERBB2IP
NCOA1	TEAD2
CDKN1C	PCNA
EDF1	PPARG
EDF1	NR1H3
UNC13B	RIMS1
NCOA6	ZNF335
S100A2	S100A2
ESR1	NR2F1
FNTA	TGFBR1
ATP7B	ATOX1
ATP7A	ATOX1
BCL2	RAF1
SMAD3	JUN
SMAD3	FOS
ARNT	SIM1
ARNT	SIM2
HNRNPD	SAFB
ARF1	GGA3
GGA3	ARF1
ITGB1	MAP4K4
RAD18	UBE2A
RAD18	UBE2B
PMPCB	FXN
VGLL1	TEAD1
PKD2	TNNI3
HIP1	HTT
CSF2RB	GNB2L1
TCF20	RNF4
PCBP2	PCBP2
PCBP2	PTBP1
PCBP2	HNRNPK
PCBP2	HNRNPL
PTBP1	PCBP2
PTBP1	PTBP1
PTBP1	HNRNPK
PTBP1	HNRNPL
HNRNPK	PCBP2
HNRNPK	PTBP1
HNRNPK	HNRNPK
HNRNPK	HNRNPL
HNRNPL	PCBP2
HNRNPL	PTBP1
HNRNPL	HNRNPK
HNRNPL	HNRNPL
HNRNPA1	HNRNPA1
HNRNPC	HNRNPC
DLG3	DLG4
AUP1	ITGA2B
DIAPH3	NCKIPSD
NDN	NUCB2
NFYA	ZHX1
RUNX1T1	PRKAR2A
RAD51	DMC1
MAP3K2	MAP2K5
MAP3K2	SH2D2A
PKD2	PKD1
PBX1	HOXB7
PRKDC	C1D
UBE3A	LCK
CBX4	CTBP1
CBX4	CTBP2
PVR	DYNLT1
LRP2	GIPC1
LRP2	MAPK8IP1
LRP2	MAPK8IP2
CTBP2	CTBP2
CTBP2	CTBP1
MET	RANBP9
ATF2	UBE2I
RND2	UBXN11
RND3	UBXN11
RGS19	GNAI1
RGS19	GNAO1
RGS19	GNAI3
DLG4	ERBB2
KRIT1	ITGB1BP1
RGS19	GNAI1
PDCD4	RPL5
PDCD4	RPS13
TPD52	MAL2
DCC	CASP3
HRK	BCL2
HRK	BCL2L1
DRD2	EPB41L1
DRD3	EPB41L1
POU2F1	MNAT1
CSNK2B	RPL5
RCAN1	PPP3CA
GOLGB1	ACBD3
MID1	MID1
TRIM27	TRIM27
MID2	MID2
TRIM5	TRIM5
TRIM6	TRIM6
TRIM8	TRIM8
TRIM9	TRIM9
TRIM21	TRIM21
TRIM23	TRIM23
TRIM24	TRIM24
TRIM25	TRIM25
TRIM26	TRIM26
TRIM29	TRIM29
TRIM32	TRIM32
MID1	MID2
MID2	MID1
TRIM29	TRIM23
TRIM23	TRIM29
TRIM27	TRIM23
TRIM29	TRIM27
TRIM32	TRIM27
BCL2L2	BAD
FLNB	FBLIM1
PRKCI	SQSTM1
RABEP1	RABEP1
RAB5A	RABEP1
RABEP1	RAB5A
RABEP1	RAB4A
TRIM63	SUMO2
CFLAR	FADD
CFLAR	CASP10
CFLAR	CASP8
BCL2L1	BECN1
CABIN1	MEF2BNB-MEF2B
XRCC6	HOXC4
XRCC6	POU2F2
TCF4	ID2
MAP3K13	PRDX3
PICK1	GRIA4
PICK1	GRIA2
PICK1	GRIA3
GRIP1	GRIA4
GRIP1	GRIA3
GRIP1	GRIA2
GRM3	GRIP1
GRM3	PICK1
SYNJ2	SYNJ2BP
MYC	PFDN5
PSMC5	PSMC3
INSR	GRB10
CDK2	CDKN3
CDK1	CDKN3
05-Sep	08-Sep
RAC3	CIB1
AHR	ARNT
GRAP2	MAP4K1
SRSF1	SRSF2
SRSF2	SRSF1
SRSF1	SRSF1
SRSF11	U2AF2
SRSF2	U2AF1
SRSF1	U2AF1
E2F2	RYBP
E2F3	RYBP
TGFBR2	AP2B1
RAF1	GRB10
XPA	ERCC1
ERCC1	XPA
SPRY2	CBL
TAB1	XIAP
XIAP	TAB1
RAB11FIP2	MYO5B
S100B	S100B
S100B	S100A11
S100B	S100A1
S100B	S100A6
RND1	GRB7
RARA	BAG1
NCF2	PRDX6
COPS2	NR0B1
TERF1	TERF1
PKP2	JUP
PKP2	DSP
PKP2	DSG1
RAC1	ARFIP2
YWHAZ	LIMK1
HSPB2	DMPK
PTPN3	YWHAB
DLG1	DLGAP1
DLG4	DLGAP2
RHOQ	PARD6B
RHOA	KTN1
RHOG	KTN1
GOPC	GOPC
NCF2	RAC2
AIRE	AIRE
CREBBP	AIRE
PAK1	DYNLL1
UBR5	KPNA1
UBR5	CIB1
SATB1	POLR2J
MCM3AP	MCM3
MDFI	MYOG
MDFI	MYF5
MDFI	MYOD1
RAP2A	RUNDC3A
HRAS	RAF1
SMN1	FUBP1
GTF2F1	CTDP1
EIF2AK2	ILF3
ILF3	FUS
UNG	RPA2
PDCD6	PDCD6IP
CNOT7	TOB2
SGCD	FLNC
SGCG	FLNC
HES6	TLE1
BCL2	RAD9A
BCL2L1	RAD9A
BAX	BCL2
BAD	BCL2L1
RAD9A	BCL2
RAD50	RINT1
CDK2	CCNA1
EPRS	HSP90AA1
RAD51AP1	RAD51
CDC25A	MAP3K5
GAB1	GRB2
TRERF1	NR5A1
GJA1	TJP1
DCTN2	BICD2
NDN	TP53
PTTG1	PTTG1IP
BACH1	BACH1
FLNC	MYOZ1
CBL	CSF1R
PTEN	MVP
PTP4A2	RABGGTB
ITGB7	EED
ITGB2	CYTH1
MAP3K3	YWHAE
RAG1	KPNA1
NFYC	MYC
CEBPB	NR3C1
RAD51	BRCA2
AVPR2	C1QTNF1
FKBP4	PHYH
CCND1	ESR1
ITGA6	GIPC1
ITGA5	GIPC1
NUP133	NUP107
HRAS	MLLT4
HRAS	RALGDS
HRAS	RAF1
RAP1A	MLLT4
RAP1A	RALGDS
JAK1	STAT5B
JAK1	STAT5A
JAK2	STAT5A
JAK2	STAT5B
DNMT3B	UBE2I
DNMT3B	SUMO1
APBA2	RELA
TIMP2	MMP2
FHL3	KLF3
FHL3	CTBP2
RHOQ	TRIP10
STK35	PDLIM1
ARPC3	WAS
DACH1	UBE2I
SH3GL2	ADAM9
SH3GL2	ADAM15
SNX9	ADAM9
SF1	EWSR1
AKT1	KRT10
ZNF638	FHL2
PACSIN1	HTT
SS18	MLLT10
SLPI	PLSCR1
SP1	POU2F1
RB1	MCM7
PPP2CA	PPP2R3B
PPP2CA	PPP2R3A
CRYAB	CRYAB
CRYAB	HSPB2
HSPB2	CRYAB
HSPB2	HSPB2
DMPK	HSPB2
RAB7A	RILP
TP53	AURKA
IGFBP3	ADAM12
MMP2	CCL7
PRKCZ	PDPK1
PRKCD	PDPK1
XRCC6	TERF2
NFYA	SRF
NFYA	ZHX1
AR	SVIL
SVIL	AR
HCFC1	CREB3
SP3	PIAS1
ABL1	VAV1
PRKCI	SMG1
STX1A	VAMP2
NCK1	RRAS
FHOD1	FHOD1
NLGN1	DLG4
GRIN2A	DLG4
GRIN2A	DLG3
GRIN2B	DLG4
GRIN2B	DLG3
GRIN2B	DLG2
DLGAP1	DLG1
DLG1	DLGAP1
MXI1	MAX
MXD3	MAX
MXD4	MLX
MXD4	MAX
MYC	MAX
ATM	PEX5
CAT	PEX5
APP	HSD17B10
SALL1	TERF1
KCND2	FLNC
RACGAP1	SLC26A8
PPP1R15A	TSN
CTNNAL1	AKAP13
INSR	GRB10
TRAF1	TANK
TRAF2	TANK
TRAF3	TANK
RIPK1	FADD
RIPK1	RNF216
PRKD1	C1QBP
NR5A1	CTNNB1
IRS1	IGF1R
IGF1R	IRS1
IGF1R	SHC1
IGF1R	GRB10
LAMTOR2	LAMTOR3
WRN	WRNIP1
YY1	MYC
PAH	PAH
NR0B2	ESR1
NR0B2	RARA
GORASP2	TMED2
GORASP2	TMED3
GORASP2	TGFA
GORASP1	TMED2
GORASP1	TMED3
GORASP1	TGFA
IRS1	YWHAE
PDE6D	HRAS
TRAF2	TNFRSF9
ITGB1	FLNA
SRC	ASAP1
TNFRSF14	TRAF5
TNFRSF14	TRAF2
CDKN2A	MDM2
ETS2	ERG
ETS2	JUN
FGF1	FIBP
GP1BA	YWHAZ
GP1BB	YWHAZ
TERF1	NME1
S100A10	KCNK3
HIPK2	RANBP9
ZAK	ZNF33A
SUMO1	TNFRSF1A
ARPC2	ARPC4
ARPC3	ARPC4
ARPC5	ARPC4
MKNK2	MAPK1
MKNK1	MAPK1
PTK2B	PITPNM3
PTK2B	PITPNM1
PTK2B	PITPNM2
ITGB2	CYTH1
PEX6	PEX1
AES	AR
SRF	GTF2F1
TERF1	TINF2
MPL	ATXN2L
GGA1	SYNRG
AP1G1	SYNRG
AP1G2	SYNRG
TCF4	ID1
TCF4	ID2
SH2D1A	LY9
CDKN2C	CDK6
CDKN2C	CDK4
PPARA	EP300
PPARA	NCOR1
RARG	NCOR1
RARA	NCOR1
JAK2	SOCS3
RAB6A	BICD1
RAB6A	DCTN1
SPDEF	NKX3-1
RASD1	NOS1AP
NOS1AP	RASD1
SYK	VAV1
TNFRSF1B	TDP2
CD40	TDP2
PIK3R1	GRB2
PRKAR2A	RAB32
PTPN6	LAIR1
RPA4	RPA2
RPA4	RPA3
RPA4	RPA1
SHC1	SHCBP1
AR	FHL2
SNRPC	EWSR1
TNFAIP3	TRAF1
TNFAIP3	TRAF2
TNFAIP3	TNFAIP3
RET	DOK1
CABP1	CACNA1A
CD2	CD2BP2
CCNA2	ITGB3BP
ARL4A	KPNA2
RALA	RALBP1
RALB	RALBP1
TTN	TCAP
ACTN2	GRIN2B
BAX	SH3GLB1
BAX	BAX
SH3GLB1	SH3GLB2
SH3GLB2	SH3GLB1
SMAD1	SMURF2
SMAD2	SMURF2
SMAD3	SMURF2
SUMO1	DAXX
UBE2I	DAXX
VAV1	ARHGDIB
BCL3	RXRA
LMNA	ZNF239
SNAP23	STX11
EYA2	SIX4
UBE2I	TRIM55
GMEB1	TRIM63
NR0B2	NR1H3
NR0B2	NR5A2
PRX	PRX
MTOR	FKBP1A
TSC1	NEFL
TSC2	PAM
STAT1	STAT1
TSC2	TSC1
TSC2	TSC1
TSC1	TSC2
MTOR	EIF3F
MTOR	UBQLN1
RPS6KB1	POLDIP3
PTPRS	PTPRD
LHX3	IFT172
PTP4A1	ATF7
UBE3A	UBE2D2
GLMN	FKBP4
GLMN	FKBP1A
AR	PAK6
NTRK1	SH2B1
NTRK1	SHC1
NTRK1	PLCG1
NTRK1	SH2B2
NEDD8	UCHL3
HRAS	RAF1
RAP1A	RAF1
HRAS	RIN1
PSEN1	BCL2
MDM2	MDM4
CDK2	CDKN3
CDK2	CDKN1A
DLG4	ADRB1
PIK3R1	EPHA2
KHDRBS1	YTHDC1
STON2	EPS15
STON2	ITSN1
ABL1	ZDHHC16
ABL1	SPTAN1
PICK1	ASIC1
PICK1	BNC1
NOTCH2	RBPJ
BAX	SH3GLB1
PKN1	VIM
POU4F1	ESR1
POU4F2	ESR1
NR3C1	YWHAH
NR1H2	RXRA
NR1H4	RXRA
NFKBIB	RXRA
IGF2R	PLIN3
M6PR	PLIN3
JAK2	SOCS1
NOL3	SRSF9
RPA2	SERTAD3
MSX1	MSX1
MSX1	MSX2
MSX1	DLX2
PIM1	SNX6
NBR1	FEZ1
ZFP36	YWHAH
SF3B1	PPP1R8
STAT3	ELP2
PKN3	ARHGAP10
PKN3	ARHGAP26
RHOA	KCNA2
UTF1	ATF2
CDH5	PKP4
AR	NCOA4
RAC1	SYNJ2
RAF1	RB1
RAF1	RBL2
BRCA2	FLNA
SYNC	DES
DHX9	AKAP8L
PML	DAXX
KCNJ4	LIN7B
HAP1	HTT
VHL	VBP1
PER2	CRY2
PACSIN1	PACSIN2
PACSIN2	PACSIN1
PACSIN2	PACSIN2
PACSIN3	PACSIN1
PACSIN3	PACSIN3
SHANK1	SHARPIN
GOLGA4	ARL1
ARL3	UNC119
MKI67	CBX3
COL17A1	DST
IKBKG	TNFAIP3
TP53	NFKBIA
A1CF	SYNCRIP
TJAP1	DLG1
NTRK1	SHC1
NTRK1	ARHGAP32
RB1	E2F1
RB1	E2F4
RB1	E4F1
BLOC1S6	STX12
PTBP1	PTBP1
MBIP	MAP3K12
NPDC1	E2F1
SEMA4C	DLG4
GNB2L1	PTPRM
AP2B1	BUB1B
BUB1B	BUB3
APBA2	APP
FHL3	FHL2
NEDD9	NEDD9
NEDD9	ID2
IRF2	BRD7
NCOR1	RARA
NEK2	NEK2
TXN	TXNIP
COL17A1	ACTN4
COL17A1	ACTN1
NCOA1	AR
SUDS3	SIN3A
SUDS3	SIN3B
SUDS3	SUDS3
TRIP10	ARHGAP17
TP53	E4F1
FMR1	CYFIP1
FXR2	CYFIP1
MAGI3	BAI1
MAGI3	PTEN
AR	TMF1
SLC25A4	BAX
TNFRSF10A	DAP3
FADD	DAP3
EGFR	ARF4
MAP4K1	GRB2
MAP4K1	NCK1
COPB1	ARCN1
ARCN1	COPB1
COPZ1	COPG1
RAB6A	ERC1
HGS	EPS15
UBQLN1	PSEN1
UBQLN1	PSEN2
RCC1	RANBP3
VAMP1	STX4
VAMP2	STX4
IKBKG	TANK
C1D	TSNAX
BTG1	CNOT7
RHOA	KTN1
SOX6	CTBP2
NACA	JUN
ASCL1	TCF4
RALA	RALBP1
PDE4D	GNB2L1
RHEB	RAF1
JAK2	SH2B1
AR	SRY
TRPC4	ITPR3
TRPC4	ITPR1
EXOSC5	EXOSC1
EXOSC7	EXOSC1
LYN	PPP1R15A
CNOT8	BTG1
CNOT8	BTG2
BTG1	CNOT7
ITPR1	FKBP1A
NFE2L3	MAFK
RABAC1	VAMP2
RABAC1	RAB1A
SEC24C	SEC23A
CBX5	TRIM28
AES	AES
BIRC2	TRAF2
BIRC3	TRAF2
PPFIA4	NCOA2
MYB	MAF
MYC	SMAD2
MYC	SMAD3
LRRC7	CTNND2
MCM3	MCM3AP
FUS	SRSF10
SGK3	GSK3B
XRCC1	PARP1
ANK1	TTN
ARNT	AHRR
ARNT	AHR
BZRAP1	TSPO
CD4	SPG21
SNRNP70	SRSF1
FOXH1	SMAD2
FGFBP1	HSPG2
SMAD2	INSR
BAD	BCL2
BAD	BCL2L1
ZBTB17	MYC
PTPN12	TGFB1I1
MYB	SND1
ARF1	AP4E1
PRPF4B	PNN
TBP	RXRA
CBX3	SP100
RNPS1	SART3
PSTPIP1	ABL1
TNFAIP3	TNIP1
RASSF5	RAP2A
PEX19	ABCD1
PEX19	ABCD2
PEX19	ABCD3
EIF3E	CSN3
EIF3E	COPS6
MBD2	HINFP
WASL	RHOQ
GNA13	RDX
AKAP13	ESR1
EPB41	TJP2
IRF8	COPS2
NFKBIE	NFKB1
NFKBIE	RELA
NFKBIE	NFKB2
RANGRF	RAN
HRAS	RALGDS
ZBTB16	ZBTB32
NCOA1	ESR2
PEX19	PEX10
PEX19	PEX12
PEX19	PEX13
PEX19	PEX11B
HOXB9	BTG1
HOXB9	BTG2
CDK4	CDC37
SUMO2	SENP3
MAP3K6	MAP3K5
TYRO3	PIK3R1
ACTN2	MYOZ1
FLNC	MYOZ1
SKP1	SKP2
MLLT4	EPHB3
KPNA2	PLAG1
RHOG	KTN1
RHOA	KTN1
SP1	TAL1
TTN	TCAP
FOXH1	SMAD2
FOXH1	SMAD4
SMAD4	SMAD2
TRIM3	ACTN4
RABEP1	GGA1
RABEP1	GGA2
AP1G1	RABEP1
GGA3	RABEP1
TNFAIP3	YWHAZ
TNFAIP3	YWHAH
PGR	NCOA1
HTT	HIP1
TERF2IP	TERF2
PEG3	SIAH1
PEG3	SIAH2
YWHAZ	IL9R
PPP2R4	CCNG1
CSNK2B	RPL5
PML	HHEX
SNRPD3	SNRPN
SNRPD3	SNRPE
SNRPD3	SNRPG
SNRPD2	SNRPE
SNRPD2	SNRPF
SNRPD2	SNRPD1
SNRPD1	SNRPD2
SNRPE	SNRPF
SNRPF	SNRPD2
SNRPF	SNRPE
SNRPG	SNRPE
VHL	TCEB1
XIAP	STRADB
NCF4	NCF2
NCF4	NCF1
TEC	SOCS1
YAP1	RUNX1
TNIP1	MAPK1
PAK1IP1	PAK1
IRF9	STAT1
IRF9	STAT2
ZNF174	ZNF24
NKX2-1	NCOA3
NKX2-1	CREBBP
NCOA3	CREBBP
ID1	TCF4
ID1	TCF12
ID1	TCF3
ID2	TCF3
ID2	TCF4
