miRNA	Target Gene  # filtered 'homo sapiens' from http://mirtarbase.mbc.nctu.edu.tw/cache/download/6.1/miRTarBase_WE_MP.xls
hsa-miR-215-5p	POU2F1
hsa-miR-215-5p	TUBGCP3
hsa-miR-215-5p	COPS7A
hsa-miR-215-5p	PLOD1
hsa-miR-215-5p	GPR19
hsa-miR-215-5p	B3GALNT1
hsa-miR-215-5p	FAM178A
hsa-miR-215-5p	NKRF
hsa-miR-215-5p	SIRT1
hsa-miR-215-5p	ZBTB18
hsa-miR-215-5p	FAM83D
hsa-miR-215-5p	STAM
hsa-miR-215-5p	CCDC150
hsa-miR-215-5p	ARFGEF1
hsa-miR-215-5p	CKAP4
hsa-miR-215-5p	PGM3
hsa-miR-215-5p	DICER1
hsa-miR-215-5p	CDKN3
hsa-miR-215-5p	BRIP1
hsa-miR-215-5p	EME1
hsa-miR-215-5p	CENPF
hsa-miR-215-5p	RAB6C
hsa-miR-215-5p	BRCA1
hsa-miR-215-5p	FBXO25
hsa-miR-215-5p	NSF
hsa-miR-215-5p	ZSWIM3
hsa-miR-215-5p	UBE2D2
hsa-miR-215-5p	TRPC1
hsa-miR-215-5p	CCDC176
hsa-miR-215-5p	CDKN2D
hsa-miR-215-5p	PIGM
hsa-miR-215-5p	SOWAHC
hsa-miR-215-5p	ZBTB10
hsa-miR-215-5p	TOR3A
hsa-miR-215-5p	MDC1
hsa-miR-215-5p	THEM6
hsa-miR-215-5p	ENPP4
hsa-miR-215-5p	OTUB2
hsa-miR-215-5p	COBLL1
hsa-miR-215-5p	UPP1
hsa-miR-215-5p	C10orf35
hsa-miR-215-5p	NEDD1
hsa-miR-215-5p	RECQL
hsa-miR-215-5p	CCNO
hsa-miR-215-5p	TMEM169
hsa-miR-215-5p	XIAP
hsa-miR-215-5p	C2orf44
hsa-miR-215-5p	ZNF184
hsa-miR-215-5p	TMEM106A
hsa-miR-215-5p	NMU
hsa-miR-215-5p	NUDT15
hsa-miR-215-5p	ARHGEF26
hsa-miR-215-5p	DEGS1
hsa-miR-215-5p	TRAIP
hsa-miR-215-5p	RPAP2
hsa-miR-215-5p	DSN1
hsa-miR-215-5p	TEX30
hsa-miR-215-5p	CNTNAP3
hsa-miR-215-5p	NT5M
hsa-miR-215-5p	NAA20
hsa-miR-215-5p	PRADC1
hsa-miR-215-5p	C9orf163
hsa-miR-215-5p	NLK
hsa-miR-215-5p	TNFSF13B
hsa-miR-215-5p	PABPC4
hsa-miR-215-5p	NCOA3
hsa-miR-215-5p	IL7
hsa-miR-215-5p	KAT2B
hsa-miR-215-5p	DLG5
hsa-miR-215-5p	ASRGL1
hsa-miR-215-5p	DEAF1
hsa-miR-215-5p	PAPD7
hsa-miR-215-5p	PITPNB
hsa-miR-215-5p	PTPRE
hsa-miR-215-5p	LRIG1
hsa-miR-215-5p	WWC2
hsa-miR-215-5p	APC
hsa-miR-215-5p	FAM126B
hsa-miR-215-5p	DNAJB9
hsa-miR-215-5p	UBE2W
hsa-miR-215-5p	ACTR2
hsa-miR-215-5p	HINT3
hsa-miR-215-5p	SMC4
hsa-miR-215-5p	ZNF346
hsa-miR-215-5p	HIBADH
hsa-miR-215-5p	CCDC121
hsa-miR-215-5p	SNX10
hsa-miR-215-5p	LIPA
hsa-miR-215-5p	MCAM
hsa-miR-215-5p	RAP1GAP
hsa-miR-215-5p	PTS
hsa-miR-215-5p	PRKD3
hsa-miR-215-5p	FAM189A2
hsa-miR-215-5p	REEP1
hsa-miR-215-5p	CUZD1
hsa-miR-215-5p	ZBTB33
hsa-miR-215-5p	UCK1
hsa-miR-215-5p	UGT8
hsa-miR-215-5p	BMPR2
hsa-miR-215-5p	CD164
hsa-miR-215-5p	ZNF267
hsa-miR-215-5p	USP1
hsa-miR-215-5p	BIVM
hsa-miR-215-5p	PARN
hsa-miR-215-5p	PRSS23
hsa-miR-215-5p	NUF2
hsa-miR-215-5p	C10orf137
hsa-miR-215-5p	PCOLCE2
hsa-miR-215-5p	BUB1B
hsa-miR-215-5p	PRICKLE1
hsa-miR-215-5p	ZIC5
hsa-miR-215-5p	NOD2
hsa-miR-215-5p	DIMT1
hsa-miR-215-5p	AP1S2
hsa-miR-215-5p	ZNF200
hsa-miR-215-5p	FUBP1
hsa-miR-215-5p	ANG
hsa-miR-215-5p	DNAJB4
hsa-miR-215-5p	TRIP13
hsa-miR-215-5p	CGNL1
hsa-miR-215-5p	SAP30
hsa-miR-215-5p	LEAP2
hsa-miR-215-5p	MAD2L1
hsa-miR-215-5p	ALDH5A1
hsa-miR-215-5p	LOC81691
hsa-miR-215-5p	RAD51
hsa-miR-215-5p	FBXO5
hsa-miR-215-5p	HMMR
hsa-miR-215-5p	CEP19
hsa-miR-215-5p	IL1RAP
hsa-miR-215-5p	KBTBD11
hsa-miR-215-5p	FAM171B
hsa-miR-215-5p	CLK1
hsa-miR-215-5p	ATF1
hsa-miR-215-5p	CCL3L3
hsa-miR-215-5p	HES6
hsa-miR-215-5p	WDR47
hsa-miR-215-5p	TMEM180
hsa-miR-215-5p	FZD4
hsa-miR-215-5p	EAF2
hsa-miR-215-5p	GEN1
hsa-miR-215-5p	NBN
hsa-miR-215-5p	CDC20
hsa-miR-215-5p	FOXA1
hsa-miR-215-5p	CHML
hsa-miR-215-5p	CYP24A1
hsa-miR-215-5p	KLHL8
hsa-miR-215-5p	BBS7
hsa-miR-215-5p	ELL2
hsa-miR-215-5p	DBT
hsa-miR-215-5p	HNF1B
hsa-miR-215-5p	RUFY3
hsa-miR-215-5p	CCNY
hsa-miR-215-5p	LIN9
hsa-miR-215-5p	RAB11FIP2
hsa-miR-215-5p	ZFP1
hsa-miR-215-5p	DYRK1A
hsa-miR-215-5p	HOXA13
hsa-miR-215-5p	ECT2
hsa-miR-215-5p	RFWD3
hsa-miR-215-5p	CSGALNACT2
hsa-miR-215-5p	EFNB2
hsa-miR-215-5p	TMEM246
hsa-miR-215-5p	INIP
hsa-miR-215-5p	DST
hsa-miR-215-5p	ZMAT3
hsa-miR-215-5p	XK
hsa-miR-215-5p	DEK
hsa-miR-215-5p	ENTPD7
hsa-miR-215-5p	ZNF45
hsa-miR-215-5p	MDM4
hsa-miR-215-5p	WNT3
hsa-miR-215-5p	HSPBAP1
hsa-miR-215-5p	PSMC3IP
hsa-miR-215-5p	ERMP1
hsa-miR-215-5p	SMARCA2
hsa-miR-215-5p	FBXO36
hsa-miR-215-5p	DDX50
hsa-miR-215-5p	CAMK4
hsa-miR-215-5p	SLC39A9
hsa-miR-215-5p	GPR180
hsa-miR-215-5p	NDE1
hsa-miR-215-5p	UBE2D1
hsa-miR-215-5p	ATG10
hsa-miR-215-5p	RAB1A
hsa-miR-215-5p	ASPM
hsa-miR-215-5p	IRX4
hsa-miR-215-5p	MIPOL1
hsa-miR-215-5p	L2HGDH
hsa-miR-215-5p	TROAP
hsa-miR-215-5p	LRRCC1
hsa-miR-215-5p	DBF4B
hsa-miR-215-5p	RSRC1
hsa-miR-215-5p	CHM
hsa-miR-215-5p	MRPL43
hsa-miR-215-5p	USP14
hsa-miR-215-5p	LSM14B
hsa-miR-215-5p	PTPLAD1
hsa-miR-215-5p	ZNF449
hsa-miR-215-5p	CA8
hsa-miR-215-5p	RAB40B
hsa-miR-215-5p	NOB1
hsa-miR-215-5p	CCDC47
hsa-miR-215-5p	ZNF248
hsa-miR-215-5p	PPP1CA
hsa-miR-215-5p	LYRM7
hsa-miR-215-5p	PSMD6
hsa-miR-215-5p	SPRY4
hsa-miR-215-5p	RAB3B
hsa-miR-215-5p	C1orf86
hsa-miR-215-5p	SCMH1
hsa-miR-215-5p	DCP1A
hsa-miR-215-5p	KLF10
hsa-miR-215-5p	PMF1
hsa-miR-215-5p	OSBPL10
hsa-miR-215-5p	SCRN3
hsa-miR-215-5p	B4GALT6
hsa-miR-215-5p	KIF20A
hsa-miR-215-5p	RIC8B
hsa-miR-215-5p	SNX13
hsa-miR-215-5p	ICK
hsa-miR-215-5p	ZNF385B
hsa-miR-215-5p	ATP5L
hsa-miR-215-5p	SLC39A1
hsa-miR-215-5p	TAF9B
hsa-miR-215-5p	KDM4D
hsa-miR-215-5p	TBC1D22B
hsa-miR-215-5p	NAA50
hsa-miR-215-5p	KIFC1
hsa-miR-215-5p	HSPA2
hsa-miR-215-5p	NMI
hsa-miR-215-5p	FGF2
hsa-miR-215-5p	MPZL1
hsa-miR-215-5p	IRAK4
hsa-miR-215-5p	ZFP30
hsa-miR-215-5p	ANKRD32
hsa-miR-215-5p	TDG
hsa-miR-215-5p	PLK4
hsa-miR-215-5p	KCNMB4
hsa-miR-215-5p	TJP2
hsa-miR-215-5p	AGO2
hsa-miR-215-5p	GNRH1
hsa-miR-215-5p	FUT11
hsa-miR-215-5p	GPR37
hsa-miR-215-5p	ROPN1L
hsa-miR-215-5p	SLC16A6
hsa-miR-215-5p	BCOR
hsa-miR-215-5p	C12orf65
hsa-miR-215-5p	KIF5C
hsa-miR-215-5p	SLC25A51
hsa-miR-215-5p	CKAP2L
hsa-miR-215-5p	TIFA
hsa-miR-215-5p	ZNF273
hsa-miR-215-5p	PARM1
hsa-miR-215-5p	CDC7
hsa-miR-215-5p	SPCS3
hsa-miR-215-5p	UACA
hsa-miR-215-5p	UBASH3B
hsa-miR-215-5p	IFNLR1
hsa-miR-215-5p	SGPP1
hsa-miR-215-5p	TMEM200B
hsa-miR-215-5p	LRRFIP1
hsa-miR-215-5p	AKAP11
hsa-miR-215-5p	ATP6V1G1
hsa-miR-215-5p	LARP1B
hsa-miR-215-5p	PAWR
hsa-miR-215-5p	PLEKHF2
hsa-miR-215-5p	HOXB9
hsa-miR-215-5p	ZNF652
hsa-miR-215-5p	HAS3
hsa-miR-215-5p	BORA
hsa-miR-215-5p	PPP1R12A
hsa-miR-215-5p	RAB27A
hsa-miR-215-5p	DHCR24
hsa-miR-215-5p	EEF1A2
hsa-miR-215-5p	KIF5B
hsa-miR-215-5p	TMEM66
hsa-miR-215-5p	CCDC174
hsa-miR-215-5p	RAD21
hsa-miR-215-5p	FNDC3B
hsa-miR-215-5p	MSN
hsa-miR-215-5p	CLK4
hsa-miR-215-5p	SH3BP4
hsa-miR-215-5p	PPP1R26
hsa-miR-215-5p	ATG4A
hsa-miR-215-5p	TFCP2L1
hsa-miR-215-5p	FOXD1
hsa-miR-215-5p	FADS1
hsa-miR-215-5p	ZNF226
hsa-miR-215-5p	NOL12
hsa-miR-215-5p	SFR1
hsa-miR-215-5p	DLGAP5
hsa-miR-215-5p	CHPT1
hsa-miR-215-5p	SLC35F3
hsa-miR-215-5p	ORC1
hsa-miR-215-5p	CHSY3
hsa-miR-215-5p	MTERFD1
hsa-miR-215-5p	ZNF519
hsa-miR-215-5p	USP18
hsa-miR-215-5p	SERAC1
hsa-miR-215-5p	ARHGEF40
hsa-miR-215-5p	RADIL
hsa-miR-215-5p	ARHGAP19
hsa-miR-215-5p	NCEH1
hsa-miR-215-5p	GATM
hsa-miR-215-5p	FAM20B
hsa-miR-215-5p	TMEFF1
hsa-miR-215-5p	PLAGL2
hsa-miR-215-5p	GFOD1
hsa-miR-215-5p	TMTC2
hsa-miR-215-5p	PIF1
hsa-miR-215-5p	AP3M2
hsa-miR-215-5p	DDX3X
hsa-miR-215-5p	CIT
hsa-miR-215-5p	ELOVL5
hsa-miR-215-5p	B3GNT5
hsa-miR-215-5p	COCH
hsa-miR-215-5p	PRPF38A
hsa-miR-215-5p	PDLIM3
hsa-miR-215-5p	CRK
hsa-miR-215-5p	KIF18A
hsa-miR-215-5p	HOXA10
hsa-miR-215-5p	LMAN1
hsa-miR-215-5p	OSBPL8
hsa-miR-215-5p	PRIM1
hsa-miR-215-5p	PPP2R3B
hsa-miR-215-5p	PKP4
hsa-miR-215-5p	CEP55
hsa-miR-215-5p	SLC48A1
hsa-miR-215-5p	TOPBP1
hsa-miR-215-5p	NEIL3
hsa-miR-215-5p	STIL
hsa-miR-215-5p	CLVS1
hsa-miR-215-5p	ZNF443
hsa-miR-215-5p	LIMS1
hsa-miR-215-5p	PLS3
hsa-miR-215-5p	TCF7
hsa-miR-215-5p	ATAD5
hsa-miR-215-5p	RTKN2
hsa-miR-215-5p	SH2B3
hsa-miR-215-5p	CDCA4
hsa-miR-215-5p	FAXC
hsa-miR-215-5p	ZNF85
hsa-miR-215-5p	HIATL1
hsa-miR-215-5p	C8orf47
hsa-miR-215-5p	ZNF611
hsa-miR-215-5p	MANF
hsa-miR-215-5p	CHD7
hsa-miR-215-5p	IDI1
hsa-miR-215-5p	PLCE1
hsa-miR-215-5p	PERP
hsa-miR-215-5p	MKL2
hsa-miR-215-5p	TOR1B
hsa-miR-215-5p	SPTBN1
hsa-miR-215-5p	ZNF230
hsa-miR-215-5p	SLC1A4
hsa-miR-215-5p	PHTF2
hsa-miR-215-5p	NIPA1
hsa-miR-215-5p	MEIS2
hsa-miR-215-5p	LGMN
hsa-miR-215-5p	SLC35G1
hsa-miR-215-5p	CLN6
hsa-miR-215-5p	NUFIP1
hsa-miR-215-5p	MTMR12
hsa-miR-215-5p	PARP16
hsa-miR-215-5p	PHTF1
hsa-miR-215-5p	TICRR
hsa-miR-215-5p	PPP1CB
hsa-miR-215-5p	TMTC3
hsa-miR-215-5p	CD83
hsa-miR-215-5p	CLSPN
hsa-miR-215-5p	ITGAV
hsa-miR-215-5p	CIB2
hsa-miR-215-5p	EIF2AK3
hsa-miR-215-5p	ERCC6L
hsa-miR-215-5p	RNASEL
hsa-miR-215-5p	VPS13C
hsa-miR-215-5p	COQ3
hsa-miR-215-5p	MCM6
hsa-miR-215-5p	STK3
hsa-miR-215-5p	TCEB3
hsa-miR-215-5p	G2E3
hsa-miR-215-5p	NKX3-1
hsa-miR-215-5p	IMPA1
hsa-miR-215-5p	ZDHHC2
hsa-miR-215-5p	TTF2
hsa-miR-215-5p	CTH
hsa-miR-215-5p	CFL2
hsa-miR-215-5p	EPS8
hsa-miR-215-5p	CCDC14
hsa-miR-215-5p	GCH1
hsa-miR-215-5p	UBL3
hsa-miR-215-5p	TMTC4
hsa-miR-215-5p	AGL
hsa-miR-215-5p	TTK
hsa-miR-215-5p	NUCB2
hsa-miR-215-5p	SNRPD1
hsa-miR-215-5p	PAFAH1B1
hsa-miR-215-5p	BCL2L13
hsa-miR-215-5p	TRIB3
hsa-miR-215-5p	LARS
hsa-miR-215-5p	RIMKLA
hsa-miR-215-5p	CREBL2
hsa-miR-215-5p	EPM2A
hsa-miR-215-5p	RNF6
hsa-miR-215-5p	AASDHPPT
hsa-miR-215-5p	ARL2BP
hsa-miR-215-5p	LHFP
hsa-miR-215-5p	SAMHD1
hsa-miR-215-5p	NOXO1
hsa-miR-215-5p	ACSF3
hsa-miR-215-5p	SLC35B4
hsa-miR-215-5p	PCGF5
hsa-miR-215-5p	SLCO3A1
hsa-miR-215-5p	PODXL
hsa-miR-215-5p	CHST12
hsa-miR-215-5p	OGFRL1
hsa-miR-215-5p	IL15
hsa-miR-215-5p	CLSTN1
hsa-miR-215-5p	MNS1
hsa-miR-215-5p	BLM
hsa-miR-215-5p	ZNF165
hsa-miR-215-5p	MAP1LC3B
hsa-miR-215-5p	RAB23
hsa-miR-215-5p	ANLN
hsa-miR-215-5p	PASK
hsa-miR-215-5p	LRRFIP2
hsa-miR-215-5p	CADPS2
hsa-miR-215-5p	TOR1AIP1
hsa-miR-215-5p	RDM1
hsa-miR-215-5p	CDKN2A
hsa-miR-215-5p	KCTD15
hsa-miR-215-5p	SEC23B
hsa-miR-215-5p	TMEM200A
hsa-miR-215-5p	NRG4
hsa-miR-215-5p	KIF20B
hsa-miR-215-5p	FAM126A
hsa-miR-215-5p	TCFL5
hsa-miR-215-5p	IGDCC4
hsa-miR-215-5p	SLC25A40
hsa-miR-215-5p	CCSAP
hsa-miR-215-5p	E2F8
hsa-miR-215-5p	RNF26
hsa-miR-215-5p	PAK6
hsa-miR-215-5p	SCD
hsa-miR-215-5p	ID1
hsa-miR-215-5p	INSIG1
hsa-miR-215-5p	MTSS1
hsa-miR-215-5p	BARD1
hsa-miR-215-5p	CRLF3
hsa-miR-215-5p	PRKAR1A
hsa-miR-215-5p	FOS
hsa-miR-215-5p	CCDC111
hsa-miR-215-5p	POLA2
hsa-miR-215-5p	MIS12
hsa-miR-214-3p	FLOT1
hsa-miR-214-3p	MAP2K5
hsa-miR-214-3p	PLXNB1
hsa-miR-214-3p	HSPD1
hsa-miR-214-3p	AHSA1
hsa-miR-214-3p	CPNE7
hsa-miR-214-3p	RASA1
hsa-miR-214-3p	YWHAQ
hsa-miR-214-3p	GALNT7
hsa-miR-214-3p	ARL2
hsa-miR-214-3p	AP3B1
hsa-miR-181a-5p	LFNG
hsa-miR-181a-5p	LRRC17
hsa-miR-181a-5p	CHRFAM7A
hsa-miR-181a-5p	CD46
hsa-miR-181a-5p	RASSF6
hsa-miR-181a-5p	FXYD6
hsa-miR-181a-5p	KCTD3
hsa-miR-181a-5p	TSHR
hsa-miR-181a-5p	ZNF558
hsa-miR-181a-5p	C8A
hsa-miR-181a-5p	ARL6IP6
hsa-miR-181a-5p	ZNF426
hsa-miR-181a-5p	ATF7IP2
hsa-miR-181a-5p	PRR4
hsa-miR-181a-5p	TCF21
hsa-miR-181a-5p	PHOX2A
hsa-miR-181a-5p	PROSC
hsa-miR-181a-5p	PTPLAD1
hsa-miR-181a-5p	GSTM2
hsa-miR-181a-5p	FSIP1
hsa-miR-181a-5p	KBTBD3
hsa-miR-181a-5p	PTPRZ1
hsa-miR-181a-5p	WNT3A
hsa-miR-181a-5p	TUSC1
hsa-miR-181a-5p	LRRN3
hsa-miR-181a-5p	TMEM45A
hsa-miR-181a-5p	ARF6
hsa-miR-181a-5p	C1orf109
hsa-miR-181a-5p	TAF15
hsa-miR-181a-5p	PLXDC2
hsa-miR-181a-5p	NMRK2
hsa-miR-181a-5p	WNT2
hsa-miR-181a-5p	ATG10
hsa-miR-181a-5p	PRDX3
hsa-miR-181a-5p	ZNF652
hsa-miR-181a-5p	RTEL1-TNFRSF6B
hsa-miR-181a-5p	GCNT1
hsa-miR-181a-5p	PCDHB8
hsa-miR-181a-5p	ENAH
hsa-miR-181a-5p	ZNF25
hsa-miR-181a-5p	S100A1
hsa-miR-181a-5p	PLA2G4C
hsa-miR-181a-5p	NOL4
hsa-miR-181a-5p	SIX6
hsa-miR-181a-5p	FKBP10
hsa-miR-181a-5p	SMCHD1
hsa-miR-181a-5p	OR11A1
hsa-miR-181a-5p	INCENP
hsa-miR-181a-5p	LPGAT1
hsa-miR-181a-5p	CLUAP1
hsa-miR-181a-5p	LYSMD3
hsa-miR-181a-5p	CCDC6
hsa-miR-181a-5p	BAG2
hsa-miR-181a-5p	GPR83
hsa-miR-181a-5p	PTGS2
hsa-miR-181a-5p	ANKRD13C
hsa-miR-181a-5p	RLF
hsa-miR-181a-5p	NRP1
hsa-miR-181a-5p	GATA6
hsa-miR-181a-5p	FAM47B
hsa-miR-181a-5p	CCNG1
hsa-miR-181a-5p	BRMS1L
hsa-miR-181a-5p	OTUD1
hsa-miR-181a-5p	ATP6V0E1
hsa-miR-181a-5p	WNT16
hsa-miR-181a-5p	CST5
hsa-miR-181a-5p	SH3BGRL
hsa-miR-181a-5p	GPR137B
hsa-miR-181a-5p	OFCC1
hsa-miR-181a-5p	IQCG
hsa-miR-181a-5p	NKX3-2
hsa-miR-181a-5p	OTX2
hsa-miR-181a-5p	ROPN1L
hsa-miR-181a-5p	TMEM14A
hsa-miR-181a-5p	TAF2
hsa-miR-181a-5p	IDS
hsa-miR-181a-5p	FRA10AC1
hsa-miR-181a-5p	COL27A1
hsa-miR-181a-5p	EPHA5
hsa-miR-181a-5p	DCST1
hsa-miR-181a-5p	ZNF562
hsa-miR-181a-5p	EYA4
hsa-miR-181a-5p	CHL1
hsa-miR-181a-5p	TAAR6
hsa-miR-181a-5p	SLCO2A1
hsa-miR-181a-5p	TMEM257
hsa-miR-181a-5p	HMGB2
hsa-miR-181a-5p	HERC3
hsa-miR-181a-5p	BTBD3
hsa-miR-181a-5p	SRPK2
hsa-miR-181a-5p	DNAJC7
hsa-miR-181a-5p	ANKRD1
hsa-miR-181a-5p	CFI
hsa-miR-181a-5p	MRPS14
hsa-miR-181a-5p	HEY2
hsa-miR-181a-5p	MTMR12
hsa-miR-181a-5p	ACOT12
hsa-miR-181a-5p	KIAA0101
hsa-miR-181a-5p	USP28
hsa-miR-181a-5p	AMMECR1
hsa-miR-181a-5p	BPGM
hsa-miR-181a-5p	DSCR8
hsa-miR-181a-5p	UGT3A1
hsa-miR-181a-5p	HSD17B3
hsa-miR-181a-5p	GADD45G
hsa-miR-181a-5p	FBXO34
hsa-miR-181a-5p	C1QTNF9
hsa-miR-181a-5p	KLRC4
hsa-miR-181a-5p	MOB3B
hsa-miR-181a-5p	FKBP7
hsa-miR-181a-5p	TBX4
hsa-miR-181a-5p	TMPRSS11A
hsa-miR-181a-5p	SNAI2
hsa-miR-181a-5p	SLC7A11
hsa-miR-181a-5p	NUDT12
hsa-miR-181a-5p	COPS2
hsa-miR-181a-5p	ZNF12
hsa-miR-181a-5p	PRLR
hsa-miR-181a-5p	PLCL2
hsa-miR-181a-5p	ZNF594
hsa-miR-181a-5p	METAP1
hsa-miR-34a-5p	MYC
hsa-miR-7-5p	SLC25A39
hsa-miR-7-5p	SLC26A3
hsa-miR-7-5p	KCNH2
hsa-miR-7-5p	TCL1B
hsa-miR-7-5p	LUC7L2
hsa-miR-7-5p	SNAP29
hsa-miR-7-5p	SP7
hsa-miR-7-5p	MAP1B
hsa-miR-7-5p	TUSC2
hsa-miR-7-5p	BMPR2
hsa-miR-7-5p	RPL15
hsa-miR-7-5p	RPL15
hsa-miR-7-5p	LYPLA2
hsa-miR-7-5p	LCE1E
hsa-miR-7-5p	HTRA4
hsa-miR-7-5p	MFSD5
hsa-miR-7-5p	KRT80
hsa-miR-7-5p	UHRF1
hsa-miR-7-5p	GJC1
hsa-miR-7-5p	ARMC10
hsa-miR-7-5p	KCNK13
hsa-miR-7-5p	RHBDF2
hsa-miR-7-5p	TGM2
hsa-miR-7-5p	KRTAP4-2
hsa-miR-7-5p	SOLH
hsa-miR-7-5p	C11orf24
hsa-miR-7-5p	MS4A4A
hsa-miR-7-5p	WNT8B
hsa-miR-7-5p	HPS6
hsa-miR-7-5p	MATR3
hsa-miR-7-5p	OR1A1
hsa-miR-7-5p	PMEPA1
hsa-miR-7-5p	AKR7A2
hsa-miR-7-5p	GLT8D2
hsa-miR-7-5p	PLEKHH1
hsa-miR-7-5p	TMEM134
hsa-miR-7-5p	SLC52A2
hsa-miR-7-5p	KRTAP11-1
hsa-miR-7-5p	TAPBP
hsa-miR-7-5p	FGF1
hsa-miR-7-5p	EHD3
hsa-miR-7-5p	LAMC2
hsa-miR-7-5p	TIMM50
hsa-miR-7-5p	CHD9
hsa-miR-7-5p	EIF5A2
hsa-miR-7-5p	PDGFC
hsa-miR-7-5p	TSN
hsa-miR-7-5p	ACOT4
hsa-miR-7-5p	CYB561A3
hsa-miR-7-5p	AP3M1
hsa-miR-7-5p	GALNT2
hsa-miR-7-5p	GFRA1
hsa-miR-7-5p	PLEKHB1
hsa-miR-7-5p	TMEM69
hsa-miR-7-5p	ZNF625
hsa-miR-7-5p	PCED1B
hsa-miR-7-5p	HSPBP1
hsa-miR-7-5p	ANXA11
hsa-miR-7-5p	RCC2
hsa-miR-7-5p	DCAF17
hsa-miR-7-5p	ALG3
hsa-miR-7-5p	PHF16
hsa-miR-7-5p	CANT1
hsa-miR-7-5p	IGSF3
hsa-miR-7-5p	PPP2R1B
hsa-miR-7-5p	NDC1
hsa-miR-7-5p	EXOSC2
hsa-miR-7-5p	ZNF555
hsa-miR-7-5p	ADCY9
hsa-miR-7-5p	KIAA0247
hsa-miR-7-5p	C5orf22
hsa-miR-7-5p	EIF4EBP2
hsa-miR-7-5p	HDLBP
hsa-miR-7-5p	BCCIP
hsa-miR-7-5p	RSPRY1
hsa-miR-7-5p	HMGN4
hsa-miR-7-5p	ZFYVE20
hsa-miR-7-5p	PTAR1
hsa-miR-7-5p	CHAMP1
hsa-miR-7-5p	EHD1
hsa-miR-7-5p	EHD1
hsa-miR-7-5p	SCARB2
hsa-miR-7-5p	SCARB2
hsa-miR-7-5p	IDE
hsa-miR-7-5p	IDE
hsa-miR-7-5p	PPIF
hsa-miR-7-5p	RELA
hsa-miR-7-5p	RELA
hsa-miR-7-5p	DUS1L
hsa-miR-7-5p	ATF5
hsa-miR-7-5p	ZNF655
hsa-miR-7-5p	GPR19
hsa-miR-7-5p	RNF114
hsa-miR-7-5p	SIGMAR1
hsa-miR-7-5p	KRTAP4-7
hsa-miR-7-5p	ILF3
hsa-miR-7-5p	IL12RB2
hsa-miR-7-5p	ATP1B3
hsa-miR-7-5p	PRDM8
hsa-miR-7-5p	IGFBP4
hsa-miR-7-5p	CHRNA2
hsa-miR-7-5p	PPAP2B
hsa-miR-7-5p	UBE3C
hsa-miR-7-5p	BCKDK
hsa-miR-7-5p	DUSP23
hsa-miR-7-5p	GRAMD1A
hsa-miR-7-5p	CDC42EP4
hsa-miR-7-5p	KRT7
hsa-miR-7-5p	CFLAR
hsa-miR-7-5p	ADAMTS17
hsa-miR-7-5p	ANKRD31
hsa-miR-7-5p	SERTAD4
hsa-miR-7-5p	TSEN34
hsa-miR-7-5p	POLR2E
hsa-miR-7-5p	MRPL10
hsa-miR-7-5p	CCDC65
hsa-miR-7-5p	TNFAIP2
hsa-miR-7-5p	HOXC12
hsa-miR-7-5p	WASF2
hsa-miR-7-5p	TMED10
hsa-miR-7-5p	GIT1
hsa-miR-7-5p	VAMP8
hsa-miR-7-5p	ZNF365
hsa-miR-7-5p	ROR1
hsa-miR-7-5p	C10orf105
hsa-miR-7-5p	ATF7IP2
hsa-miR-7-5p	TCOF1
hsa-miR-7-5p	CRTAP
hsa-miR-7-5p	IGSF8
hsa-miR-7-5p	CLN3
hsa-miR-7-5p	HIATL1
hsa-miR-7-5p	CASP9
hsa-miR-7-5p	MFSD10
hsa-miR-7-5p	MPDU1
hsa-miR-7-5p	PHC2
hsa-miR-7-5p	FAM89B
hsa-miR-7-5p	SLC39A11
hsa-miR-7-5p	GINS1
hsa-miR-7-5p	XPR1
hsa-miR-7-5p	DBNL
hsa-miR-7-5p	MIF4GD
hsa-miR-7-5p	FLNA
hsa-miR-7-5p	TGOLN2
hsa-miR-7-5p	RSU1
hsa-miR-7-5p	HECTD3
hsa-miR-7-5p	GLO1
hsa-miR-7-5p	ZNF264
hsa-miR-7-5p	DOCK5
hsa-miR-7-5p	RAB11FIP5
hsa-miR-7-5p	MARCKSL1
hsa-miR-7-5p	NXT2
hsa-miR-7-5p	LRRC59
hsa-miR-7-5p	NR1H2
hsa-miR-7-5p	EIF4E
hsa-miR-7-5p	OSBPL11
hsa-miR-7-5p	SETD8
hsa-miR-7-5p	NDUFA4
hsa-miR-7-5p	POLE4
hsa-miR-7-5p	CPNE2
hsa-miR-7-5p	CPNE2
hsa-miR-7-5p	APLP2
hsa-miR-7-5p	APLP2
hsa-miR-7-5p	TMEM97
hsa-miR-7-5p	TMEM97
hsa-miR-7-5p	WDR45
hsa-miR-7-5p	GRINA
hsa-miR-7-5p	RPS19BP1
hsa-miR-7-5p	ZP3
hsa-miR-7-5p	MICALL1
hsa-miR-7-5p	IL21R
hsa-miR-7-5p	KCNJ14
hsa-miR-7-5p	SRM
hsa-miR-7-5p	C17orf78
hsa-miR-7-5p	ZYX
hsa-miR-7-5p	ALDH3B2
hsa-miR-7-5p	EXOC3
hsa-miR-7-5p	TMEM38B
hsa-miR-7-5p	TSKU
hsa-miR-7-5p	TNP1
hsa-miR-7-5p	RNF128
hsa-miR-7-5p	ZDHHC3
