Official Symbol Interactor A	Official Symbol Interactor B
STK25	MOB4
STK25	PDCD10
STK25	CTTNBP2NL
STK25	SIKE1
STK25	STRIP2
STK25	SLMAP
STK25	FGFR1OP2
STRN	PPP2R1A
STRN	PPP2CA
STRN	STRIP1
STRN	STRN3
STRN	PPP2R1B
STRN	STRN4
STRN	STK24
STRN	MOB4
STRN	PDCD10
STRN	CTTNBP2NL
STRN	SIKE1
STRN	STRIP2
STRN	SLMAP
STRN	CCT2
STRN	CCT8
STRN	CTTNBP2
STRN	CCT3
STRN	TCP1
STRN	CCT5
STRN	FGFR1OP2
STRN	CCT6A
STRN	CCT7
STRN	CCT4
STRN3	PPP2R1A
STRN3	PPP2CA
STRN3	STRN
STRN3	STRIP1
STRN3	STK26
STRN3	STRN4
STRN3	MOB4
STRN3	PDCD10
STRN3	CTTNBP2NL
STRN3	SIKE1
STRN3	STRIP2
STRN3	SLMAP
STRN3	CCT2
STRN3	CCT8
STRN3	CTTNBP2
STRN3	CCT3
STRN3	TCP1
STRN3	CCT5
STRN3	FGFR1OP2
STRN3	CCT6A
STRN3	CCT7
STRN3	CCT4
TRAF3IP3	PPP2CA
TRAF3IP3	STRN
TRAF3IP3	STRIP1
TRAF3IP3	STRN3
TRAF3IP3	STRN4
TRAF3IP3	STK24
TRAF3IP3	MOB4
TRAF3IP3	PDCD10
TRAF3IP3	SIKE1
TRAF3IP3	STRIP2
TRAF3IP3	FGFR1OP2
PPP2CB	PPP2R1A
PPP2CB	STRN
PPP2CB	STRIP1
PPP2CB	STRN4
PPP2CB	STRN3
PPP2CB	TCP1
PPP2CB	CCT2
PPP2CB	CCT6A
PPP2CB	CTTNBP2NL
PPP2CB	MOB4
PPP2CB	CCT3
PPP2CB	CCT5
PPP2CB	IGBP1
PPP2CB	PPP2R2A
PPP2CB	CCT8
PPP2CB	CCT7
PPP2CB	CCT4
PPP2CB	FGFR1OP
PPP2CB	PPP2R5D
PPP2CB	CTTNBP2
PPP2R2C	TCP1
PPP2R2C	CCT2
PPP2R2C	PPP2R1A
PPP2R2C	CCT6A
PPP2R2C	CCT5
PPP2R2C	CCT7
PPP2R2C	CCT3
PPP2R2C	PPP2CA
PPP2R2C	PPP2R1B
PPP2R5A	PPP2R1A
PPP2R5A	PPP2CA
PPP2R5A	PPP2R1B
PPP4C	IGBP1
PPP4C	PPP4R1
PPP4C	PPP4R2
PPP4C	TCP1
PPP4C	CCT2
PPP4C	CCT3
PPP4C	CCT4
PPP4C	CCT5
PPP4C	CCT6A
PPP4C	CCT7
PPP4C	CCT8
PPP4C	SMEK1
PPP4C	SMEK2
PPP4R1	PPP4C
IGBP1	TCP1
IGBP1	CCT2
IGBP1	CCT3
IGBP1	CCT4
IGBP1	CCT5
IGBP1	CCT6A
IGBP1	CCT7
IGBP1	CCT8
IGBP1	PPP4C
IGBP1	PPP6C
IGBP1	PPP2CA
TCP1	CCT2
TCP1	CCT3
TCP1	CCT4
TCP1	CCT5
TCP1	CCT6A
TCP1	CCT7
TCP1	CCT8
PPP4R2	PPP4C
PPP4R2	SMEK1
PPP4R2	SMEK2
PPP4R2	TIPRL
SMEK1	PPP4C
SMEK1	PPP4R2
MPP5	INADL
PKP2	POLR3A
IRS4	NISCH
IRS4	HSP90AA1
NCOA6	XRCC6
NCOA6	XRCC5
PMP22	MPZ
TAP1	PDIA3
CTTN	ACTR2
CTTN	ACTR3
CTTN	ARPC2
TNFSF10	TNFRSF10B
PLK1	PSMA7
PLK1	PSMA5
PLK1	PSMA6
PLK1	PSMB3
PTPN6	CTNND1
GNB2L1	LARP4B
S100B	AHNAK
STAT6	SND1
CDK7	CCNH
ERO1L	ERP44
ERO1L	P4HB
RAB5A	RBSN
RAB5A	VPS45
PCNA	MSH6
PCNA	XRCC5
PCNA	CHTF18
PCNA	POLE
PCNA	POLD1
PCNA	RFC3
PCNA	RFC5
PCNA	RFC2
PCNA	POLD3
PCNA	MSH3
PCNA	XRCC6
PCNA	ANXA2
PCNA	MSH2
PCNA	RFC4
PCNA	RPA1
PCNA	LIG1
PCNA	RFC1
09-Sep	07-Sep
02-Sep	07-Sep
CTDP1	WDR77
SF3A2	SF3B1
SF3A2	SF3B2
SF3A2	SF3B3
SF3A2	SF3B4
SF3A2	PHF5A
SF3A2	SF3B5
SF3A2	SF3A1
SF3A2	SF3A3
SF3A2	U2SURP
SF3A2	DHX15
SF3A2	RBM17
SF3A2	CHERP
SF3A2	DDX46
SF3A2	U2AF2
SF3A2	U2AF1
SF3A2	DNAJC8
SF3A2	SRSF1
SF3A2	SF3B6
SF3A2	SMNDC1
SF3A2	PUF60
SF3A2	SNRPA1
SF3A2	SNRPB2
SF3A2	SNRPB
SF3A2	SNRPD3
SF3A2	SNRPD2
SF3A2	SNRPD1
SF3A2	SNRPE
SF3A2	SNRPG
SF3A2	SNRPF
SF3B1	SF3B2
SF3B1	SF3B3
SF3B1	DDX42
SF3B1	SF3B4
SF3B1	SF3B6
SF3B1	SF3B5
SF3B1	PHF5A
STX4	VAMP3
STX4	VAMP8
POLR3D	POLR3A
POLR3D	POLR3B
POLR3D	POLR3E
POLR3D	POLR3C
POLR3D	POLR1C
POLR3D	POLR3F
POLR3D	POLR3G
POLR3D	POLR3H
POLR3D	POLR2E
POLR3D	POLR2F
POLR3D	POLR2H
POLR3D	POLR1D
POLR3D	POLR3K
SMN1	DDX20
NCOA1	NCOA2
NCOA3	NCOA2
NCOA1	CREBBP
NCOA3	CREBBP
NCOA3	TRIM21
NCOA3	IKBKG
NCOA3	IKBKB
TERF2	RAD50
TERF2	TERF2IP
TP53	USP7
TP53	CUL9
UPP1	VIM
UPP2	VIM
STX7	STX6
STX7	VAMP8
BTK	BLNK
HSPA5	LDLR
YWHAZ	GP1BB
PARK2	HSPA1A
PARK2	STUB1
HRAS	LGALS1
CDK7	MNAT1
CDC5L	SF3B1
CDC5L	SF3B2
CDC5L	SF3A1
CDC5L	SF3B4
CDC5L	SNRPD1
CDC5L	SNRPD2
CDC5L	SNRPD3
CDC5L	SNRPA
CDC5L	SRSF2
CDC5L	SRRM1
CDC5L	ILF2
CDC5L	SNRPA1
CDC5L	SRSF1
CDC5L	PLRG1
CDC5L	RBMX
CDC5L	SFPQ
CDC5L	TOP2A
CDC5L	PPM1D
CDC5L	PRKDC
CDC5L	PPP1CA
CDC5L	CWC15
CDC5L	PRPF19
CDC5L	RPL12
CDC5L	RPS16
CDC5L	RPS25
CDC5L	HSPA8
CDC5L	BZW1
CDC5L	DYNC1H1
CDC5L	GCN1L1
CDC5L	SCAF8
CDC5L	SFI1
CDC5L	RPL13
SUPT3H	TRRAP
SUPT3H	TAF6L
SUPT3H	TAF5L
SUPT3H	TADA3
SUPT3H	TADA1
SUPT3H	SF3B3
SUPT3H	SUPT7L
SUPT3H	KAT2A
SUPT3H	TAF9
SUPT3H	TAF10
SUPT3H	TAF12
TAF9	TRRAP
TAF9	TAF6L
TAF9	TAF5L
TAF9	TADA3
TAF9	SUPT3H
TAF9	SF3B3
TAF9	KAT2A
TAF9	SUPT7L
TAF9	TAF10
TAF9	TAF12
OTUB1	GNB2L1
MAP1LC3A	SQSTM1
SNAP23	STX4
SNAP23	VAMP3
HNRNPD	HSPB1
PRMT3	RPS2
MDM2	DHFR
NF2	VPRBP
NF2	DDB1
CDT1	CDC23
CDT1	SMARCA5
CDT1	BAZ1B
CDT1	PCNA
CDT1	MCM4
CDT1	MCM6
CDT1	GRWD1
CDT1	NPM1
CDT1	TOP1
CDT1	ANAPC7
CDT1	TOP2A
UBC	UBA1
UBC	USP3
UBC	USP5
AMFR	VCP
AMFR	UFD1L
AMFR	UBE2G2
RNF181	ITGA2B
CDC73	CTR9
CDC73	LEO1
CDC73	PAF1
ZMYM2	SFPQ
MED1	MED13
MED1	MED14
MED1	MED12
MED1	MED23
MED1	MED27
MED1	MED4
MED1	MED20
MED1	MED6
MED1	MED7
MED1	MED8
MED1	MED30
MED1	MED22
MED1	MED31
MED1	MED10
MED1	MED16
MED1	MED17
MED1	MED24
MED1	CDK8
MED10	MED13
MED10	MED14
MED10	MED12
MED10	MED23
MED10	MED24
MED10	CDK8
MED10	MED27
MED10	MED4
MED10	MED20
MED10	MED6
MED10	MED7
MED10	MED8
MED10	MED30
MED10	MED22
MED10	MED31
MED10	MED1
MED10	MED16
MED10	MED17
BRD4	CCNT1
BRD4	CDK9
CXXC1	SETD1A
CXXC1	RBBP5
CXXC1	WDR77
CXXC1	ASH2L
CXXC1	WDR5
CXXC1	WDR82P1
ING2	SIN3A
ING2	HDAC1
ING2	HDAC2
ING2	SUDS3
ING2	RBBP7
ING2	RBBP4
ING2	ARID4A
ING2	ARID4B
ING2	SAP130
ING2	BRMS1L
ING3	TRRAP
ING3	BRD8
ING3	EPC1
ING3	EPC2
ING3	KAT5
ING3	DMAP1
ING3	RUVBL1
ING3	RUVBL2
ING3	MORF4L1
ING3	MEAF6
ING3	YEATS4
ING3	ACTL6A
ING4	JADE1
ING4	JADE2
ING4	JADE3
ING4	KAT7
ING4	MEAF6
KAT7	JADE1
KAT7	JADE2
KAT7	JADE3
KAT7	ING4
KAT7	ING5
KAT7	MEAF6
ING5	KAT6A
ING5	KAT6B
ING5	JADE1
ING5	JADE2
ING5	KAT7
ING5	MEAF6
ING5	BRPF1
RRP1B	HNRNPA1
RRP1B	PPP1CA
POLH	REV1
POLH	RAD18
POLH	UBE2B
SMARCE1	ARID1A
SMARCE1	SMARCA4
SMARCE1	SMARCC2
SMARCE1	SMARCC1
SMARCA2	ARID1A
SMARCA2	SMARCC2
SMARCA2	SMARCC1
H2AFY	HDAC1
H2AFY	PARP1
KDM5C	E2F6
KDM5C	MAX
KDM6A	KMT2D
KDM6A	NCOA6
KDM6A	PAXIP1
KDM6A	ASH2L
KDM6A	RBBP5
KDM6A	WDR5
RECQL5	MRE11A
RECQL5	RAD50
RECQL5	NBN
RECQL5	POLR2A
RECQL5	POLR2B
PCGF2	RING1
PCGF2	CBX8
PCGF2	RNF2
CTR9	RTF1
CTR9	PAF1
CTR9	CDC73
CTR9	LEO1
LEO1	PAF1
LEO1	CTR9
LEO1	RTF1
LEO1	CDC73
PAF1	LEO1
PAF1	CTR9
PAF1	RTF1
PAF1	CDC73
IRF8	TRIM21
ZMYM2	KDM1A
ZMYM2	RCOR1
ZMYM2	HDAC1
ZMYM2	HDAC2
JADE1	KAT7
JADE1	ING5
JADE1	MEAF6
BRCA1	UIMC1
BRCA1	RBBP8
BRCA1	BRIP1
UIMC1	BRCA1
UIMC1	BRE
UIMC1	BRCC3
CYLD	PLK1
USP20	APBA2
BTRC	APC
USP11	XIAP
UBL4A	ASNA1
UIMC1	BARD1
UIMC1	BRCA1
UIMC1	CDK1
BTRC	CDC25A
FBXW11	CDC25B
BTRC	CDC34
USP44	CETN2
COPS5	ERCC8
COPS6	ERCC8
COPS6	CKS1B
EIF3H	CSNK2A1
COPS5	DDB2
COPS6	DDB2
USP12	DMWD
USP46	DMWD
USP7	DNMT1
USP11	EIF4B
USP10	EIF4G1
USP21	MARK2
KEAP1	ETF1
PHLPP1	FKBP5
MARK2	FUCA1
USP22	KAT2A
COPS5	GPS1
COPS6	GPS1
STAMBP	GRB2
BAP1	HCFC1
BTRC	HIVEP1
FBXW11	HIVEP1
BTRC	HIVEP2
FBXW11	HIVEP2
BAP1	FOXK2
EIF3H	EIF3E
EIF3F	EIF3E
USP1	KPNA1
PSMD7	KTN1
KEAP1	MAD2L1
USP21	MARK1
USP21	MARK3
USP7	MCM4
OTUB1	MSH2
USP45	MYH9
USP45	MYH10
FBXW11	MYO10
COPS5	NEDD8
COPS6	NEDD8
AMOT	NF2
UCHL5	NFRKB
BTRC	NRD1
FBXW11	NRD1
RAE1	NUP98
USP13	OGDH
STAMBP	PIK3C2A
PAN2	PLEC
RAE1	POLA1
USP7	PPM1G
RAE1	PRIM1
RAE1	PRIM2
MARK2	PRKCI
UCHL5	PSMB3
UCHL5	PSMB5
UCHL5	PSMB6
PSMD14	PSMC1
PSMD7	PSMC1
UCHL5	PSMC1
USP14	PSMC1
PSMD14	PSMC2
PSMD7	PSMC2
UCHL5	PSMC2
PSMD7	PSMC3
UCHL5	PSMC3
USP14	PSMC3
PSMD7	PSMC4
UCHL5	PSMC4
USP14	PSMC4
PSMD7	PSMC5
UCHL5	PSMC5
USP14	PSMC5
PSMD7	PSMC6
UCHL5	PSMC6
USP14	PSMC6
PSMD14	PSMD1
PSMD7	PSMD1
UCHL5	PSMD1
USP14	PSMD1
PSMD7	PSMD2
UCHL5	PSMD2
USP14	PSMD2
PSMD14	PSMD3
PSMD7	PSMD3
UCHL5	PSMD3
PSMD7	PSMD4
UCHL5	PSMD4
USP14	PSMD4
PSMD14	PSMD7
UCHL5	PSMD7
USP14	PSMD7
PSMD14	PSMD10
PSMD7	PSMD10
UCHL5	PSMD10
PSMD14	PSMD11
PSMD7	PSMD11
UCHL5	PSMD11
USP14	PSMD11
PSMD14	PSMD12
PSMD7	PSMD12
UCHL5	PSMD12
USP14	PSMD12
PSMD14	PSMD13
PSMD7	PSMD13
UCHL5	PSMD13
USP14	PSMD13
USP20	RAD17
JOSD2	TRAPPC2
UBL4A	SGTA
BRCC3	SHMT2
BRE	SHMT2
BABAM1	SHMT2
FBXW11	SKP1
COPS5	SKP2
COPS6	SKP2
USP28	SUMO2
ZRANB1	STRN
TAF1D	TBP
COPS6	TCEB1
FBXW11	TFAP4
KCTD13	TNFAIP1
OTUD5	TP53
USP11	TP53
USP28	TP53BP1
OTUB1	UBE2D2
OTUB1	UBE2N
USP21	UCHL1
USP13	UFD1L
VCPIP1	UFD1L
USP11	USP4
PHLPP2	USP1
PHLPP1	USP1
WDR48	USP1
MARK2	UTRN
VCPIP1	VCP
TNFAIP3	YWHAB
TNFAIP3	YWHAH
MARK2	YWHAH
ZRANB1	SLMAP
USP11	USP7
TCEAL1	USP7
TCEAL4	USP7
UBL4A	BAG6
G3BP2	NUP214
RAE1	NUP214
USP7	CCDC6
COPS6	CUL5
USPL1	ELL
TCEAL1	USP11
TCEAL4	USP11
USP13	SMC1A
USP13	UBL4A
USP22	TRRAP
COPS5	CUL4B
COPS6	CUL4B
COPS5	CUL4A
COPS6	CUL4A
COPS5	CUL3
COPS6	CUL3
COPS5	CUL2
COPS6	CUL2
COPS5	CUL1
COPS6	CUL1
BTRC	CUL1
FBXW11	CUL1
USP22	SUPT3H
BAP1	OGT
BTRC	OGT
FBXW11	OGT
BAP1	HAT1
COPS5	COPS3
COPS6	COPS3
AMOT	DYNLL1
BABAM1	TNKS
EIF3H	EIF3A
EIF3F	EIF3A
EIF3H	EIF3B
EIF3F	EIF3B
EIF3H	EIF3C
EIF3F	EIF3C
EIF3H	EIF3D
EIF3F	EIF3D
EIF3H	EIF3F
EIF3H	EIF3G
EIF3F	EIF3G
EIF3F	EIF3H
EIF3H	EIF3I
EIF3F	EIF3I
AMOT	MPDZ
USP7	GMPS
KEAP1	SQSTM1
USP39	PRPF4B
PRPF4	PRPF4B
USP20	HERC2
USP16	HERC2
FBXW11	BTRC
TAF1D	TAF1C
TAF1D	TAF1B
TAF1D	TAF1A
PRPF4	SART1
G3BP1	USP10
G3BP2	USP10
USP13	SMC3
USP39	PRPF4
SART3	PRPF4
USP4	PRPF3
PRPF4	PRPF3
SART3	PRPF3
MARK2	ARHGEF2
USP20	VAPB
OSBPL9	VAPB
USP20	VAPA
OSBPL9	VAPA
COPS5	COPS2
COPS6	COPS2
USP7	TRIP12
USP11	TCEAL1
PHLPP2	SLC9A3R2
PHLPP1	SLC9A3R2
UCHL5	TXNL1
PHLPP2	SLC9A3R1
PRPF4	SNRNP40
PRPF4	DDX23
EIF3F	EIF4E2
AMOT	BAG3
BRCC3	BRE
BABAM1	BRE
UIMC1	BRE
COPS5	LRRC14
COPS6	LRRC14
STAMBPL1	CLINT1
STAMBP	CLINT1
COPS5	VPRBP
COPS6	VPRBP
KEAP1	SLK
USP15	RNF40
USP11	KEAP1
BTRC	KEAP1
PSMD14	PSMD6
PSMD7	PSMD6
UCHL5	PSMD6
USP10	G3BP2
USP7	HUWE1
UBL4A	HUWE1
MARK2	COL4A3BP
COPS6	FEM1B
WDR20	OPTN
USP10	G3BP1
BAP1	PSME3
PSMD7	PSMD14
UCHL5	PSMD14
USP14	PSMD14
PRPF4	GPHN
USP7	SCML2
AMOT	YAP1
USP39	CD2BP2
FBXW11	TUBGCP3
PRPF4	N4BP2L2
PRPF4	PPIH
USP22	TADA3
EIF3H	EIF3M
EIF3F	EIF3M
PHLPP2	VAT1
PAN2	CCT7
PRPF4	PRPF8
USP46	RAD51AP1
WDR48	RAD51AP1
PRPF4	USP39
BTRC	NUDC
FBXW11	NUDC
JOSD2	AHCYL1
BTRC	CLPX
FBXW11	CLPX
USP21	USP20
PHLPP1	SUGT1
COPS5	COPS8
COPS6	COPS8
COPS5	COPS6
RAE1	COPS6
COPS6	COPS5
PSMD7	ADRM1
UCHL5	ADRM1
RAE1	FAF1
PRPF4	LSM6
SART3	LSM6
G3BP2	ATXN2L
USP12	PHLPP2
USP46	PHLPP2
PHLPP1	PHLPP2
WDR48	PHLPP2
RAE1	MYCBP2
MARK2	CLASP2
BRCC3	FAM175B
USP7	FAM175B
BRE	FAM175B
BABAM1	FAM175B
VCPIP1	FAF2
UBL4A	FAF2
USP12	PHLPP1
USP46	PHLPP1
USP1	PHLPP1
WDR48	PHLPP1
MARK2	MTCL1
COPS5	KLHL18
COPS6	KLHL18
USP37	FBXW11
BTRC	FBXW11
MARK2	KIF13B
AMOT	NEDD4L
USPL1	ICE1
JOSD2	AHCYL2
USP22	SIRT1
G3BP2	NUP62
RAE1	POLA2
PRPF4	PRPF6
BTRC	SUN2
FBXW11	SUN2
COPS6	FBXO7
PRPF4	LSM4
SART3	LSM4
FBXW11	ARIH1
ZRANB1	HECTD1
BAP1	ANKRD17
COPS5	DCAF4
COPS6	DCAF4
USP15	PRPF31
PRPF4	PRPF31
SART3	PRPF31
COPS5	FBXO22
FBXW11	PDCD4
USP45	RBMX
EIF3H	EIF3K
EIF3F	EIF3K
BRCC3	BABAM1
BRE	BABAM1
UIMC1	BABAM1
TNFAIP3	TBK1
UCHL5	TFPT
ZRANB1	STRN4
ZRANB1	STRN3
OSBPL9	WRAP73
COPS5	COPS7A
COPS6	COPS7A
COPS5	COPS4
COPS6	COPS4
COPS6	CRBN
EIF3H	EIF3L
EIF3F	EIF3L
COPS6	DTL
UBL4A	GET4
STAMBP	CHMP3
USP45	ZFR
SART3	LSM7
PRPF4	LSM8
SART3	LSM8
BRCC3	UIMC1
BRE	UIMC1
BABAM1	UIMC1
COPS6	BTBD1
WDR20	FBXW5
COPS5	KLHL24
BTRC	USP47
FBXW11	USP47
PSMD14	C19orf60
RAE1	AGGF1
CYLD	CEP192
USP7	RNF220
BAP1	ASXL2
AMOT	LIN7C
OTUD6B	OTUB1
COPS5	BTBD2
COPS6	BTBD2
OTUD7B	HIF1AN
VCPIP1	NPLOC4
TCEAL1	KDM3A
PARP11	RNF114
ZRANB1	CTTNBP2NL
COPS5	KLHL9
COPS6	KLHL9
KLHL13	KLHL9
VCPIP1	NSFL1C
PRPF4	MEPCE
SART3	MEPCE
USP36	DHX33
USP22	ENY2
USP22	ATXN7L3
G3BP1	NUFIP2
G3BP2	NUFIP2
COPS6	KLHL42
COPS6	KLHL8
USP12	WDR48
USP46	WDR48
USP1	WDR48
PHLPP2	WDR48
PHLPP1	WDR48
WDR20	WDR48
USP25	USP28
USP21	BEND3
FBXW11	USP37
SART3	LSM2
USP22	AASDHPPT
BAP1	UBE2O
AMOT	MPP5
COPS5	COPS7B
COPS6	COPS7B
PHLPP1	RBM15
PRPF4	TUT1
SART3	TUT1
PHLPP2	USP46
PHLPP1	USP46
DMWD	USP46
COPS6	DDA1
BRE	BRCC3
BABAM1	BRCC3
UIMC1	BRCC3
BTRC	BORA
USP7	MCMBP
KEAP1	MCMBP
USP11	TCEAL4
COPS5	FBXO11
COPS6	FBXO11
UCHL5	PAAF1
COPS5	KLHL15
COPS6	KLHL15
COPS5	DCAF11
COPS6	DCAF11
USP7	FBXO38
UCHL3	CLPB
PHLPP2	SNX27
KEAP1	TSC22D4
USP25	KCTD10
KCTD13	KCTD10
ZRANB1	CTTNBP2
BRCC3	FAM175A
BRE	FAM175A
BABAM1	FAM175A
UIMC1	FAM175A
COPS6	FBXW9
USP20	NEURL4
EIF3H	PRRC2B
EIF3F	PRRC2B
COPS5	KLHL22
COPS6	KLHL22
KLHL13	KLHL22
USP7	PPIL4
ZRANB1	STRIP1
COPS5	KLHL13
COPS6	KLHL13
USP12	WDR20
USP46	WDR20
PHLPP2	WDR20
PHLPP1	WDR20
WDR48	WDR20
COPS6	FBXO44
USP45	MYL12B
USP22	CCDC101
COPS6	BTBD9
USP25	BTBD9
COPS5	FBXO17
COPS6	FBXO17
COPS5	LRR1
COPS6	LRR1
KEAP1	RBM45
VCPIP1	UBXN2B
AMOT	DYNLL2
AMOT	MPP7
COPS6	MYEOV2
USP11	AMOT
AMOT	AMOTL1
VCPIP1	UBXN2A
BAP1	ASXL1
KEAP1	PGAM5
USP46	USP12
PHLPP2	USP12
PHLPP1	USP12
WDR20	USP12
WDR48	USP12
DMWD	USP12
JOSD2	TYSND1
BAP1	KDM1B
BAP1	FOXK1
USP25	KCTD13
PAN2	PAN3
UCHL5	INO80E
USP18	USP41
SLX4	ERCC4
SLX4	ERCC1
SLX4	PLK1
SLX4	MUS81
SLX4	TERF2
SLX4	SLX1B
SLX4	EME1
SLX4	SLX4IP
SLX4	TERF2IP
SLX4	MSH2
SLX4IP	SLX4
SLX1B	SLX4
SLX1B	ERCC1
PLK1	SPAG9
PLK1	BICD2
PLK1	ERCC6L
PLK1	BORA
PLK1	PPP6R2
PLK1	TMF1
PLK1	SLX4
MEPCE	CDK9
MEPCE	HNRNPA1
MEPCE	LARP7
MEPCE	METTL16
MEPCE	NOP56
MEPCE	PRPF3
MEPCE	PRPF31
MEPCE	PRPF4
MEPCE	SART3
RPAP2	PIH1D1
CDK7	CCNH
CDK7	ERCC3
CDK7	MNAT1
CDK9	MEPCE
CDK9	BRD4
CDK9	CCNT1
CDK9	HSP90AB1
CDK9	LARP7
ERCC3	CDK7
RPAP3	URI1
RPAP3	PIH1D1
GTF2A1	TBPL1
GTF2F2	POLR2A
GTF2F2	POLR2B
HNRNPA1	MEPCE
HNRNPA1	DDX17
HNRNPA1	DDX5
HNRNPA1	HSP90AB1
HNRNPA1	HNRNPA2B1
HNRNPA1	HNRNPH1
HNRNPA1	HNRNPK
HNRNPA1	HNRNPR
HNRNPA1	ILF2
HNRNPA1	ILF3
HNRNPA1	SYNCRIP
HNRNPH1	DDX5
HNRNPH1	HNRNPA1
HNRNPH1	HNRNPA2B1
KHDRBS2	HNRNPK
KHDRBS2	HNRNPR
POLR2B	POLR2G
POLR2B	POLR2H
POLR2J	CTDP1
POLR2J	GTF2F2
POLR2J	POLR2B
POLR2J	POLR2G
POLR2J	RPAP1
RUVBL1	RUVBL2
RUVBL2	RPAP3
RUVBL2	TTI1
RUVBL2	PIH1D1
RUVBL2	DPCD
RUVBL2	RUVBL1
RUVBL2	SRCAP
RUVBL2	UXT
GPN1	PIH1D1
GTF2E1	GTF2E2
TCEA1	UBR5
CDK9	HEXIM2
GTF2B	POLR2A
HNRNPA1	PRMT1
HNRNPA1	HNRNPUL2
TAF10	TAF4
TAF10	TAF6L
KHDRBS2	SYNCRIP
HNRNPA1	IGF2BP2
POLR2J	GTF2B
POLR3H	POLR3B
RUVBL2	ACTB
RUVBL2	ACTG1
RUVBL2	URI1
CDK9	FKBP5
HNRNPA1	LARP7
CDK9	HEXIM1
TAF13	TAF4
RPAP3	POLR2E
RUVBL2	YEATS4
MEPCE	HEXIM1
CDK7	ERCC5
MEPCE	SNRPB
MEPCE	SNRPN
TAF13	TAF5
GTF2A1	GTF2A2
HNRNPA1	HNRNPM
POLR2J	GTF2F1
TBPL1	GTF2A2
HNRNPA1	RBMX
RUVBL2	ZNHIT2
TAF10	TAF5L
CDK7	HSP90AB1
HNRNPA1	HNRNPC
MEPCE	CAND1
TAF10	TAF2
RPAP2	POLR2G
POLR3H	POLR3D
RUVBL2	POLR2E
GTF2F2	POLR2G
CDK9	CCAR2
HNRNPA1	MRPS27
RUVBL1	ACTB
RUVBL1	ACTG1
POLR3H	POLR3C
ERCC3	GTF2H1
RUVBL2	HSPA5
HNRNPA1	PABPC1
MEPCE	HEXIM2
RUVBL1	C12orf45
HNRNPA1	KHSRP
POLR3H	POLR3E
HNRNPA1	ZFR
TAF10	SUPT7L
RUVBL2	TTI2
RUVBL1	DPCD
GPN1	POLR3E
HNRNPH1	HNRNPH2
KHDRBS2	KHDRBS1
RUVBL2	ACTL6A
RPAP3	PPP1CA
POLR3H	POLR3A
RPAP3	UXT
ERCC3	GTF2H3
KHDRBS2	RBMX
CDK9	CCNT2
TAF10	TAF9
CDK9	CCT8
RPAP2	UXT
RUVBL1	PIH1D1
HNRNPA1	HNRNPAB
POLR2J	POLR2E
RPAP3	PDRG1
TAF10	KAT2B
TAF10	TRRAP
MEPCE	LUC7L2
RUVBL2	ACTR6
CDK7	GTF2H3
HNRNPA1	PABPC4
RPAP3	POLR1A
ERCC3	GTF2H2
GTF2F1	POLR2A
TCEA1	POLR2A
TCEA1	SF3B2
POLR3H	POLR2H
RUVBL2	NFRKB
POLR3H	POLR3G
TAF10	KAT2A
MEPCE	SNRPG
HNRNPA1	PRMT8
RUVBL2	TFPT
TAF10	TADA1
RUVBL2	DMAP1
RPAP2	GPN3
TAF13	TAF7L
TAF10	TAF3
HNRNPH1	KHSRP
RPAP2	MED4
RUVBL2	INO80E
HNRNPA1	TARDBP
MEPCE	SNRPF
RPAP3	PFDN2
RUVBL1	DMAP1
ERCC3	CCNH
CDK7	GTF2H4
RUVBL2	UCHL5
TAF10	TADA3
RUVBL2	TELO2
GTF2A1	TBP
CDK7	GTF2H2
GPN1	GPN3
ERCC3	ERCC5
HNRNPA1	MOV10
RUVBL1	YEATS4
CDK9	CSNK2B
POLR3H	POLR1D
HNRNPA1	HNRNPDL
ERCC3	BCR
CDK7	HNRNPU
POLR2J	INTS3
RUVBL1	TTI1
RPAP3	PFDN6
RUVBL2	ACTR5
POLR2J	MED29
KHDRBS2	KHDRBS3
ERCC3	MNAT1
HNRNPA1	HNRNPL
GTF2F2	BAG6
CDK9	AFF4
KHDRBS2	FBXW11
TAF10	TAF7
RUVBL2	ACTR8
RPAP2	POLR2D
HNRNPA1	MRPL37
TAF13	TAF9
POLR2J	POLR2D
WDR48	USP46
WDR20	USP46
KLHL13	COPS5
AMOT	USP11
KEAP1	USP11
SART3	USP15
SART3	USP4
SETD1B	CXXC1
SETD1B	RBBP5
SETD1B	WDR5
ING4	PPFIA1
DDX39A	SARNP
STAMBP	CHMP3
MLH1	PMS2
MLH1	PMS1
PMS2	MLH1
MLH1	MSH3
MLH1	BRCA1
MLH1	EXO1
MLH1	KPNA2
MLH1	FAN1
MLH1	AIFM1
PMS2	EXO1
PMS2	FAN1
PMS2	MSH2
PMS2	MSH6
PMS2	PCNA
PMS2	BRIP1
TP53	FBXO11
TP53	MDM2
PACSIN1	KHDRBS1
PACSIN3	KHDRBS1
PACSIN3	MICALL1
FNBP1	WAS
TRIP10	DNM2
PSTPIP1	DNM2
PSTPIP1	WAS
FCHSD1	ITSN2
ALK	HSPD1
ALK	GRB2
ALK	STAT3
ALK	EPHA1
ALK	JAK3
ALK	MAP3K1
ALK	PLCG1
NPM1	GRB2
HDAC7	CTNNB1
HDAC7	YWHAE
HDAC7	YWHAH
HDAC7	YWHAZ
THAP3	HCFC1
THAP3	OGT
MYOD1	IFRD1
MYOD1	ID1
