source target sign
851396 852931 +
5430 155871 +
5430 219541 +
5430 1025 +
5430 9441 +
5430 2962 +
5430 1024 -
5430 672 +
5430 6597 -
5430 54623 -
5430 6917 +
852265 851396 -
852265 853283 -
852265 856058 -
852265 852377 +
852486 852025 -
852486 850623 +
852486 850808 -
851737 854431 +
851737 854082 +
856223 856742 +
856223 851967 -
856223 851408 +
850515 852457 -
850897 855569 +
7415 1080 +
7415 207 -
7415 258010 +
7415 84447 -
7415 11124 -
7415 79139 +
7415 267 +
7415 55968 +
7415 7415 +
7415 7353 +
7415 3638 -
7415 857 +
7415 130617 +
7415 55829 -
7415 55666 +
7415 80700 +
328 2033 +
55011 10856 -
55011 79657 -
55011 8607 +
853266 854976 +
30827 9739 +
30827 11091 +
30827 9070 -
30827 23067 -
30827 80335 -
853371 854786 +
853371 851561 -
853371 850540 +
853371 856181 -
4961494 8517 -
29117 6605 +
6996 1387 +
3358 8777 +
10111 9656 +
80124 7415 -
25980 10594 -
387 3895 -
387 6093 -
387 392 -
1466445 854431 +
1466445 856499 +
1466445 851723 +
1466445 851737 +
1466445 851756 +
1466445 852059 +
23450 6627 +
850806 853806 -
850806 851895 +
850806 855499 +
854886 851928 +
854886 851424 +
6872 6908 -
6872 5925 -
4792 8454 +
4792 150684 +
4792 23291 +
4792 4793 -
4792 5966 +
4792 7415 +
4792 3551 -
4792 8517 -
4792 1147 +
4792 6195 +
855785 855844 -
855785 852892 -
9844 1793 -
1000 1499 +
55257 55929 +
55257 10902 -
55257 10933 +
10572 5111 -
9817 9978 +
9817 4780 +
9817 9817 -
9817 4779 +
9817 10072 -
9817 192111 -
9817 5970 +
10109 10552 -
10109 10094 -
10109 10095 +
23466 6045 +
852713 856831 -
851320 851774 +
851320 854211 -
25777 8945 +
27338 7316 +
27338 51343 -
27338 27338 -
124790 1025 -
852206 855514 +
11035 8737 -
8517 7189 +
8517 329 -
8517 29110 -
8517 10010 +
8517 51588 +
8517 3551 +
8517 472 -
8517 11140 -
8517 81858 +
8517 7124 -
8517 59343 -
8517 79155 +
8517 8517 +
8517 55072 -
409 4193 +
851332 856020 +
851332 854697 +
851332 856311 -
854813 850713 -
854813 853638 -
2065 5295 +
2065 6464 -
51529 7321 +
51529 29945 +
51529 27338 +
51529 996 +
26249 8452 -
852848 852639 -
856862 854183 +
856862 852173 +
856862 850578 +
856862 23558 +
856862 851324 +
856862 855318 -
856862 852290 +
856862 854291 -
856862 852376 +
856862 851415 -
856862 853848 -
856862 853891 +
856862 854500 -
856862 854851 -
856862 855364 +
856862 851996 +
856862 856142 +
856862 856862 +
5295 5291 +
5295 5290 -
5295 9846 -
5295 3815 -
5295 8660 -
5295 2885 -
5295 10657 +
5295 7409 -
852200 855498 +
852200 856576 -
852200 852695 -
852200 855741 +
852200 854072 -
8573 1739 +
851988 851988 +
851988 852755 -
851988 851475 -
4771 9113 +
4771 9730 +
4771 207 -
4771 9146 +
8924 10868 -
8924 7337 -
8924 9025 -
856912 853071 +
856912 852755 -
856912 851752 +
7067 9611 -
7067 5469 -
854431 854657 -
10576 5522 +
10576 6950 -
5714 51377 -
5714 5704 +
5714 5702 +
8725 8409 -
8725 79657 +
8725 5501 +
855646 853922 -
200845 8452 -
854818 854123 -
852938 855689 -
852938 853161 +
6886 4005 -
79173 7965 +
23309 3065 -
23309 64426 -
4087 2033 -
4087 7157 +
4087 7046 -
4087 6667 +
4087 6497 +
4087 55914 -
4087 1387 +
4087 4089 +
4087 23327 +
4087 8928 +
705 6188 -
4116 9775 -
4116 9939 -
4688 653361 -
79923 27005 -
155971 920 -
855743 851503 +
83746 84108 +
83746 6045 +
55294 55294 +
55294 23389 +
55294 9969 -
55294 688 +
55294 4791 -
55070 79016 +
55070 1642 +
4173 4175 -
80344 1642 -
79058 80700 +
79058 7415 +
851564 853275 +
851564 851676 -
8338 2033 -
8338 6045 +
851457 854945 +
6613 29843 -
6613 51720 -
6613 51588 -
6613 9063 -
6613 6047 -
5036 4691 +
5036 56254 -
855485 850760 +
855485 853985 +
855485 854106 +
855485 852492 -
855485 852996 +
155871 1025 -
155871 2033 +
155871 6597 -
155871 3659 -
155871 904 -
64651 5499 +
54739 331 -
54739 55905 +
1977 1979 +
1977 1981 +
1977 8672 +
1977 1978 -
54386 7013 +
54386 26277 -
54386 7014 -
83932 10714 -
83932 7415 +
854059 853531 -
854059 854315 -
854059 855102 +
5601 1386 +
855492 855492 +
855492 851259 -
855704 855897 -
10524 57634 +
10524 10524 -
10524 322 -
10524 10902 -
10524 6240 +
10524 26122 -
10524 25898 -
10524 55257 -
10524 8295 +
10524 367 -
10524 86 +
10524 4193 -
60 2099 +
60 60 +
54994 10048 +
854119 854882 -
854119 850541 -
853475 851415 -
10040 54472 +
10040 1213 +
8175 9879 -
23411 2309 +
23411 2146 +
23411 7486 +
852457 855819 +
852457 851691 -
852457 852432 +
852457 853650 +
852457 850879 +
852457 851191 +
852457 854554 +
852457 851708 +
852457 851957 +
852457 856680 -
852457 851724 +
852457 850607 +
852457 853244 +
5781 5175 +
5781 1956 +
4609 55294 -
4609 10524 +
4609 10856 -
4609 3065 -
4609 5204 -
4609 6502 -
4609 57646 -
4609 672 +
4609 4149 -
4609 10075 -
4609 904 +
4609 7709 -
4609 2648 +
852665 855700 +
852665 855621 +
852665 852865 +
852665 854933 +
852665 852295 -
852665 851810 -
852665 852607 -
852665 851811 +
852665 854290 +
852665 854227 +
852665 852283 +
852665 851136 -
57646 7316 +
855399 853871 -
855399 853806 -
855399 855499 -
855399 850983 +
855399 850806 +
854761 856076 -
8359 3276 +
8359 10524 -
6596 55743 +
6596 56852 +
3024 1017 -
3024 898 -
3024 891 +
7015 4193 +
7015 10728 -
7015 8607 -
852088 856749 -
852088 852032 +
852088 852664 -
852088 852848 +
852088 852088 +
155945 920 -
155945 8945 -
850636 851259 +
850636 855998 -
6497 4089 +
7706 23586 +
7706 7706 +
7347 7316 -
7347 4738 +
55957 286826 +
55957 4605 +
55957 5928 +
55957 132660 -
850598 855116 +
850598 850720 -
850598 850419 +
850598 854912 -
850598 853877 +
850598 855049 +
8887 7128 -
8487 11218 -
23569 7157 -
3572 5781 -
84282 23586 +
8535 6015 +
8535 10765 -
8535 6045 +
23112 27161 -
23112 26523 -
23112 192669 -
855040 851759 -
23492 1912 -
23492 10336 +
23492 6045 +
23492 6015 -
23492 84108 +
23492 3066 +
23492 648 -
84333 26053 -
852839 851415 -
853513 854408 -
853513 854938 -
853513 855013 -
5520 5519 -
7431 7431 +
7431 5493 +
55090 23097 +
55090 219541 -
10193 7265 +
10193 2065 +
855097 855964 -
855097 855386 -
7534 207 -
7534 572 +
7534 7531 +
7534 7534 +
7534 5894 -
7534 4140 +
852931 851076 +
852931 856484 +
852931 856058 -
850980 856680 -
850980 856130 -
850980 852501 +
850980 852100 +
253980 8452 -
2872 1432 +
6601 6598 -
6601 6605 -
6601 8289 -
6601 6599 -
6601 6597 -
6601 6595 +
852518 856576 -
9477 219541 -
4683 4361 -
4683 3014 -
4683 9656 +
4683 10111 +
3090 23411 +
856352 853956 +
673 5604 +
852728 854309 -
852728 850534 -
852728 851771 +
852728 850741 -
852728 855665 -
852728 854361 -
852728 851562 +
196 9049 -
196 5925 -
3482 23163 -
5594 2002 +
5594 4155 +
5594 5778 -
5594 5604 -
5594 5801 +
5594 6197 -
5594 6195 +
5594 409 +
5594 2872 +
57132 10617 +
854954 851572 +
854954 854954 -
856437 852726 +
856437 852492 -
856437 856743 +
851548 852757 -
851548 852549 +
851548 853419 -
851548 854487 -
851548 851632 +
851548 850872 -
851548 850422 -
10360 4869 +
115426 898 -
853023 855836 -
4152 10036 -
10286 5356 -
10286 27339 -
5585 387 -
854725 854158 -
10014 4205 -
851568 856320 +
851568 854283 +
81565 5048 -
852969 850897 +
852969 854879 +
9306 6921 -
855066 855934 +
855066 851061 +
855066 854691 -
8237 9338 +
84126 545 +
1655 2099 +
57111 10133 -
5529 5518 +
5529 5519 -
5529 5515 -
11243 79003 +
3189 3178 -
855834 852772 -
10494 6801 -
10494 29966 +
10494 11235 +
856498 856311 +
28964 8500 +
1445 1956 -
856311 854813 -
856311 855883 -
856311 855678 +
856311 854697 +
274 6249 -
5701 5714 -
5701 5704 +
5701 9861 +
5701 10213 -
5701 51377 +
5701 5702 +
5701 5705 +
54971 7157 +
11252 11252 -
856222 853555 +
856222 850983 +
51070 5515 +
10093 10096 -
856659 854509 -
856659 851342 +
855934 854657 +
855934 853649 +
855934 856575 -
855934 851988 +
855934 851716 -
11275 8452 -
6310 23543 +
995 11200 -
995 1111 -
995 7529 -
856742 850613 -
856742 856731 +
856742 856422 +
856742 851408 -
8894 1965 -
856889 851984 +
856889 853479 -
856889 853318 +
856889 852255 -
65125 26249 -
856226 851568 +
856226 854519 -
856226 856119 +
856226 856320 +
856226 854382 -
856226 854283 +
6790 672 +
6790 3619 -
6790 55125 -
6790 10095 +
10425 8065 +
4299 1025 -
4299 4298 -
55746 348995 -
55746 57122 -
65109 5976 -
56957 7316 +
6337 23327 +
9040 8454 +
9040 54165 -
9040 9039 -
10845 23291 -
5900 3265 -
853985 856297 +
853985 852996 +
853985 856743 +
853985 856183 +
853985 855139 -
7353 11124 -
7353 55666 -
