Entrez Gene Interactor A	Entrez Gene Interactor B
4193	10425
28951	64326
28951	8945
28951	57154
4281	27148
322	10524
8314	8338
63826	26263
5978	8945
81620	79791
79791	81620
367	8405
3156	3638
7428	7178
7178	7428
3091	7428
4170	7189
23291	1793
23291	10726
23291	7818
23291	55031
23291	6788
23291	6789
23291	9882
23291	9693
8945	9693
9693	8945
9693	23291
11060	10605
10605	26986
23291	6500
29945	81930
29945	4751
29945	51434
4751	4751
6400	84447
10956	84447
2353	1728
2353	3725
8405	367
51530	51343
9781	5591
7157	118611
26249	65266
3320	10598
3320	11140
3320	10963
3320	2908
3320	5894
3091	2033
5468	8841
8841	5468
7316	80149
5641	377630
64426	377630
377630	64426
2033	7157
2033	3065
2033	367
3091	2033
26168	2033
2033	26168
2033	7157
54971	7157
7157	2033
7329	1387
7329	1616
7329	2002
2033	7014
2033	7157
7014	2033
26277	7014
7014	26277
54386	7014
896	1019
896	1026
6772	6772
6909	6657
6657	6909
6925	1499
6996	1387
23586	57506
10758	6426
7329	7494
10075	4654
4654	10075
3159	5468
1080	8878
4217	25828
4217	7295
7295	10628
6667	983
6667	891
754	7157
7157	754
10628	3065
10628	7295
92714	154
57561	154
2321	3791
10013	9636
10013	7316
8878	9636
5071	11315
11315	5071
84140	282809
261734	57096
282809	84140
7157	51147
51147	3184
3184	51147
51147	7157
84289	7157
27327	23019
27327	4849
27327	246175
27327	29883
27327	25904
27327	26986
54165	7316
7297	10572
10572	7297
1655	2033
10521	2033
1655	2099
10521	2099
3065	1655
3065	10521
3066	1655
3066	10521
8841	1655
8841	10521
50943	10572
54165	9040
54165	8454
3476	4281
3476	5515
8943	1176
8943	26985
8943	80230
8850	2074
8850	25885
2074	25885
2074	8850
6667	5468
5468	6667
1499	5468
5468	1499
5300	5371
1540	22919
22919	1540
5468	9611
5468	9612
958	11124
5468	6421
25942	25855
2033	6935
2033	8850
6502	2099
6502	6500
6502	8454
6502	9978
6500	6502
6500	8454
6500	9978
8454	6502
8454	6500
8454	9978
9978	6502
9978	6500
9978	8454
2099	6502
1017	2099
928	5738
5738	928
8850	8850
8178	10208
10208	8178
5371	5934
5934	5371
5934	1874
1874	5934
10524	50943
2033	50943
5468	6776
6776	5468
1026	5111
5111	1026
10765	1045
8678	596
5468	7421
51750	64210
64210	51750
64210	9391
64210	51647
64210	2068
64210	83990
64210	5424
64210	5558
64210	1763
9391	64428
9391	51647
9391	64210
190	5468
10399	3716
7071	25942
5465	6256
5467	6256
5468	6256
5467	6257
5468	6257
5465	6258
5467	6258
5468	5604
5468	857
23281	22919
8850	8359
8359	8850
3091	2274
2274	3091
3091	2033
3091	1387
3661	2033
5966	2033
2033	5966
2033	6667
2033	2908
10848	2033
7159	7157
10848	7157
2033	25855
1387	7157
1387	3091
57161	3654
246330	3654
57161	7189
246330	7189
4214	387
4214	10023
2033	8626
8626	2033
1387	2308
2033	2308
2308	1387
2308	2033
22933	2308
11124	1499
8945	1499
1025	904
2033	207
7157	4193
4193	4194
4194	25788
4193	7157
55754	10396
10928	29924
11060	4854
10758	3320
841	8737
841	8772
841	8837
841	843
8837	8737
8837	8772
8837	841
8837	843
1958	2033
2033	3091
2033	5970
2033	142
2033	3725
142	142
142	2033
2033	983
2033	26273
2033	6667
641	2177
641	6117
2177	22909
23293	5976
6812	94121
6812	6809
6812	2054
6809	6812
79728	5429
5429	79728
675	5429
5429	675
123879	55832
123879	8454
123879	8452
123879	9978
54165	55832
54165	8454
54165	8452
54165	9978
54165	9040
26524	1499
1499	26524
10188	10188
83695	11073
83695	5883
83695	56852
83695	7334
6996	5914
6996	1387
5468	5495
7345	5071
5071	7345
2475	253260
10572	3925
3925	10572
253260	2475
253260	3551
253260	1147
2475	253260
2475	57521
3551	57521
5594	5468
5594	5604
5594	6195
22809	2033
3091	2033
2034	2033
23411	2034
2033	1763
2033	2237
1763	2033
989	8546
84295	5928
84295	1108
5928	84295
578	7157
256297	9320
9320	256297
7329	9063
10010	29110
4089	8945
57690	26986
57690	23019
57690	9337
57690	4849
57690	57472
57690	9924
57690	255967
1387	6721
991	1869
51433	1869
1387	7027
1869	7027
7319	23468
7320	23468
23468	7319
23468	7320
84557	23468
81609	4914
9807	1642
8498	7514
7514	5901
8451	9318
8451	10987
19	7376
8451	1642
29984	51479
54509	51479
5868	51479
2100	7337
51295	5970
51295	4790
11091	8290
5970	51295
5970	4790
4790	51295
4790	5970
51343	5932
10657	51341
51341	10657
8930	29128
8930	7874
29128	8930
8930	4292
51343	57695
8945	57695
6935	1488
6935	1487
6935	23411
6935	7874
7874	6935
7874	1111
1108	9112
6935	472
5337	3091
54583	5337
54583	3091
7428	5337
7428	3091
5337	54583
5829	10013
1387	3661
274	4534
4534	274
2011	23255
23255	2011
6386	10015
80149	80149
9739	30827
9739	9070
9739	5929
9739	11091
9739	80335
9739	84661
80335	30827
80335	9070
80335	5929
80335	11091
80335	9739
80335	23067
30827	9070
30827	5929
30827	11091
30827	9739
30827	23067
30827	84661
30827	80335
30827	3054
9070	9739
9070	5929
9070	11091
9070	30827
9070	80335
9070	3054
4297	9070
4297	5929
4297	11091
4297	3054
23054	9070
23054	5929
23054	11091
9070	2033
30827	2033
2033	9070
2033	30827
2033	9739
2033	80335
30827	7157
7157	9070
7157	9739
7157	5929
7157	30827
9739	7157
4796	672
580	672
8500	672
1196	672
5563	672
10445	672
1080	4734
4088	2033
2033	4088
57599	7398
57599	219333
57599	64854
1027	10987
51191	9636
55626	8678
8678	55626
9750	7534
7534	9750
10013	8291
3720	2146
3720	23512
3720	2145
3720	8726
23512	3720
2146	3720
2146	23512
23512	2146
23512	8726
2146	8726
64121	10670
64121	10325
64121	55004
8290	23126
8290	23468
28956	8649
28956	55004
28956	10325
28956	58528
8290	2648
58528	28956
58528	8649
58528	55004
58528	10325
2475	57521
23390	824
23390	1915
23390	2823
23390	3927
23390	5295
23390	9637
23390	10133
23390	10458
23390	116442
23390	1386
23390	1453
23390	2801
23390	2931
23390	3646
23390	5144
23390	5170
23390	5529
23390	8468
23390	8675
23390	8701
23390	8773
23390	9869
23390	10163
23390	10253
23390	11202
23390	26286
23390	51466
23390	54518
23390	55081
23390	55204
23390	58473
23390	81848
23390	84669
23390	90410
23390	161742
23390	200734
23390	285195
23390	1267
23390	9322
23390	51322
23390	1616
23390	22938
23390	83447
161742	23390
2823	23390
2273	2099
5371	29108
29108	29108
25937	8945
9113	25937
3320	84525
10758	23765
10758	10758
10758	3320
10758	958
10758	7187
57646	23028
23028	57646
55233	26524
4193	51741
4193	3091
10758	9641
84446	5058
5058	84446
3310	11080
80124	7415
2033	10013
2033	7316
5468	5300
5468	6778
6778	5468
65018	5071
701	991
4988	550
4988	10987
4988	2701
4988	55715
4988	6477
4988	6478
4988	9218
4988	79971
1147	8517
3551	8517
81858	8517
8517	55072
8517	10616
8517	81858
25855	8405
8405	25855
643	2771
2771	643
10672	2149
2475	64223
2475	253260
2475	79109
253260	64223
253260	2475
253260	79109
57561	154
8678	598
8678	5289
4613	4734
3006	9646
3006	123169
3006	79577
3006	1642
3006	11091
3006	9730
3024	9646
3024	123169
3024	54623
3024	79577
3024	8451
3024	1642
3024	11091
3024	9730
865	861
865	864
8405	7913
7048	867
9113	4734
5970	4193
7874	6840
7157	7874
4193	5970
10213	7317
10213	7337
10213	9690
10213	8924
10213	10075
10213	23352
10213	5707
10213	5693
10213	5714
1028	207
207	1028
83987	3192
83987	7157
83987	7520
83987	10576
83987	983
9820	3192
9820	7157
9820	7520
9820	10576
9820	983
23363	3192
23363	7157
23363	7520
23363	10576
23363	983
408	9146
409	9146
409	4734
409	57561
826	7398
51343	7398
51343	1020
999	1500
999	1499
1001	1500
1001	1499
999	1499
999	1500
996	999
4017	5928
999	23396
999	1499
999	3728
163786	6491
6491	163786
207	6615
208	6615
6615	207
6615	208
55578	79065
79065	55578
1432	55578
55578	1432
55054	10392
55054	64127
10392	55054
64127	55054
57506	25
25	57506
23411	328
328	23411
7515	328
30011	4216
207	572
8829	5155
5159	5155
22938	23411
5914	22938
5914	23411
8517	1147
8517	3551
8678	596
65018	5071
572	2810
2810	572
5515	207
207	5515
58476	11345
5970	2033
120892	79705
79705	120892
10524	7157
10524	29128
991	64682
991	996
991	29945
991	701
991	4085
991	9184
29945	64682
29945	996
29945	29945
29945	701
29945	991
29945	9184
991	8881
991	51434
991	8697
11277	29979
10765	8535
5970	4790
23512	2146
8726	2146
23512	8726
2146	23512
8726	23512
8726	648
8726	6045
8726	6015
7157	598
340719	23019
339345	23019
342977	23019
339345	4849
8850	1869
2033	1869
5925	1869
27248	84447
27248	51465
27248	51439
27248	6400
10956	84447
10956	6400
84447	51465
84447	6400
6400	51465
6400	84447
550	7327
550	84447
550	6400
337867	267
337867	23197
23197	267
23197	51009
55684	4193
5071	7335
10758	7189
7189	7128
7157	8945
3184	8453
57154	57154
57154	51177
57154	4092
57154	4086
29882	996
5111	7398
55120	80233
25831	54764
7398	51343
996	51343
51343	7398
5071	4301
10213	5702
10213	5710
10213	11047
10213	51377
57154	51343
51343	57154
51343	996
51343	5728
51343	996
51343	51434
51343	51433
51343	4751
51343	5347
92181	7316
51343	6502
8517	55072
23327	9146
3690	3678
7341	5903
7341	1616
6613	1616
55968	7415
23197	7415
26043	7415
8454	7415
8453	7415
8452	7415
26043	7316
25820	7332
3297	3297
51548	10146
991	1869
1434	999
6502	999
996	64682
996	51434
996	8697
996	999
996	51433
996	29945
4085	996
4085	991
991	4085
991	996
3838	5879
6399	5307
6399	2516
6399	6399
5499	207
207	5499
55844	1612
55844	5515
55844	5518
5525	1612
5525	5515
5525	5518
1612	55844
1612	5525
4976	664
55851	51107
55851	23385
55851	5663
55851	5664
572	598
572	596
572	599
598	572
8678	596
596	8678
5295	5290
5295	5291
9647	5562
5562	9647
857	7410
7410	857
9675	472
9675	545
9675	5591
9675	23049
9675	2475
472	9675
80185	9894
80185	9675
9675	9894
54103	351
351	54103
23411	6720
6720	23411
3172	6720
340061	3428
7157	1432
207	29110
29110	207
7157	6732
7248	7249
4170	8678
51025	10440
5515	5518
219699	5519
5515	1612
5519	219699
581	4170
581	598
581	596
2773	26086
2773	55704
26086	84557
84557	26086
23411	3667
23411	8660
5538	7415
5538	506
5538	1621
51213	51593
51213	9984
51213	8563
51213	7919
29979	7316
5710	7316
4077	7316
51667	7316
5887	7316
8878	7316
219988	1656
1499	6657
6657	5460
6657	1499
2495	5093
2495	5094
5094	5093
57060	5093
8678	5289
27238	8449
8449	27238
29110	7187
199990	2175
199990	2189
199990	57697
199990	55120
2189	2175
2189	57697
2189	55120
2189	199990
2189	80233
55120	2175
55120	57697
55120	2189
55120	199990
55120	80233
80233	2175
80233	57697
80233	2189
80233	199990
80233	55120
2175	57697
2175	2189
2175	199990
92305	79139
92305	3105
84447	6400
84447	79139
79139	92305
92305	79139
92305	3105
8312	28996
8975	7415
8975	267
8975	7917
8975	8266
267	51608
267	7917
267	8266
267	8975
6449	7917
4851	867
8878	5914
5914	8878
23291	84919
8945	84919
4193	4193
4194	4194
29110	29110
29110	9021
29110	9641
958	7185
958	1147
958	7189
958	56616
958	958
958	3551
958	7187
958	7188
958	329
958	55072
958	27429
958	7186
1499	57154
8408	79594
79594	8408
9776	8408
1540	7189
7189	1540
6135	4193
55829	10970
55829	7415
57602	4609
4609	57602
27180	3959
4851	3516
3516	4851
55294	4851
3608	3609
3608	10111
3608	4174
3609	3608
3609	4174
4174	3608
4174	3609
10111	3608
23396	55353
55353	23396
1956	9146
4734	9146
55353	4734
23396	27131
27131	23396
26147	23512
26147	2146
26147	8726
8678	5289
8678	30849
8678	22863
8678	7405
9817	8878
9817	7316
8878	84557
7917	8266
5710	7316
5610	7186
5610	7189
8737	7316
28952	54520
28952	57020
54520	28952
54520	57020
57020	28952
57020	54520
54520	150684
54520	170622
150684	57020
150684	54520
65018	7052
7052	65018
1848	5595
1848	5594
5595	1848
5594	1848
7249	10670
10670	7249
8237	7157
7157	7316
5914	81
84678	6045
84678	6500
84678	54880
1459	23028
23028	1459
8493	23028
23028	8493
23028	165918
7158	165918
6477	4217
2597	6477
1540	25999
25999	1540
8737	7316
5499	9575
10766	26986
57690	26986
255967	26986
406	7337
1540	142678
3708	672
2888	55743
7316	8737
8452	9817
9817	8452
9817	9817
9817	7316
2908	1387
3091	2033
5111	5429
7316	5429
84823	6659
8815	6659
345	6659
8997	9627
9627	8997
27019	8878
64446	8878
3362	2475
3362	4763
3362	57521
29117	7157
841	8772
841	8737
10318	5594
5594	10318
10155	10782
7750	5371
5371	7750
7750	6613
57690	23019
57690	57472
57690	9337
57690	4849
57690	255967
27327	23019
27327	246175
27327	29883
27327	4849
23112	23019
23112	255967
27161	57690
57690	9924
23019	57690
255967	57690
57690	26986
29128	80198
29128	2067
80198	29128
2067	29128
6502	4209
4209	6502
57506	29110
8945	468
8945	1499
55294	9969
8945	84919
8945	283349
8945	25777
8945	121536
8945	55893
8945	619279
8945	114088
8945	54101
8945	10277
23291	84919
23291	55893
23291	619279
23291	10277
23291	283349
57448	9101
57448	79648
9101	57448
9101	79648
79648	57448
79648	9101
79648	3014
6416	4077
6416	4215
4077	6416
55294	4609
55294	6500
55294	8454
6502	1027
6502	6500
6502	8454
1027	6502
1643	3065
1643	1642
79728	672
79728	675
79728	5888
79728	10933
7430	55823
1499	6925
94241	11337
94241	11345
94241	84557
54904	23476
23476	54904
256646	2033
7157	8626
8626	7157
23586	57506
23586	9958
1827	23326
23326	1827
8772	4666
8295	7874
7874	8295
4101	4193
4193	4101
4193	4194
57162	3654
57162	29110
54894	1856
89870	5829
5829	89870
25937	7531
1956	867
4092	867
867	4092
5784	23286
23286	5784
9113	23286
9113	5784
23286	9113
5784	9113
5592	79084
79084	5592
23113	54205
675	23047
23047	675
675	5888
675	79728
23047	5885
23047	9126
3091	55840
2033	3091
154796	4771
9113	4771
10009	7157
7157	10009
7157	2033
2033	7157
55829	7415
1977	1979
9113	8994
26524	8994
26524	84962
6737	3663
9113	4771
4771	9113
4771	26524
4771	4771
79073	1410
2625	55294
6885	10454
6885	23118
6885	257397
90417	27339
27339	90417
10048	5894
5894	10048
5894	3320
11035	1616
672	641
10111	641
10111	672
641	10111
79058	7415
23479	150274
23479	9054
7917	8266
10049	9531
10049	10273
5356	4670
988	4670
4670	5356
4670	988
79657	55011
116143	55011
55011	116143
4798	51377
4798	54617
6778	2033
2033	6778
10848	2033
7161	2033
79004	3308
23235	7415
23235	5515
5515	23235
5515	5518
5522	23235
5522	5518
5522	5515
23235	5522
5515	51400
10014	7531
1147	4792
3551	4792
8517	11140
8517	1147
8517	3551
30011	1600
30011	832
11004	5347
11091	284058
331	56616
1665	54984
54984	1665
6199	3178
6199	27250
3178	6199
10971	3178
5252	8290
8290	5252
5252	23512
5252	2146
7186	10758
7189	10758
7189	6885
10758	6426
84867	5071
5071	84867
6281	302
6281	6596
6281	6830
6281	79026
9368	6502
9368	207
2033	5111
1387	5111
5111	5425
7046	55611
55611	7334
9113	983
9113	8994
2033	5970
5970	2033
1108	9219
1108	3065
1108	5931
1108	53615
1108	8290
26038	9219
26038	3065
26038	5931
26038	53615
26038	1108
5034	5034
166793	2033
166793	7709
7709	166793
166793	25988
25988	166793
4438	8665
8665	4438
11143	79960
79960	11143
5581	9235
7324	6310
7157	25898
25898	7157
7468	25929
7468	6606
25929	11218
25929	7468
6606	25929
6606	7468
6606	11171
27327	23019
27327	26986
23019	27327
10605	8662
10605	26986
8665	6198
8665	8662
8665	8661
8665	8663
8666	8662
8666	8661
8666	8663
3958	580
580	3958
7159	83737
83737	7159
7159	10413
8451	7283
1915	8451
1915	25939
10771	8290
10987	51138
10987	7157
7157	10987
1457	7157
9184	51366
701	9184
991	701
991	9184
701	991
1191	117
23286	26524
23286	9113
10395	23286
23286	80014
55841	80014
23286	55841
10758	3551
10238	6950
10238	10576
1859	10238
10640	60412
331	332
7329	5468
57805	23411
23411	57805
332	5901
672	31
1410	1410
55294	253260
253260	55294
2932	253260
2931	253260
2475	253260
55135	9656
55135	9025
9025	9656
9025	55135
55135	3014
9656	9025
5515	261726
3476	5515
3476	261726
261726	3476
5728	4734
5728	11059
5728	8658
5728	80351
8658	5728
7186	10293
7186	8737
7186	329
7186	8877
64400	1956
8517	3551
9343	10771
9343	10594
9343	23020
10771	9343
2475	22877
2475	57521
22877	2475
1861	26092
1861	163590
26092	1861
163590	1861
3315	811
3315	1676
3315	1974
3315	2495
3315	10946
3315	7178
3315	7520
3315	2288
3315	9446
3315	55276
3315	54623
3315	347517
3315	10927
3315	1982
3315	10075
3315	3476
10956	5265
10956	7184
7184	10956
10956	6400
2475	57521
5163	57521
57521	5163
57521	2475
147923	4193
4193	147923
147923	1029
7329	1029
29843	147923
147923	29843
3169	8554
3169	367
8554	367
9775	57703
9775	27339
9775	22794
9775	9939
9775	4116
57703	9775
29128	7153
59343	51343
51343	59343
5429	7874
7874	5429
701	9184
701	991
701	4601
409	7189
7189	7189
8517	3551
8517	7189
10188	207
10188	5159
29945	996
29945	51434
29945	119504
29945	64682
29945	29882
29945	51433
29945	8881
29945	8697
29945	10393
29945	51529
29945	246184
29945	25847
29945	25906
996	119504
51434	119504
51434	996
119504	51434
119504	996
5978	5347
5978	8945
672	23064
23064	672
23291	9693
23291	9882
23291	5978
23291	1499
23291	8454
8945	9693
8945	9882
8945	5978
8945	1499
8945	8454
26190	8454
6468	8454
54461	8454
26259	8454
55294	8454
23291	8553
23291	27250
23291	10075
23291	6500
84295	5928
4193	7157
4193	4194
8408	8878
55626	1642
55626	10910
55626	6923
55626	8451
55626	8450
8678	55626
7189	55626
8065	6923
84944	26986
84944	4904
84944	8570
84944	10492
84944	1973
84944	8665
84944	1994
84944	10212
7157	29903
26273	57154
57154	26273
890	991
890	29945
890	1017
701	9184
701	29945
701	991
701	4085
991	701
991	890
991	4085
9141	55593
9141	7157
55593	9141
55593	7157
9730	54790
9730	1642
54790	9730
26053	84333
26053	6045
84333	26053
84333	6045
3308	7157
6714	4193
4193	6714
9040	4193
4193	9040
57661	8290
7398	57599
64854	57599
10009	1500
154	10868
6907	2874
11140	3437
25936	11243
9730	7374
7374	9730
7374	1642
5743	23326
23326	5743
387893	51176
4914	5335
4914	64762
4914	6464
4914	2885
4914	868
4914	867
7341	4599
7329	4599
7428	25950
7428	3091
25950	7428
25950	3091
7428	6921
7428	6923
7428	2034
1499	6934
6934	1499
84699	10891
81620	1432
7709	4613
409	163
5730	409
8027	9146
6789	6789
8202	1387
137492	51271
137492	7251
409	9146
5071	408
408	4193
7329	6934
387893	6934
6934	387893
4790	1999
4790	5970
1999	4790
367	1999
1387	6996
7189	353376
56254	9810
11337	23001
23710	23001
11345	23001
440738	23001
891	983
5728	11060
2011	9181
9181	2011
2191	100
2191	857
2191	1803
2191	11160
2191	2040
2191	11331
2191	7070
11160	2191
857	2191
2040	2191
1803	2191
545	2115
3064	8878
8878	4137
84557	8878
8878	84557
83987	57763
83987	23363
83987	9820
9820	57763
9820	23363
9820	9978
9820	83987
9759	57763
10014	57763
57646	4609
4609	57646
4609	55294
3661	57506
3661	29110
3661	3661
3661	340061
330	51035
7132	329
7132	8737
329	7186
79142	90678
90678	79142
6502	4609
26133	4609
26133	1642
1026	1017
7443	8161
8161	7443
25827	114548
114548	25827
89890	84078
89890	8452
84078	89890
84078	8452
8452	89890
8452	84078
89890	81631
89890	11337
89890	23710
89890	11345
84078	81631
84078	11337
84078	23710
84078	11345
1786	29128
7046	7048
9730	81669
81669	9730
9730	1642
9730	8451
8678	5289
4193	4193
4193	4194
4193	1029
6885	80762
83737	80762
83737	7332
80762	83737
2099	3607
3607	2099
2099	580
64601	65082
64601	57617
57617	65082
65082	57617
57617	64601
63894	26276
26276	63894
93611	8454
93611	6500
8945	6500
4100	84108
4100	11074
4100	115992
139599	115992
139599	7189
29978	5687
51009	7917
7917	6955
4298	6045
4298	648
648	4298
4298	54623
4298	27125
7157	11315
10389	7874
6045	7874
648	7874
7874	10389
7874	6045
7874	648
7874	8338
6045	10389
5595	55294
55294	5595
23014	23741
23014	8454
7709	1029
1029	7709
5888	10
5888	157638
5888	54904
5888	11009
10	5888
157638	5888
54904	5888
11200	11009
11200	56254
157638	11200
11009	11200
56254	11200
142	11009
472	54904
472	11009
472	10
55585	7157
7157	55585
54971	10013
1058	55355
23279	79902
57122	79902
348995	79902
79902	57122
55746	57122
348995	23279
55755	22995
80254	64770
80254	9851
2130	3482
5910	5906
5910	3845
5910	387
5910	5879
996	29945
996	10393
996	57587
8452	25998
25998	8452
8924	80198
8924	146956
8924	10112
8924	2222
8924	3105
8924	81502
8924	2495
8924	23299
8924	9372
8924	8667
8924	5257
8924	5261
8924	3646
8924	10480
23246	55759
23246	23481
54806	8481
54806	5108
5108	22832
5108	23322
57545	8481
57545	5108
22832	153241
22832	9859
22832	79598
22832	9851
22832	8481
22832	5108
22832	152185
80184	9859
80184	11116
80184	8481
153241	22832
145508	9662
145508	22832
145508	9851
145508	5108
145508	117178
9662	22832
23322	9738
23322	9859
23322	55125
23322	9851
23322	8481
23322	5108
84984	11116
167691	9859
167691	9851
167691	8481
167691	5108
167691	117178
287	153241
49856	152185
49856	9662
49856	117178
688	92552
92552	688
4193	83737
83737	4193
4796	8353
4704	51300
51103	51300
51300	51295
51400	5515
51400	5518
51400	2224
51400	388697
8518	55250
8518	55140
8518	8518
8518	26610
51341	7157
2113	7157
84219	81929
84219	6396
10641	9681
10641	8131
9681	64121
9681	10670
6622	5071
6622	9627
331	1869
4591	2146
4591	23512
2146	4591
2146	23512
23512	4591
23512	2146
7157	54941
54941	7157
2624	55294
55294	2624
64714	30001
29945	996
29945	891
29945	991
29945	890
29945	4751
29945	4085
29945	10393
29945	26271
29945	701
991	701
991	29945
991	996
991	991
991	890
991	26271
991	4085
991	10393
891	996
891	29945
891	983
9700	9232
23327	154796
3090	2122
2122	3090
7128	2475
8792	7189
9516	7251
9516	4734
9516	23327
9516	83737
7189	6885
83737	10454
10454	83737
3014	1457
329	332
332	329
8841	8841
57410	899
5371	81631
81631	5371
64326	1027
1027	64326
7157	8626
7157	7161
4193	8626
4193	7161
7157	4193
89870	89870
89870	57175
89870	2017
89870	54751
89870	7408
89870	207
89870	6714
89870	1398
89870	8440
9101	7531
1956	9101
672	8924
774	7332
9555	546
9555	142
5071	8878
8878	5071
9730	1642
11124	7415
1789	2146
672	2146
23019	9125
23019	1656
1981	1973
1981	1974
10628	7295
19	7376
367	7874
7874	367
596	5465
2309	5347
5347	2309
2309	7531
4210	8408
3020	546
3661	3661
3738	7343
2078	8405
2077	8405
11124	1499
7398	57599
60489	10013
10013	60489
2034	7428
367	3320
4193	409
9603	2932
1050	688
688	1050
63978	2146
2146	63978
7020	5563
5563	7020
7157	4214
4214	7157
79035	2033
10980	5594
5861	57521
2475	57521
57521	5861
9097	598
991	64682
991	9184
991	701
991	4085
991	9587
701	991
701	64682
701	9184
701	4085
7157	4193
5347	672
5888	672
2099	672
672	5888
8314	3607
8314	221937
3607	8314
221937	8314
3607	3054
10572	7157
5970	2033
5562	9100
5563	9100
9100	5563
27242	5710
8945	3094
3094	8945
1815	59349
1815	8452
4683	472
5563	10146
6135	7161
6125	7161
7161	6135
7161	6125
4193	7161
25942	3065
25942	3066
6615	84962
6615	3065
6615	3066
1387	5970
5932	672
51185	8451
51185	1642
8451	51185
8451	1642
6667	1387
26097	10419
26097	3276
26097	79084
26097	2079
80198	84464
80198	146956
84464	80198
150678	2873
150678	8533
150678	10987
150678	10920
10456	154214
8533	150678
51720	672
51720	84142
142	672
672	142
8533	9318
580	672
580	84142
580	571
580	5932
580	5888
672	571
672	5932
672	79184
672	51720
274	1869
54971	10013
10013	2547
2547	10013
54971	472
2547	581
23087	5315
5315	23087
1027	6502
1027	1017
7428	59348
59348	7428
7428	2033
29110	10133
6647	6647
3949	29116
23172	4926
23172	79184
23172	29086
23172	9577
1080	3315
6477	2597
2146	23512
90780	1642
1642	90780
90780	207
3309	267
267	3309
7071	1017
898	1017
1017	898
1017	7071
55072	81858
3683	81858
81858	55072
9212	84959
9212	8452
84959	9212
84959	10112
3398	1859
3398	9149
3398	6921
3398	7428
7428	8453
7428	9978
7428	6921
7428	6923
7428	3398
5468	1956
1956	5468
285231	58985
7375	3066
3066	7375
79102	340061
4194	4193
4193	4194
5430	64324
11091	9070
11091	5929
11091	84661
11091	8350
2114	64326
2114	7157
246184	8881
29945	8881
29945	246184
29945	996
2475	57521
5338	3091
3091	5338
3091	54583
54583	3091
7428	3091
7428	5338
7014	54386
7014	8554
8554	7014
55920	23603
23603	55920
23603	5879
6047	7014
7014	6047
7157	4193
7157	598
7157	2099
4085	701
4085	991
701	9184
701	991
701	4085
29945	9184
29945	991
29945	4085
29945	701
4085	9184
701	8881
8237	3014
3014	8237
2033	23476
55363	2033
55363	2623
2623	55363
2033	55363
2033	2623
8139	7431
7431	8139
8139	5630
2623	2033
55363	51138
55363	2091
55363	10363
55363	4869
55363	57215
55363	3312
7132	8717
7132	8737
5371	6667
7428	8453
7428	6921
7428	6923
7098	3122
7157	4193
3662	8767
3662	4615
3662	7189
8767	3662
4087	4089
4088	4089
8313	4092
5371	2623
2623	5371
2033	2623
7337	4335
4335	7337
1027	4609
7415	8945
7415	8454
4790	8945
64750	7046
4092	64750
7189	10868
1024	10419
1024	79084
23097	10419
23097	79084
23097	9440
1024	9440
10419	1024
79084	1024
10419	23097
79084	23097
1024	9968
1024	51586
23097	9968
23097	51586
4088	8850
4087	8850
10133	4901
4901	10133
7334	255919
255919	7334
7335	7334
7189	7334
8915	84433
8915	10892
6613	84464
6613	6047
84464	6613
84464	7014
84464	80198
1956	867
8517	8737
84464	6613
84464	6612
8522	7454
7454	8522
3192	8522
8522	3192
1499	8945
3516	2273
64422	84557
4193	367
4149	4609
7329	84464
85015	84464
85015	2067
85015	2072
26261	4830
1856	51339
3784	23327
4609	23077
23077	4609
7157	10277
7157	4193
10277	7157
4193	7157
5468	6256
10293	10293
5728	8975
8850	2146
2146	8850
23411	2146
2146	23411
11177	8467
8467	11177
9810	56254
1107	8350
8359	8350
114548	64844
64844	114548
10075	7709
10075	1029
5970	4792
150684	4792
7132	7186
2702	56893
10052	56893
55294	4851
10869	3320
3320	10869
4089	51341
4087	4089
4088	4089
4089	2033
51341	3065
10009	7157
7157	10009
7046	7189
7048	7189
9097	598
29128	8945
8945	29128
7068	9611
4605	899
899	4605
51592	1499
1499	51592
5688	672
5688	25
6497	11329
6497	4088
60485	26524
25937	7004
6497	4089
51455	5111
7184	7157
7157	7184
7184	4193
4193	7184
4683	7443
7443	4683
9025	4683
7158	5347
861	865
3065	861
8841	861
4691	7874
7874	4691
7874	301
301	7874
5081	4734
23411	10155
10155	23411
10625	27252
27252	10625
27252	5371
27252	8452
6934	54894
6934	1499
6934	1487
10155	1029
1029	10155
4921	868
7874	56852
56852	7874
284654	54894
1856	54894
54894	1856
4193	4194
4194	4193
6446	5300
5300	6446
3661	3661
7532	9493
60485	4734
9730	3065
3065	9730
3065	1642
3066	1642
9817	3551
1407	7874
1407	26224
1408	26224
9817	1956
1956	9817
4780	9817
9817	8452
580	672
580	8350
580	11335
580	23468
11335	580
331	29950
4751	996
4751	991
991	996
991	4751
991	4085
29945	996
29945	991
29945	4085
29945	29882
29945	4751
29945	51343
7046	7189
29945	8881
29945	701
701	996
701	29945
701	991
701	4085
4751	29945
4751	51343
2177	56852
2177	5888
5888	56852
8451	1642
2783	54331
54331	2783
57621	6667
6667	57621
5970	4792
975	7036
7036	975
51765	7189
7189	51765
5347	10600
10600	5347
4914	7189
4914	8878
5347	701
10419	9618
9618	10419
10419	5970
55294	3297
149951	150684
149951	170622
55294	6500
55294	4609
4233	8651
8651	4233
2099	9690
9690	2099
6478	8644
